group,time,estimate,std.error,conf.low,conf.high,term,statistic,p.value
2016,2010,3.218832572628969e-5,1.5255254400325359e-5,2.288576526655811e-6,6.208807492592356e-5,46,2.1099828873127926,0.03485982990042816
2016,2012,1.5306310621171985e-5,7.430455654518412e-6,7.42885149593906e-7,2.9869736092750062e-5,47,2.05994239557359,0.03940404807969165
2016,2014,0,NA,NA,NA,48,NA,NA
2016,2016,-9.09230847819332e-4,7.18437085106583e-5,-0.001050041929016016,-7.68419766622648e-4,49,-12.655678091623624,1.040730743202325e-36
2016,2018,-7.885607492637769e-4,7.395040501173621e-5,-9.335008797289302e-4,-6.436206187986236e-4,50,-10.663372961089657,1.510190489148737e-26
2018,2000,3.9431829224833794e-4,1.0884321677313842e-4,1.8098950741150075e-4,6.076470770851752e-4,51,3.6228099824559057,2.9141990457237437e-4
2018,2002,3.1374597029694857e-4,8.059648648455941e-5,1.5577975950674294e-4,4.7171218108715417e-4,52,3.8927995993603974,9.909400724021785e-5
2018,2004,2.0681866281351647e-4,5.024977359308524e-5,1.0833091633977756e-4,3.053064092872554e-4,53,4.115812829094544,3.858173113996796e-5
2018,2006,1.6291854184544881e-4,4.096225154818222e-5,8.263400408534161e-5,2.4320307960555603e-4,54,3.9772848339113978,6.970664893328111e-5
2018,2008,9.696358540478194e-5,2.7574695376498032e-5,4.291817558218266e-5,1.5100899522738122e-4,55,3.5163973375177955,4.3744579533576124e-4
2018,2010,7.645018232956653e-5,2.096442251069632e-5,3.536066925192097e-5,1.1753969540721208e-4,56,3.646662925752458,2.6566805468276466e-4
2018,2012,4.6223416516776426e-5,1.4318172197881961e-5,1.816031468448508e-5,7.428651834906777e-5,57,3.2283042750117295,0.0012452644165705008
2018,2014,2.0851301883850834e-5,8.426988624925831e-6,4.334707680867496e-6,3.736789608683417e-5,58,2.47434793280433,0.013347963174240564
2018,2016,0,NA,NA,NA,59,NA,NA
2018,2018,-9.163262024740084e-4,6.141457297655871e-5,-0.0010366965536339704,-7.959558513140465e-4,60,-14.920338253003246,2.4303823039315477e-50
