year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_hybrid_2016,treat_hybrid2016_x_2016,election,spec,pct_vereador_R,pct_vereador_C,pct_vereador_L,pct_vereador_IDK
2012,SP,3526704,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4314942674352315,0.4638204429805114,0.10468528958425709,0.0
2016,SP,3526704,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.6283309656033407,0.30250979379224247,0.06915924060441689,0.0
2012,SP,3526803,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3946963270179407,0.5436893203883495,0.061614352593709745,0.0
2016,SP,3526803,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2783932641174981,0.7150544441630793,0.006552291719422639,0.0
2012,SP,3526902,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4604161647795712,0.3578580462539147,0.1817257889665141,0.0
2016,SP,3526902,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.567561094270424,0.3843044796227686,0.04813442610680738,0.0
2012,SP,3527009,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3304700548795037,0.6695299451204964,0.0,0.0
2016,SP,3527009,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2247480665573002,0.7752519334426998,0.0,0.0
2012,SP,3527108,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3823845024285553,0.5696091720320795,0.04800632553936519,0.0
2016,SP,3527108,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.46095036462008937,0.5149670665725712,0.02408256880733945,0.0
2012,SP,3527207,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.30365631525167713,0.6517393042782886,0.04460438047003421,0.0
2016,SP,3527207,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4022384704573957,0.526608456969783,0.07115307257282127,0.0
2012,SP,3527256,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35425219941348973,0.49442815249266864,0.15131964809384163,0.0
2016,SP,3527256,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.24778200253485425,0.6318124207858048,0.12040557667934093,0.0
2012,SP,3527405,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.1128057838962068,0.6895117361592552,0.19768247994453797,0.0
2016,SP,3527405,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4518702725106207,0.4611957310123303,0.08693399647704901,0.0
2012,SP,3527504,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.32689912826899126,0.26089663760896636,0.4122042341220423,0.0
2016,SP,3527504,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.09966777408637874,0.6013289036544851,0.29900332225913623,0.0
2012,SP,3527603,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.37498140710992117,0.595121225643314,0.02989736724676484,0.0
2016,SP,3527603,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35158133598071195,0.5691391292015316,0.07927953481775635,0.0
2012,SP,3527702,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.30615861763402746,0.6282676118741692,0.06557377049180328,0.0
2016,SP,3527702,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3091136861885374,0.6908863138114626,0.0,0.0
2012,SP,3527801,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3802083333333333,0.5572916666666666,0.0625,0.0
2016,SP,3527801,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5183284457478006,0.48167155425219943,0.0,0.0
2012,SP,3527900,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.41746641074856045,0.43282149712092133,0.14971209213051823,0.0
2016,SP,3527900,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.7247579529737206,0.20562471184877823,0.06961733517750116,0.0
2012,SP,3528007,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2838065090513404,0.56187555643486,0.15431793451379958,0.0
2016,SP,3528007,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.360755021701827,0.5908953265367922,0.04834965176138084,0.0
2012,SP,3528106,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.415098374679213,0.5564585115483319,0.02844311377245509,0.0
2016,SP,3528106,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3423404255319149,0.6576595744680851,0.0,0.0
2012,SP,3528205,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21127272727272728,0.7614545454545455,0.02727272727272727,0.0
2016,SP,3528205,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.33370955605718583,0.6617757712565839,0.004514672686230248,0.0
2012,SP,3528304,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.38046068308181097,0.6195393169181891,0.0,0.0
2016,SP,3528304,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5573122529644269,0.4296442687747036,0.013043478260869565,0.0
2012,SP,3528403,,,,,1,0,vereador,hybrid_vs_no_bvr_2016,0.3851072279586974,0.5105242255758539,0.10436854646544877,0.0
2016,SP,3528403,,,,,1,1,vereador,hybrid_vs_no_bvr_2016,0.40661557079467525,0.5421137555465914,0.05127067365873336,0.0
2012,SP,3528502,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.37339355810076896,0.5913050492014841,0.03530139269774695,0.0
2016,SP,3528502,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.44537477930554814,0.529827189556471,0.024798031137980847,0.0
2012,SP,3528601,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21835857169564404,0.626285286969527,0.15535614133482895,0.0
2016,SP,3528601,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.41863618752421544,0.568190623789229,0.0131731886865556,0.0
2012,SP,3528700,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.23582520765619358,0.6561935716865295,0.107981220657277,0.0
2016,SP,3528700,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.28480300187617263,0.5647279549718575,0.15046904315197,0.0
2012,SP,3528809,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.40434883182974785,0.45489243580846633,0.1407587323617858,0.0
2016,SP,3528809,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3537980016853256,0.6336824364993379,0.012519561815336464,0.0
2012,SP,3528858,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.44983818770226536,0.44845122515025426,0.10171058714748035,0.0
2016,SP,3528858,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3902439024390244,0.554006968641115,0.05574912891986063,0.0
2012,SP,3528908,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.40575815738963533,0.5001919385796545,0.09404990403071017,0.0
2016,SP,3528908,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.39588377723970947,0.4390637610976594,0.16505246166263116,0.0
2012,SP,3529005,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5672183178417592,0.35879392428020856,0.07398775787803219,0.0
2016,SP,3529005,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5879185337615632,0.3369425159143797,0.07513895032405715,0.0
2012,SP,3529104,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.09651307596513076,0.9034869240348692,0.0,0.0
2016,SP,3529104,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3071474565357373,0.6928525434642627,0.0,0.0
2012,SP,3529203,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.33736660153314296,0.5934165038328574,0.0692168946339997,0.0
2016,SP,3529203,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4495433281354422,0.5504566718645578,0.0,0.0
2012,SP,3529302,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2869254584424863,0.44920219099785663,0.2638723505596571,0.0
2016,SP,3529302,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4010767837375465,0.5247308040656133,0.0741924121968401,0.0
2012,SP,3529401,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.29310901175057213,0.5435446318203706,0.16334635642905723,0.0
2016,SP,3529401,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3779078393353218,0.54083381509544,0.08125834556923817,0.0
2012,SP,3529500,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5072504975831674,0.20614159795280068,0.28660790446403184,0.0
2016,SP,3529500,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.33839285714285716,0.6616071428571428,0.0,0.0
2012,SP,3529609,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.25766871165644173,0.6709719082983533,0.07135938004520503,0.0
2016,SP,3529609,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.30912659470068693,0.6908734052993131,0.0,0.0
2012,SP,3529658,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.09256661991584852,0.8562412342215989,0.05119214586255259,0.0
2016,SP,3529658,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.1221476510067114,0.8617449664429531,0.016107382550335572,0.0
2012,SP,3529708,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.24814478267454187,0.5791306981674996,0.1727245191579585,0.0
2016,SP,3529708,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4242371855821592,0.47653211167775955,0.09923070274008125,0.0
2012,SP,3529807,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21675172620834585,0.7072951065746023,0.07595316721705193,0.0
2016,SP,3529807,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5538556637304899,0.425745634368722,0.020398701900788133,0.0
2012,SP,3529906,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3202169715914315,0.6461340443136895,0.033648984094879104,0.0
2016,SP,3529906,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5758598860519096,0.41052964760497995,0.013610466343110361,0.0
2012,SP,3530003,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5477707006369427,0.31528662420382164,0.13694267515923567,0.0
2016,SP,3530003,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4444444444444444,0.5555555555555556,0.0,0.0
2012,SP,3530102,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.27306164484331324,0.61740473738414,0.10953361777254671,0.0
2016,SP,3530102,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.37144585601935876,0.6285541439806412,0.0,0.0
2012,SP,3530201,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35991462941404734,0.5784827318587504,0.061602638727202175,0.0
2016,SP,3530201,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5262280615746642,0.46945778997940973,0.0043141484459260715,0.0
2012,SP,3530300,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3920515574650913,0.44664617208044743,0.16130227045446127,0.0
2016,SP,3530300,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5837112482343321,0.3855103709761356,0.030778380789532378,0.0
2012,SP,3530409,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.12912183269698022,0.6824019437695245,0.1884762235334953,0.0
2016,SP,3530409,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3505687693898656,0.5332643915891072,0.11616683902102723,0.0
2012,SP,3530508,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.45346647646219684,0.5207132667617689,0.025820256776034237,0.0
2016,SP,3530508,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.6757775101145804,0.3242224898854196,0.0,0.0
2012,SP,3530607,,,,,1,0,vereador,hybrid_vs_no_bvr_2016,0.45888927194982015,0.41172989744829963,0.1293808306018802,0.0
2016,SP,3530607,,,,,1,1,vereador,hybrid_vs_no_bvr_2016,0.45243986575161976,0.45221162275582666,0.09534851149255358,0.0
2012,SP,3530706,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4456524777103888,0.43919617652813103,0.1151513457614802,0.0
2016,SP,3530706,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5237600512346118,0.4311819540311677,0.04505799473422045,0.0
2012,SP,3530805,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.20309831087492883,0.6950797115202125,0.1018219776048586,0.0
2016,SP,3530805,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3404718606431853,0.6329919601837672,0.026536179173047472,0.0
2012,SP,3530904,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3551479783243018,0.5373072113380575,0.10754481033764068,0.0
2016,SP,3530904,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3859250851305335,0.6140749148694665,0.0,0.0
2012,SP,3531001,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.0,0.756722951844903,0.24327704815509693,0.0
2016,SP,3531001,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.18996222342147867,0.8100377765785213,0.0,0.0
2012,SP,3531100,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3569743493727766,0.5922860887474256,0.05073956187979779,0.0
2016,SP,3531100,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4481687927874004,0.536680258875463,0.015150948337136658,0.0
2012,SP,3531209,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4232893157262905,0.36998799519807923,0.20672268907563024,0.0
2016,SP,3531209,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5747307001795332,0.39228007181328545,0.03298922800718133,0.0
2012,SP,3531308,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.26020841373986875,0.5864917020455422,0.15329988421458896,0.0
2016,SP,3531308,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3448052997253191,0.6281305542090806,0.02706414606560026,0.0
2012,SP,3531407,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3425096556824719,0.5442517873284576,0.1132385569890706,0.0
2016,SP,3531407,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.42842851187994996,0.5294706127553147,0.04210087536473531,0.0
2012,SP,3531506,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3919653552013268,0.546853404588593,0.06118124021008016,0.0
2016,SP,3531506,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5987175806297254,0.40128241937027465,0.0,0.0
2012,SP,3531605,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2547747747747748,0.649009009009009,0.09621621621621622,0.0
2016,SP,3531605,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2773884175580966,0.7034304684618222,0.01918111398008115,0.0
2012,SP,3531704,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.24094657583363213,0.6898529939046253,0.06920043026174257,0.0
2016,SP,3531704,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21345358887636226,0.7489665539270951,0.03757985719654265,0.0
2012,SP,3531803,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.18475910741239343,0.7471137763635622,0.06812711622404438,0.0
2016,SP,3531803,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.13072570161351993,0.8204863500802937,0.048787948306186435,0.0
2012,SP,3531902,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21084337349397592,0.5761286905865219,0.2130279359195022,0.0
2016,SP,3531902,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.27628612420577986,0.6082530573204892,0.11546081847373095,0.0
2012,SP,3532009,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3825089605734767,0.6037275985663082,0.013763440860215054,0.0
2016,SP,3532009,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.39528795811518325,0.4819509506751171,0.12276109120969964,0.0
2012,SP,3532058,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.1630472250947949,0.6483971044467425,0.1885556704584626,0.0
2016,SP,3532058,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2827838827838828,0.504029304029304,0.21318681318681318,0.0
2012,SP,3532108,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4209029505865624,0.522929257020974,0.05616779239246356,0.0
2016,SP,3532108,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.20014398848092152,0.7998560115190785,0.0,0.0
2012,SP,3532157,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3472436888201958,0.5641421947449768,0.0886141164348274,0.0
2016,SP,3532157,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.34372003835091086,0.5642377756471716,0.09204218600191755,0.0
2012,SP,3532207,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2714541120381406,0.680870083432658,0.04767580452920143,0.0
2016,SP,3532207,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5684872748069774,0.42379182156133827,0.007720903631684301,0.0
2012,SP,3532306,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.1744230041619372,0.8253878168747635,0.00018917896329928113,0.0
2016,SP,3532306,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.15540944411237298,0.8437935843793585,0.0007969715082685794,0.0
2012,SP,3532405,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.536727349703641,0.31710414902624895,0.14616850127011008,0.0
2016,SP,3532405,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4787371134020619,0.4733676975945017,0.04789518900343643,0.0
2012,SP,3532504,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5308620689655172,0.4393103448275862,0.02982758620689655,0.0
2016,SP,3532504,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3991604655600076,0.5407365006678115,0.06010303377218088,0.0
2012,SP,3532603,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2826224328593997,0.6630331753554503,0.054344391785150076,0.0
2016,SP,3532603,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3693572747105219,0.6177210941433127,0.012921631146165465,0.0
2012,SP,3532702,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.28429804924848096,0.6133674448353054,0.10233450591621363,0.0
2016,SP,3532702,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5351719863650449,0.4155562441896498,0.04927176944530524,0.0
2012,SP,3532801,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.16509319777293632,0.6843379327039458,0.15056886952311788,0.0
2016,SP,3532801,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.38436067244014266,0.6156393275598574,0.0,0.0
2012,SP,3532827,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.41894697112662765,0.5050009435742593,0.07605208529911305,0.0
2016,SP,3532827,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.22404859746292657,0.6828658209755226,0.09308558156155083,0.0
2012,SP,3532843,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.21040723981900453,0.6968325791855203,0.09276018099547512,0.0
2016,SP,3532843,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.12105855855855856,0.7972972972972973,0.08164414414414414,0.0
2012,SP,3532868,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.16094986807387862,0.8390501319261213,0.0,0.0
2016,SP,3532868,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.17162276975361088,0.8283772302463891,0.0,0.0
2012,SP,3532900,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.0855341625489862,0.7974101209746124,0.11705571647640144,0.0
2016,SP,3532900,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.41334250343878953,0.5866574965612105,0.0,0.0
2012,SP,3533007,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2307962118554893,0.6457383374254647,0.12346545071904595,0.0
2016,SP,3533007,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5220094254487115,0.47799057455128846,0.0,0.0
2012,SP,3533106,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.0,1.0,0.0,0.0
2016,SP,3533106,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.0,1.0,0.0,0.0
2012,SP,3533205,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.44595676541232987,0.522417934347478,0.03162530024019215,0.0
2016,SP,3533205,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3428273706147968,0.6571726293852032,0.0,0.0
2012,SP,3533254,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.14840182648401826,0.6689497716894978,0.182648401826484,0.0
2016,SP,3533254,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3603238866396761,0.6396761133603239,0.0,0.0
2012,SP,3533304,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.0665024630541872,0.6970443349753694,0.23645320197044334,0.0
2016,SP,3533304,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.010354440461967344,0.8191955396256472,0.1704500199123855,0.0
2012,SP,3533403,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2808676495509236,0.6452126758176581,0.07391967463141841,0.0
2016,SP,3533403,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.23907717435688036,0.6637403021641486,0.09718252347897101,0.0
2012,SP,3533502,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.31327811120480137,0.5632657110262388,0.12345617776895987,0.0
2016,SP,3533502,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.42511807424711795,0.5320197044334976,0.04286222131938449,0.0
2012,SP,3533700,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.11854329245633594,0.8814567075436641,0.0,0.0
2016,SP,3533700,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.180741306839893,0.819258693160107,0.0,0.0
2012,SP,3533809,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35362061306086184,0.5668591737005775,0.07952021323856064,0.0
2016,SP,3533809,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35476718403547675,0.6452328159645233,0.0,0.0
2012,SP,3533908,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4300272238981679,0.5315282172025605,0.03844455889927158,0.0
2016,SP,3533908,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.6006069353465823,0.3791865586025684,0.020206506050849338,0.0
2012,SP,3534005,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5600969864911673,0.4308971250432975,0.009005888465535157,0.0
2016,SP,3534005,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.6073977936404932,0.3900064892926671,0.0025957170668397143,0.0
2012,SP,3534104,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.47574718275355216,0.5,0.02425281724644782,0.0
2016,SP,3534104,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.19368369109301753,0.7754749568221071,0.0308413520848754,0.0
2012,SP,3534203,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.25886712546320806,0.5283218634197988,0.21281101111699313,0.0
2016,SP,3534203,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.18078626799557032,0.6910299003322259,0.12818383167220376,0.0
2012,SP,3534302,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.14180719632067815,0.7899720443682929,0.06822075931102894,0.0
2016,SP,3534302,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3168453657374315,0.6384560400285918,0.04469859423397665,0.0
2012,SP,3534401,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3776775284262678,0.4213808973132261,0.20094157426050613,0.0
2016,SP,3534401,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5556103545425963,0.3646776689332898,0.07971197652411395,0.0
2012,SP,3534500,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.09814563545906829,0.8977838082315694,0.004070556309362279,0.0
2016,SP,3534500,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3590289608177172,0.6409710391822828,0.0,0.0
2012,SP,3534609,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3868669938944092,0.5111337244103915,0.10199928169519933,0.0
2016,SP,3534609,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3382434514637904,0.6578120184899846,0.003944530046224961,0.0
2012,SP,3534708,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3599602447675098,0.5075418014576919,0.1324979537747983,0.0
2016,SP,3534708,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.6737434081223608,0.29070423631516473,0.03555235556247446,0.0
2012,SP,3534757,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.23988793556294868,0.7401505865872877,0.019961477849763615,0.0
2016,SP,3534757,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5514612452350699,0.4312261753494282,0.017312579415501905,0.0
2012,SP,3534807,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.13553895410885805,0.7891141942369264,0.07534685165421558,0.0
2016,SP,3534807,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.35043459826160694,0.5921136315454738,0.05745177019291923,0.0
2012,SP,3534906,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.2219734288699806,0.6229287953425885,0.15509777578743095,0.0
2016,SP,3534906,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.32969942376576855,0.6000622955925868,0.0702382806416446,0.0
2012,SP,3535002,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4478129713423831,0.5081447963800905,0.0440422322775264,0.0
2016,SP,3535002,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5129624235362656,0.4780075735508302,0.009030002912904166,0.0
2012,SP,3535101,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.32408948049547054,0.6688851913477537,0.007025328156775744,0.0
2016,SP,3535101,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.567717663919742,0.43228233608025796,0.0,0.0
2012,SP,3535200,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.45292834368182583,0.45276053029031715,0.09431112602785702,0.0
2016,SP,3535200,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.38482711164631,0.61517288835369,0.0,0.0
2012,SP,3535309,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3668903803131991,0.48201686456720017,0.15109275511960077,0.0
2016,SP,3535309,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.5348396140842747,0.39482147274676344,0.07033891316896182,0.0
2012,SP,3535408,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.4578764375501471,0.45506820005349025,0.08705536239636266,0.0
2016,SP,3535408,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.17936184657162255,0.8023082145281738,0.018329938900203666,0.0
2012,SP,3535507,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3717888397478122,0.5004704996706503,0.1277406605815376,0.0
2016,SP,3535507,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.402410306136584,0.49272752458789304,0.10486216927552293,0.0
2012,SP,3535606,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.36156320046779067,0.46116362927589905,0.17727317025631031,0.0
2016,SP,3535606,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.32865278868813824,0.5252356637863315,0.14611154752553024,0.0
2012,SP,3535705,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.26524785881131585,0.5564495198546587,0.17830262133402544,0.0
2016,SP,3535705,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.40122633964276194,0.5742468675019995,0.024526792855238604,0.0
2012,SP,3535804,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3267264101212441,0.6392198207696362,0.03405376910911966,0.0
2016,SP,3535804,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.33908629441624366,0.650253807106599,0.01065989847715736,0.0
2012,SP,3535903,,,,,0,0,vereador,hybrid_vs_no_bvr_2016,0.3499594484995945,0.3422546634225466,0.3077858880778589,0.0
