year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_bvr_2016,treat_bvr2016_x_2016
2016,MG,3129707,0.3910877759827679,0.28150242326332797,0.32740980075390413,0.0,0,0
2012,MG,3129806,0.43708442940422215,0.29778318285767164,0.26513238773810627,0.0,0,0
2016,MG,3129806,0.9843411412650913,0.0,0.015658858734908677,0.0,0,0
2012,MG,3129905,0.4129353233830846,0.5870646766169154,0.0,0.0,1,0
2016,MG,3129905,0.6975102920995884,0.3024897079004117,0.0,0.0,1,1
2012,MG,3130002,0.3625,0.6375,0.0,0.0,0,0
2016,MG,3130002,0.46967399545109934,0.5303260045489007,0.0,0.0,0,0
2012,MG,3130051,1.0,0.0,0.0,0.0,0,0
2016,MG,3130051,0.0,0.5124455507156191,0.48755444928438085,0.0,0,0
2012,MG,3130101,0.0,1.0,0.0,0.0,0,0
2016,MG,3130101,0.35649756775538566,0.5669611833614613,0.07654124888315299,0.0,0,0
2012,MG,3130309,1.0,0.0,0.0,0.0,0,0
2016,MG,3130309,0.6147313691507799,0.3852686308492201,0.0,0.0,0,0
2012,MG,3130408,0.5121319199057714,0.4878680800942285,0.0,0.0,0,0
2016,MG,3130408,0.24527027027027026,0.7547297297297297,0.0,0.0,0,0
2012,MG,3130507,0.0,0.6027505950806665,0.3972494049193335,0.0,0,0
2016,MG,3130507,0.3633942161339422,0.38406900050735665,0.25253678335870117,0.0,0,0
2012,MG,3130606,0.502377468910022,0.49762253108997806,0.0,0.0,0,0
2016,MG,3130606,0.0,1.0,0.0,0.0,0,0
2012,MG,3130655,0.6715447154471544,0.3284552845528455,0.0,0.0,0,0
2016,MG,3130655,0.5064907872696818,0.4935092127303183,0.0,0.0,0,0
2012,MG,3130804,0.0,1.0,0.0,0.0,0,0
2016,MG,3130804,0.0,1.0,0.0,0.0,0,0
2012,MG,3131158,0.0,0.9052202887819326,0.09477971121806739,0.0,0,0
2016,MG,3131158,0.413524731926669,0.5562953995157385,0.03017986855759253,0.0,0,0
2012,MG,3131307,0.0,0.2629921140888902,0.7370078859111098,0.0,0,0
2016,MG,3131307,0.12520924438446465,0.4501576632106199,0.4246330924049155,0.0,0,0
2012,MG,3131406,0.7183816502070723,0.28161834979292766,0.0,0.0,0,0
2016,MG,3131406,1.0,0.0,0.0,0.0,0,0
2012,MG,3131505,0.5056007365352156,0.0,0.4943992634647844,0.0,0,0
2016,MG,3131505,0.0,1.0,0.0,0.0,0,0
2012,MG,3131604,0.0,1.0,0.0,0.0,1,0
2016,MG,3131604,0.45923528221727694,0.5407647177827231,0.0,0.0,1,1
2012,MG,3131901,0.4861490174672489,0.5138509825327511,0.0,0.0,0,0
2016,MG,3131901,0.31943637164244826,0.6478555702333774,0.03270805812417437,0.0,0,0
2012,MG,3132107,0.0,1.0,0.0,0.0,0,0
2016,MG,3132107,0.0,1.0,0.0,0.0,0,0
2012,MG,3132305,1.0,0.0,0.0,0.0,0,0
2016,MG,3132305,0.959729381443299,0.040270618556701034,0.0,0.0,0,0
2012,MG,3132404,0.0,0.7949818864886623,0.20501811351133772,0.0,0,0
2016,MG,3132404,0.0,0.9884218130698792,0.011578186930120858,0.0,0,0
2012,MG,3132503,0.024368446139180173,0.7688870352716873,0.2067445185891325,0.0,0,0
2016,MG,3132503,0.6214120752226988,0.37858792477730124,0.0,0.0,0,0
2012,MG,3132909,0.0,1.0,0.0,0.0,0,0
2016,MG,3132909,0.6188916188916189,0.38110838110838113,0.0,0.0,0,0
2012,MG,3133006,0.5316511730854361,0.468348826914564,0.0,0.0,0,0
2016,MG,3133006,0.44613379669852304,0.553866203301477,0.0,0.0,0,0
2012,MG,3133105,0.0,0.9914592998734711,0.008540700126528892,0.0,0,0
2016,MG,3133105,0.2674648620510151,0.732535137948985,0.0,0.0,0,0
2012,MG,3133204,0.2563543003851091,0.4522464698331194,0.2913992297817715,0.0,0,0
2016,MG,3133204,0.1655089500400748,0.6480096179535132,0.18648143200641196,0.0,0,0
2012,MG,3133303,0.0,0.3751239296980622,0.6248760703019378,0.0,0,0
2016,MG,3133303,0.0,1.0,0.0,0.0,0,0
2012,MG,3133402,0.4275511439293064,0.5724488560706936,0.0,0.0,0,0
2016,MG,3133402,0.49747563696137137,0.5025243630386286,0.0,0.0,0,0
2012,MG,3133501,0.9798810840707964,0.0,0.020118915929203538,0.0,0,0
2016,MG,3133501,1.0,0.0,0.0,0.0,0,0
2012,MG,3133709,0.14910834707028323,0.8508916529297168,0.0,0.0,0,0
2016,MG,3133709,0.0,1.0,0.0,0.0,0,0
2012,MG,3133758,1.0,0.0,0.0,0.0,0,0
2016,MG,3133758,1.0,0.0,0.0,0.0,0,0
2012,MG,3133808,0.4534703484700614,0.5465296515299386,0.0,0.0,0,0
2016,MG,3133808,0.6913766143510743,0.29860427404876355,0.010019111600162159,0.0,0,0
2012,MG,3133907,0.9291111111111111,0.0,0.07088888888888889,0.0,0,0
2016,MG,3133907,0.9569347688410387,0.0,0.04306523115896137,0.0,0,0
2012,MG,3134004,0.061826508620689655,0.8957435344827587,0.04242995689655173,0.0,0,0
2016,MG,3134004,0.0,0.9815616879099122,0.01843831209008786,0.0,0,0
2012,MG,3134103,0.5214659685863874,0.47853403141361256,0.0,0.0,1,0
2016,MG,3134103,0.0,1.0,0.0,0.0,1,1
2012,MG,3134202,0.39647176184392446,0.3595617704195033,0.2439664677365722,0.0,0,0
2016,MG,3134202,0.46920607898423505,0.5211469915412034,0.009646929474561543,0.0,0,0
2012,MG,3134301,0.5906382978723405,0.24404255319148938,0.16531914893617022,0.0,0,0
2016,MG,3134301,0.5085590465872156,0.4914409534127844,0.0,0.0,0,0
2012,MG,3134509,0.49769129287598945,0.5023087071240105,0.0,0.0,0,0
2016,MG,3134509,0.47596950613191913,0.5240304938680809,0.0,0.0,0,0
2012,MG,3134608,0.0,1.0,0.0,0.0,0,0
2016,MG,3134608,0.765756594169366,0.23424340583063397,0.0,0.0,0,0
2012,MG,3134707,0.6054738681030718,0.39452613189692826,0.0,0.0,0,0
2016,MG,3134707,0.5687914168507415,0.4312085831492584,0.0,0.0,0,0
2012,MG,3134806,0.0,1.0,0.0,0.0,0,0
2016,MG,3134806,0.21232339089481947,0.7876766091051806,0.0,0.0,0,0
2012,MG,3134905,0.4063404748118124,0.5936595251881877,0.0,0.0,0,0
2016,MG,3134905,0.009426661976785086,0.9905733380232149,0.0,0.0,0,0
2012,MG,3135001,1.0,0.0,0.0,0.0,0,0
2016,MG,3135001,0.8717080511662905,0.12829194883370956,0.0,0.0,0,0
2012,MG,3135050,0.030046051892620464,0.4552959676513535,0.5146579804560261,0.0,0,0
2016,MG,3135050,0.47078105572510454,0.0,0.5292189442748955,0.0,0,0
2012,MG,3135209,0.3295833463180529,0.0945495341082614,0.5758671195736856,0.0,0,0
2016,MG,3135209,0.1715880390383836,0.7705091827507717,0.05790277821084469,0.0,0,0
2012,MG,3135308,0.47030218825981246,0.026398054880166725,0.5032997568600208,0.0,0,0
2016,MG,3135308,0.6575637800934243,0.34243621990657563,0.0,0.0,0,0
2012,MG,3135357,1.0,0.0,0.0,0.0,0,0
2016,MG,3135357,0.8409888357256778,0.15901116427432216,0.0,0.0,0,0
2012,MG,3135407,0.0,1.0,0.0,0.0,0,0
2016,MG,3135407,0.0,0.6206470224603338,0.3793529775396662,0.0,0,0
2012,MG,3135456,0.0,1.0,0.0,0.0,0,0
2016,MG,3135456,0.0,0.9541622760800843,0.0458377239199157,0.0,0,0
2012,MG,3135506,0.0,1.0,0.0,0.0,0,0
2016,MG,3135506,0.0,1.0,0.0,0.0,0,0
2012,MG,3135605,0.6486486486486487,0.0,0.35135135135135137,0.0,0,0
2016,MG,3135605,0.7008530053560802,0.29914699464391986,0.0,0.0,0,0
2012,MG,3135803,0.4089504884361693,0.5910495115638307,0.0,0.0,0,0
2016,MG,3135803,0.0,1.0,0.0,0.0,0,0
2012,MG,3135902,0.0,1.0,0.0,0.0,0,0
2016,MG,3135902,1.0,0.0,0.0,0.0,0,0
2012,MG,3136009,0.35586075605112866,0.0,0.6441392439488713,0.0,0,0
2016,MG,3136009,0.19211072664359863,0.5753633217993079,0.23252595155709344,0.0,0,0
2012,MG,3136108,0.0,0.6441136671177267,0.35588633288227334,0.0,0,0
2016,MG,3136108,0.2772981208735399,0.7227018791264601,0.0,0.0,0,0
2012,MG,3136207,0.0,0.7987294184829161,0.20127058151708385,0.0,0,0
2016,MG,3136207,0.0,1.0,0.0,0.0,0,0
2012,MG,3136306,0.055581723975506356,0.9444182760244937,0.0,0.0,0,0
2016,MG,3136306,0.43040839050321467,0.5695916094967853,0.0,0.0,0,0
2012,MG,3136405,0.5411479944674965,0.45885200553250344,0.0,0.0,1,0
2016,MG,3136405,0.3814827706230421,0.6185172293769579,0.0,0.0,1,1
2012,MG,3136504,0.0,1.0,0.0,0.0,0,0
2016,MG,3136504,0.0,1.0,0.0,0.0,0,0
2012,MG,3136520,0.4459216672655408,0.5540783327344592,0.0,0.0,0,0
2016,MG,3136520,0.0,1.0,0.0,0.0,0,0
2012,MG,3136553,0.0,0.4373479318734793,0.5626520681265207,0.0,0,0
2016,MG,3136553,0.09219644471226272,0.6251883097318469,0.28261524555589035,0.0,0,0
2012,MG,3136579,0.0,1.0,0.0,0.0,0,0
2016,MG,3136579,0.573687994248742,0.0,0.4263120057512581,0.0,0,0
2012,MG,3136603,0.3425047438330171,0.6574952561669829,0.0,0.0,0,0
2016,MG,3136603,0.0,1.0,0.0,0.0,0,0
2012,MG,3136652,0.0,0.90625,0.09375,0.0,0,0
2016,MG,3136652,0.6632581218359205,0.3367418781640795,0.0,0.0,0,0
2012,MG,3136801,0.6060070671378092,0.39399293286219084,0.0,0.0,1,0
2016,MG,3136801,0.7157485875706214,0.0,0.2842514124293785,0.0,1,1
2012,MG,3136900,0.30455361514607476,0.6954463848539253,0.0,0.0,0,0
2016,MG,3136900,0.0,1.0,0.0,0.0,0,0
2012,MG,3136959,0.5398731309469869,0.0,0.46012686905301314,0.0,0,0
2016,MG,3136959,0.3931909212283044,0.0,0.6068090787716955,0.0,0,0
2012,MG,3137106,0.4751596877217885,0.5248403122782115,0.0,0.0,0,0
2016,MG,3137106,0.44450499545867395,0.555495004541326,0.0,0.0,0,0
2012,MG,3137205,0.15594617717974643,0.7189079878665319,0.1251458349537217,0.0,0,0
2016,MG,3137205,0.0,1.0,0.0,0.0,0,0
2012,MG,3137304,1.0,0.0,0.0,0.0,0,0
2016,MG,3137304,0.9804478082623778,0.019552191737622203,0.0,0.0,0,0
2012,MG,3137502,0.42607856892318485,0.5739214310768151,0.0,0.0,0,0
2016,MG,3137502,0.0,1.0,0.0,0.0,0,0
2012,MG,3137536,0.5078836720392431,0.4921163279607568,0.0,0.0,0,0
2016,MG,3137536,0.44194508766126367,0.5580549123387364,0.0,0.0,0,0
2012,MG,3137601,0.08807131057268723,0.9119286894273128,0.0,0.0,0,0
2016,MG,3137601,0.0,1.0,0.0,0.0,0,0
2012,MG,3137700,0.0,1.0,0.0,0.0,0,0
2016,MG,3137700,0.0,1.0,0.0,0.0,0,0
2012,MG,3137809,0.0,0.5546072257209148,0.4453927742790852,0.0,0,0
2016,MG,3137809,0.2531252553313179,0.6096903341776289,0.13718441049105318,0.0,0,0
2012,MG,3137908,0.39124579124579123,0.6087542087542087,0.0,0.0,0,0
2016,MG,3137908,0.0,1.0,0.0,0.0,0,0
2012,MG,3138005,0.47323888232979144,0.5267611176702086,0.0,0.0,0,0
2016,MG,3138005,1.0,0.0,0.0,0.0,0,0
2012,MG,3138104,0.23585787751285647,0.0,0.7641421224871435,0.0,0,0
2016,MG,3138104,0.0,1.0,0.0,0.0,0,0
2012,MG,3138203,0.46878116505993467,0.3788889106161638,0.15232992432390152,0.0,0,0
2016,MG,3138203,0.9687795065478878,0.0,0.031220493452112155,0.0,0,0
2012,MG,3138302,0.0,1.0,0.0,0.0,0,0
2016,MG,3138302,0.0,1.0,0.0,0.0,0,0
2012,MG,3138351,0.0,0.5701725822207749,0.429827417779225,0.0,0,0
2016,MG,3138351,0.5560246833387463,0.0,0.44397531666125367,0.0,0,0
2012,MG,3138401,1.0,0.0,0.0,0.0,0,0
2016,MG,3138401,1.0,0.0,0.0,0.0,0,0
2012,MG,3138609,0.019522365428354813,0.5517437452615618,0.4287338893100834,0.0,0,0
2016,MG,3138609,1.0,0.0,0.0,0.0,0,0
2012,MG,3138658,0.4416430121890132,0.5583569878109869,0.0,0.0,0,0
2016,MG,3138658,0.0,1.0,0.0,0.0,0,0
2012,MG,3138682,0.5452751589563692,0.45472484104363076,0.0,0.0,0,0
2016,MG,3138682,0.7929497568881686,0.20705024311183146,0.0,0.0,0,0
2012,MG,3138708,0.6319137168141593,0.0,0.3680862831858407,0.0,0,0
2016,MG,3138708,1.0,0.0,0.0,0.0,0,0
2012,MG,3138807,0.5310406431442608,0.4689593568557392,0.0,0.0,0,0
2016,MG,3138807,0.3367401350870956,0.45662993245645217,0.2066299324564522,0.0,0,0
2012,MG,3138906,0.47414372061786436,0.5258562793821356,0.0,0.0,0,0
2016,MG,3138906,1.0,0.0,0.0,0.0,0,0
2012,MG,3139102,0.6736577181208053,0.3263422818791946,0.0,0.0,1,0
2016,MG,3139102,0.0,1.0,0.0,0.0,1,1
2012,MG,3139201,0.46536275171018404,0.534637248289816,0.0,0.0,0,0
2016,MG,3139201,1.0,0.0,0.0,0.0,0,0
2012,MG,3139300,0.22292314526876944,0.3856063971568192,0.39147045757441135,0.0,0,0
2016,MG,3139300,0.0,0.5670962199312715,0.43290378006872854,0.0,0,0
2012,MG,3139508,0.3070110701107011,0.4010660106601066,0.2919229192291923,0.0,0,0
2016,MG,3139508,0.44588254327778676,0.12101601682575636,0.4331014398964569,0.0,0,0
2012,MG,3139706,0.27301153019347274,0.7269884698065273,0.0,0.0,0,0
2016,MG,3139706,0.0,1.0,0.0,0.0,0,0
2012,MG,3139805,0.0,1.0,0.0,0.0,1,0
2016,MG,3139805,0.0,1.0,0.0,0.0,1,1
2012,MG,3139904,0.6605263157894737,0.0,0.3394736842105263,0.0,0,0
2016,MG,3139904,0.6728192914557904,0.12622804406073235,0.20095266448347723,0.0,0,0
2012,MG,3140159,0.0,0.6728157827312324,0.3271842172687676,0.0,0,0
2016,MG,3140159,0.012903949730700179,0.9870960502692998,0.0,0.0,0,0
2012,MG,3140209,0.3862433862433862,0.6137566137566137,0.0,0.0,0,0
2016,MG,3140209,0.0,1.0,0.0,0.0,0,0
2012,MG,3140308,0.4873172187406744,0.29304685168606387,0.21963592957326172,0.0,0,0
2016,MG,3140308,0.5697674418604651,0.43023255813953487,0.0,0.0,0,0
2012,MG,3140506,0.5545751238970144,0.4454248761029856,0.0,0.0,0,0
2016,MG,3140506,0.46366863905325445,0.5363313609467456,0.0,0.0,0,0
2012,MG,3140530,0.0,1.0,0.0,0.0,0,0
2016,MG,3140530,0.0,1.0,0.0,0.0,0,0
2012,MG,3140605,0.4587894397939472,0.5412105602060528,0.0,0.0,0,0
2016,MG,3140605,0.55072,0.44928,0.0,0.0,0,0
2012,MG,3140704,0.043679437349620584,0.9563205626503795,0.0,0.0,0,0
2016,MG,3140704,1.0,0.0,0.0,0.0,0,0
2012,MG,3140803,0.0,1.0,0.0,0.0,0,0
2016,MG,3140803,0.7984229231452687,0.0,0.20157707685473122,0.0,0,0
2012,MG,3140852,0.6986330178759201,0.3013669821240799,0.0,0.0,0,0
2016,MG,3140852,1.0,0.0,0.0,0.0,0,0
2012,MG,3141009,0.07915690866510539,0.5161592505854801,0.40468384074941455,0.0,0,0
2016,MG,3141009,0.038741488612350314,0.9612585113876497,0.0,0.0,0,0
2012,MG,3141207,0.0,1.0,0.0,0.0,0,0
2016,MG,3141207,0.2491178546224418,0.7508821453775583,0.0,0.0,0,0
2012,MG,3141405,0.6319857312722948,0.3680142687277051,0.0,0.0,0,0
2016,MG,3141405,0.04880093912460171,0.5427637095421768,0.4084353513332215,0.0,0,0
2012,MG,3141603,0.6799691833590139,0.32003081664098615,0.0,0.0,0,0
2016,MG,3141603,1.0,0.0,0.0,0.0,0,0
2012,MG,3141702,0.0,0.7594132029339853,0.24058679706601466,0.0,0,0
2016,MG,3141702,1.0,0.0,0.0,0.0,0,0
2012,MG,3141801,0.3125335377539287,0.6874664622460713,0.0,0.0,0,0
2016,MG,3141801,0.6324622745675377,0.36753772543246227,0.0,0.0,0,0
2012,MG,3141900,0.4667910447761194,0.5332089552238806,0.0,0.0,0,0
2016,MG,3141900,0.41419261404779145,0.5858073859522085,0.0,0.0,0,0
2012,MG,3142106,0.0,1.0,0.0,0.0,1,0
2016,MG,3142106,0.4674043062200957,0.5325956937799043,0.0,0.0,1,1
2012,MG,3142254,1.0,0.0,0.0,0.0,0,0
2016,MG,3142254,0.5314189189189189,0.4685810810810811,0.0,0.0,0,0
2012,MG,3142403,0.40401785714285715,0.5959821428571429,0.0,0.0,0,0
2016,MG,3142403,0.0,1.0,0.0,0.0,0,0
2012,MG,3142502,0.43781344032096287,0.5621865596790371,0.0,0.0,0,0
2016,MG,3142502,0.0,1.0,0.0,0.0,0,0
2012,MG,3142601,0.0,0.4956140350877193,0.5043859649122807,0.0,0,0
2016,MG,3142601,0.0,0.6465932553337922,0.35340674466620786,0.0,0,0
2012,MG,3142700,0.5195116861435726,0.4804883138564274,0.0,0.0,0,0
2016,MG,3142700,0.31274416640270297,0.687255833597297,0.0,0.0,0,0
2012,MG,3142809,0.43520390967307043,0.5647960903269296,0.0,0.0,0,0
2016,MG,3142809,1.0,0.0,0.0,0.0,0,0
2012,MG,3142908,0.5013199944421287,0.49868000555787134,0.0,0.0,0,0
2016,MG,3142908,0.0,0.6124099497077613,0.3875900502922387,0.0,0,0
2012,MG,3143005,0.4924726002649645,0.31542815849692885,0.1920992412381067,0.0,0,0
2016,MG,3143005,0.5459453115831475,0.4540546884168525,0.0,0.0,0,0
2012,MG,3143153,0.0,0.7260504201680672,0.2739495798319328,0.0,0,0
2016,MG,3143153,0.5219426565242832,0.47805734347571677,0.0,0.0,0,0
2012,MG,3143203,0.5849637109498265,0.41503628905017353,0.0,0.0,0,0
2016,MG,3143203,0.05408345636801616,0.9459165436319839,0.0,0.0,0,0
2012,MG,3143401,0.0,0.4662526189763544,0.5337473810236456,0.0,0,0
2016,MG,3143401,0.35561380515508956,0.6443861948449104,0.0,0.0,0,0
2012,MG,3143500,0.0,1.0,0.0,0.0,0,0
2016,MG,3143500,0.0,1.0,0.0,0.0,0,0
2012,MG,3143609,1.0,0.0,0.0,0.0,1,0
2016,MG,3143609,0.5725031341412453,0.4274968658587547,0.0,0.0,1,1
2012,MG,3143708,0.7824588280352356,0.21754117196476447,0.0,0.0,0,0
2016,MG,3143708,0.0,1.0,0.0,0.0,0,0
2012,MG,3143807,0.4646808510638298,0.5353191489361702,0.0,0.0,0,0
2016,MG,3143807,1.0,0.0,0.0,0.0,0,0
2012,MG,3143906,0.31148110813723107,0.6885188918627689,0.0,0.0,0,0
2016,MG,3143906,0.6960624911635798,0.3039375088364202,0.0,0.0,0,0
2012,MG,3144003,0.31613541181945093,0.6838645881805491,0.0,0.0,0,0
2016,MG,3144003,0.0,0.45244904167934286,0.5475509583206571,0.0,0,0
2012,MG,3144102,0.5326004548900682,0.46739954510993176,0.0,0.0,0,0
2016,MG,3144102,0.41934293097083797,0.580657069029162,0.0,0.0,0,0
2012,MG,3144300,0.501751064836725,0.49824893516327495,0.0,0.0,0,0
2016,MG,3144300,0.4926717631591761,0.48590349125967763,0.021424745581146223,0.0,0,0
2012,MG,3144359,0.0,0.5936893203883495,0.40631067961165046,0.0,0,0
2016,MG,3144359,0.0,0.63013070396698,0.36986929603301993,0.0,0,0
2012,MG,3144375,0.5804059328649492,0.41959406713505076,0.0,0.0,0,0
2016,MG,3144375,0.7476671850699844,0.2523328149300155,0.0,0.0,0,0
2012,MG,3144409,0.38463735008566535,0.0,0.6153626499143346,0.0,0,0
2016,MG,3144409,0.46674514420247204,0.0,0.533254855797528,0.0,0,0
2012,MG,3144607,0.3059442889510862,0.07910169265627083,0.614954018392643,0.0,0,0
2016,MG,3144607,0.6907428409413099,0.3092571590586901,0.0,0.0,0,0
2012,MG,3144656,0.0,0.36018680677174547,0.6398131932282545,0.0,0,0
2016,MG,3144656,0.0,1.0,0.0,0.0,0,0
2012,MG,3144672,0.6691558441558442,0.0,0.33084415584415583,0.0,1,0
2016,MG,3144672,0.0,1.0,0.0,0.0,1,1
2012,MG,3144706,0.42948076748204056,0.3470946621805947,0.22342457033736474,0.0,0,0
2016,MG,3144706,0.0,0.6650576562080986,0.3349423437919013,0.0,0,0
2012,MG,3144805,0.44327176781002636,0.5567282321899736,0.0,0.0,0,0
2016,MG,3144805,0.9606439322573217,0.03935606774267831,0.0,0.0,0,0
2012,MG,3144904,0.5745441544511977,0.4254558455488023,0.0,0.0,1,0
2016,MG,3144904,0.0,1.0,0.0,0.0,1,1
2012,MG,3145000,0.6829714285714286,0.0,0.31702857142857144,0.0,0,0
2016,MG,3145000,0.41690318511510566,0.5830968148848944,0.0,0.0,0,0
2012,MG,3145059,0.0,1.0,0.0,0.0,1,0
2016,MG,3145059,0.29178145087235996,0.70821854912764,0.0,0.0,1,1
2012,MG,3145109,0.0,0.4397916666666667,0.5602083333333333,0.0,0,0
2016,MG,3145109,0.022567409144196953,0.34583821805392734,0.6315943728018757,0.0,0,0
2012,MG,3145208,0.0,1.0,0.0,0.0,0,0
2016,MG,3145208,0.0,1.0,0.0,0.0,0,0
2012,MG,3145307,0.4019202466886257,0.5269465274371015,0.0711332258742729,0.0,0,0
2016,MG,3145307,0.5473960039305601,0.4526039960694399,0.0,0.0,0,0
2012,MG,3145372,0.4897443101994942,0.5102556898005057,0.0,0.0,0,0
2016,MG,3145372,1.0,0.0,0.0,0.0,0,0
2012,MG,3145406,1.0,0.0,0.0,0.0,0,0
2016,MG,3145406,1.0,0.0,0.0,0.0,0,0
2012,MG,3145505,0.6034214618973561,0.0,0.3965785381026439,0.0,0,0
2016,MG,3145505,0.5149393090569561,0.0,0.4850606909430439,0.0,0,0
2012,MG,3145604,0.0,0.6489100147516801,0.35108998524831997,0.0,0,0
2016,MG,3145604,0.0,0.9807279630241004,0.019272036975899638,0.0,0,0
2012,MG,3145703,0.0,1.0,0.0,0.0,0,0
2016,MG,3145703,0.09788208357183743,0.9021179164281625,0.0,0.0,0,0
2012,MG,3145877,0.05063291139240506,0.9493670886075949,0.0,0.0,0,0
2016,MG,3145877,0.0,1.0,0.0,0.0,0,0
2012,MG,3145901,0.5994355091617759,0.4005644908382241,0.0,0.0,0,0
2016,MG,3145901,0.40014393666786613,0.44696833393306945,0.15288772939906442,0.0,0,0
2012,MG,3146008,0.0,1.0,0.0,0.0,0,0
2016,MG,3146008,0.0,1.0,0.0,0.0,0,0
2012,MG,3146107,0.26280962569203964,0.7310364602863004,0.006153914021660013,0.0,0,0
2016,MG,3146107,0.18527456515800017,0.8147254348419998,0.0,0.0,0,0
2012,MG,3146255,0.0,0.5026896180742335,0.49731038192576654,0.0,0,0
2016,MG,3146255,0.4648342764753436,0.5351657235246564,0.0,0.0,0,0
2012,MG,3146305,0.4357832219747587,0.038286138508855656,0.5259306395163856,0.0,0,0
2016,MG,3146305,0.8869722194363655,0.0,0.11302778056363454,0.0,0,0
2012,MG,3146503,0.0,0.4214398318444561,0.5785601681555439,0.0,0,0
2016,MG,3146503,0.0,1.0,0.0,0.0,0,0
2012,MG,3146552,0.5126835781041389,0.48731642189586116,0.0,0.0,0,0
2016,MG,3146552,0.5377406281661601,0.4622593718338399,0.0,0.0,0,0
2012,MG,3146602,0.48364153627311524,0.5163584637268848,0.0,0.0,0,0
2016,MG,3146602,1.0,0.0,0.0,0.0,0,0
2012,MG,3146701,1.0,0.0,0.0,0.0,0,0
2016,MG,3146701,1.0,0.0,0.0,0.0,0,0
2012,MG,3146750,0.4785330948121646,0.0,0.5214669051878354,0.0,0,0
2016,MG,3146750,0.5563811188811189,0.4436188811188811,0.0,0.0,0,0
2012,MG,3146909,0.5759251382390472,0.42407486176095277,0.0,0.0,0,0
2016,MG,3146909,0.2915687276443536,0.7084312723556464,0.0,0.0,0,0
2012,MG,3147006,0.0,0.9008035750891722,0.09919642491082777,0.0,0,0
2016,MG,3147006,0.06321673995183065,0.9367832600481694,0.0,0.0,0,0
2012,MG,3147204,0.5711642251349267,0.42883577486507324,0.0,0.0,0,0
2016,MG,3147204,0.0,1.0,0.0,0.0,0,0
2012,MG,3147303,0.0,0.5252533441426834,0.47474665585731657,0.0,0,0
2016,MG,3147303,0.5148358059676613,0.0,0.48516419403233874,0.0,0,0
2012,MG,3147402,1.0,0.0,0.0,0.0,0,0
2016,MG,3147402,0.44442939383677615,0.5555706061632238,0.0,0.0,0,0
2012,MG,3147501,0.4793014230271669,0.5206985769728332,0.0,0.0,1,0
2016,MG,3147501,1.0,0.0,0.0,0.0,1,1
2012,MG,3147600,0.0,1.0,0.0,0.0,0,0
2016,MG,3147600,0.39259021994448,0.6074097800555199,0.0,0.0,0,0
2012,MG,3147709,1.0,0.0,0.0,0.0,0,0
2016,MG,3147709,0.2655086848635236,0.7344913151364765,0.0,0.0,0,0
2012,MG,3147907,0.348264390604523,0.5894351288685775,0.062300480526899425,0.0,0,0
2016,MG,3147907,0.5641440352623347,0.4358559647376653,0.0,0.0,0,0
2012,MG,3148004,0.8422091978176387,0.15779080218236136,0.0,0.0,0,0
2016,MG,3148004,0.625175377657908,0.374824622342092,0.0,0.0,0,0
2012,MG,3148103,0.5381899116142701,0.4618100883857299,0.0,0.0,0,0
2016,MG,3148103,0.33029142735588174,0.627079344820251,0.042629227823867265,0.0,0,0
2012,MG,3148202,0.42649647887323944,0.5735035211267606,0.0,0.0,0,0
2016,MG,3148202,0.5641025641025641,0.4358974358974359,0.0,0.0,0,0
2012,MG,3148301,0.0,1.0,0.0,0.0,0,0
2016,MG,3148301,1.0,0.0,0.0,0.0,0,0
2012,MG,3148400,0.0,0.7616454930429523,0.2383545069570478,0.0,0,0
2016,MG,3148400,0.0,0.7712486883525709,0.22875131164742918,0.0,0,0
2012,MG,3148707,0.9760025013679355,0.02399749863206441,0.0,0.0,0,0
2016,MG,3148707,1.0,0.0,0.0,0.0,0,0
2012,MG,3148756,1.0,0.0,0.0,0.0,1,0
2016,MG,3148756,0.791484942886812,0.20851505711318796,0.0,0.0,1,1
2012,MG,3148806,0.4832285115303983,0.5167714884696016,0.0,0.0,0,0
2016,MG,3148806,0.020428015564202335,0.9795719844357976,0.0,0.0,0,0
2012,MG,3148905,0.4882775867458581,0.5117224132541419,0.0,0.0,1,0
2016,MG,3148905,0.4269314303443996,0.5730685696556004,0.0,0.0,1,1
2012,MG,3149002,0.0,0.7317487266553481,0.26825127334465193,0.0,0,0
2016,MG,3149002,0.0,1.0,0.0,0.0,0,0
2012,MG,3149101,0.25705713896086185,0.11264148370380472,0.6303013773353334,0.0,0,0
2016,MG,3149101,0.2335975943138327,0.47731000546746855,0.28909240021869875,0.0,0,0
2012,MG,3149150,0.3088616341337018,0.664017965106236,0.027120400760062186,0.0,0,0
2016,MG,3149150,1.0,0.0,0.0,0.0,0,0
2012,MG,3149200,0.8450405930109425,0.0,0.15495940698905752,0.0,0,0
2016,MG,3149200,0.515516611902154,0.4844833880978459,0.0,0.0,0,0
2012,MG,3149309,0.5888800994462651,0.4111199005537349,0.0,0.0,0,0
2016,MG,3149309,0.6702961170641779,0.3297038829358221,0.0,0.0,0,0
2012,MG,3149408,0.0,1.0,0.0,0.0,0,0
2016,MG,3149408,0.0,1.0,0.0,0.0,0,0
2012,MG,3149507,0.028044563964656165,0.9719554360353438,0.0,0.0,0,0
