id_municipio,pc1_score,pc1_score_z,preference_simple_mean,pt_share_mean_runoff,left_share_dep_fed_mean,left_share_dep_est_mean
2111102,-0.2940156414226451,-0.491696571512528,-0.3753222726167775,0.7704197081409977,0.1162500637028191,0.046703347592093845
2111201,0.6250745049943718,1.0453423143016207,0.595323854955757,0.8518059845608161,0.28930425484851935,0.30116048887663166
2111250,0.6832786789118749,1.1426799682593431,0.6406278780641013,0.9175888264775058,0.25387245670109326,0.2947607437965549
2111300,0.4383475717322682,0.7330698363825138,0.4216072807173551,0.7598282017427986,0.32484905121010005,0.26956556983663743
2111409,0.48727053654544344,0.8148860756494822,0.4250220396394266,0.9177670959632881,0.17062510982005538,0.26227300979795976
2111508,0.5730180654443618,0.9582858137425398,0.535113650518057,0.8330011935859534,0.2213543163139017,0.3665415268954197
2111532,0.20140854919866794,0.3368252540412973,0.13235184901064637,0.8177361165319316,0.2736689437855236,0.10559796727154608
2111573,0.7756271285574489,1.2971187452424808,0.8585557539734111,0.5093366488737682,0.4388613721305658,0.6663671133655854
2111607,0.5877225540605199,0.982876840952608,0.5970432410786027,0.7290614671549241,0.18559999509381642,0.546593016407909
2111631,0.46938393133870515,0.7849734410236634,0.39343753817571314,0.8526848710525751,0.07970431341751111,0.42409638840827074
2111672,0.9333025641232239,1.5608069990520446,0.853780521582979,0.893500542823871,0.26319654496602096,0.438716354692339
2111706,1.0868477247270971,1.8175879943622149,1.0620324735972189,0.9122495109111496,0.3060048579564441,0.4729596823561084
2111722,0.7362918194501471,1.2313364061333747,0.6856290992964085,0.8765009357046144,0.422505191330894,0.1912174408804226
2111748,0.43493666268098075,0.7273656082736146,0.38127411119585664,0.8494108499848009,0.18342593961445272,0.30092325172615536
2111763,0.4340984274387515,0.7259637869530522,0.38820995133482467,0.8180756325541262,0.27349187177789774,0.24724537039191352
2111789,1.1290994524876983,1.8882476013812317,1.1166456002620613,0.9392154279037864,0.37833309560558925,0.3904652140289719
2111805,0.2719289313793543,0.4547598985119708,0.25615906292703977,0.7067323414479064,0.2144263123578661,0.35865285280854087
2111904,0.1334582824270138,0.22318873782290982,0.02208906624673901,0.8852221290352057,0.1298386217098038,0.12854417502163892
2111953,0.08085531095446402,0.13521824550735392,-0.034584640911812264,0.8632053561799534,0.10719190732625881,0.1482285387276249
2112001,0.17490040289750375,0.29249439942972677,0.1078593230894379,0.6835156709923552,0.23622802622021874,0.28748299309223496
2112100,0.8623661876965854,1.4421766672923755,0.8193704003046751,0.8960923252435286,0.3683744229756893,0.2958349085065774
2112209,1.1020882326888692,1.843075432638128,1.0814581338623706,0.8424060715871248,0.3698594289777321,0.5014040089163564
2112233,0.7316992051763532,1.2236559552506345,0.7156244439446943,0.8024960752983675,0.3021607036337426,0.4132736037923792
2112274,1.1718267859060458,1.959702586735137,1.1748228531466252,0.9272606415659075,0.43798639201042344,0.373928118349206
2112308,1.047221844175388,1.7513197185787763,1.0246000428794393,0.8002861347380712,0.5236617344285389,0.3563564245403481
2112407,0.6898910248343546,1.153738114023311,0.6545597610520327,0.8127035570727755,0.4652387372082112,0.19908399298827142
2112456,0.8724669008054289,1.4590685781492905,0.83960040617544,0.8943269996095639,0.231839684202887,0.45152337946837706
2112506,0.707595281692439,1.1833457986899363,0.7406057114564856,0.7325577347155097,0.41690833289361057,0.37556149795183463
2112605,1.0279488967350354,1.719088636812143,0.9986764309057753,0.9090051777446937,0.38363054087932086,0.36344621684511275
2112704,0.8294965512773305,1.3872071852062902,0.8031734944225489,0.8530167576954031,0.38085849180510406,0.3201431528298373
2112803,0.7053433518919202,1.1795797876136402,0.6812647160300483,0.8254253339708458,0.4005481459780218,0.2620611907592894
2112852,0.39775744414587094,0.665189003665869,0.40588427677484223,0.7239681547224719,0.2236690332752108,0.41011107401002556
2112902,0.5620331656648926,0.9399152347698058,0.5320270281314881,0.8358496262162817,0.366645650744398,0.2025975800757798
2113009,0.2228996657024754,0.37276588717145215,0.19942063808661462,0.806505910218124,0.13314691481324642,0.29717132319063455
2114007,0.4752435830042798,0.7947728197923565,0.40594114366933015,0.847222837762259,0.29350017874250695,0.2066296896235779
2200053,0.7363245131428993,1.2313910813763602,0.6936808113636416,0.8889661672962849,0.3637667420763395,0.23620184384834167
2200103,0.6325196710142436,1.0577932253776414,0.5726263744369628,0.8208358974719624,0.2421065468983116,0.38637705735985534
2200202,0.717487675518169,1.1998893271383808,0.6926484089911042,0.7855406495209746,0.31338506174052094,0.410583596065017
2200251,0.9938398522546907,1.6620464327055757,1.0172510742740335,0.6743915276691924,0.5735334966223775,0.44447370434337236
2200277,1.0717150581959958,1.7922809045244705,1.031168999186002,0.8409231070619004,0.5159322315949932,0.3295178148488909
2200301,0.7051445668558204,1.1792473497873894,0.6782972091452396,0.7750940807459807,0.2496198343288476,0.4842754706316761
2200400,0.9914065953934265,1.6579771796192302,0.9849379725660253,0.8042289231774534,0.4316530571011743,0.42702808089690025
2200459,0.9371865206888343,1.5673023273889102,0.9222920208290493,0.9073276648846192,0.27750348692930515,0.4343916667423935
2200509,1.198773215925333,2.0047664043976123,1.192572554554893,0.8234543963246983,0.4492017663577064,0.4983635300351828
2200608,0.516357920446714,0.86353031399449,0.47518674715876674,0.8079520409975144,0.271498709036409,0.3114698359199188
2200707,1.3950763327120321,2.3330535969912005,1.4084663945482658,0.832948341232839,0.549193916193926,0.5015058831006868
2200806,0.6928344297213044,1.1586605123164209,0.7313891455409037,0.6029236238727219,0.33192007410348023,0.6161677796146438
2200905,0.847310029345447,1.4169975257828167,0.8187290722453293,0.8595536245646277,0.3063606172152806,0.40446723485726027
2200954,0.40152258747998,0.6714856348915983,0.3370950443315431,0.8128612349275923,0.24846330447568468,0.2620665706335938
2201002,1.4311225257773936,2.3933353883290946,1.437034832895556,0.844630370466151,0.5152586376510923,0.5321115838507451
2201051,0.5892547520667345,0.9854392097534266,0.6213723874659186,0.6151528653566318,0.3134557278197052,0.5613822988720809
2201101,0.43945318094542096,0.7349188001210056,0.38702457202058504,0.8225278974739836,0.19213424006778082,0.3322268863520295
2201150,-0.08442203027408651,-0.14118304266072984,-0.13183128884798764,0.7251368581205323,0.1669983898317282,0.17412236425554325
2201176,1.2397310324650377,2.0732621411270147,1.2631236907556593,0.7214667921200787,0.5943136617967478,0.49876401265977144
2201200,0.5087771518677201,0.8508526282030627,0.5130239589628666,0.6759399048965241,0.3531375004285863,0.39518747536360593
2201309,0.7613079135352202,1.2731720296898223,0.7592427635390291,0.8028202052561725,0.23323700172406223,0.5071680660780808
2201408,0.7389802135512445,1.2358323375606552,0.7068694452998988,0.7795077217437544,0.3657883115074412,0.376351372435961
2201507,0.8461371458124024,1.4150360559467527,0.8536007950828906,0.6981452057906775,0.4020209187849735,0.5051570318446917
2201556,0.9614445873777551,1.607870265083486,0.9196923514472289,0.9127397245163237,0.16651335467879155,0.5462595912223168
2201572,0.3257800283043877,0.544817691363084,0.267295719787571,0.8387816863445131,0.16964168904894095,0.26984639095140306
