municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region,pc1_score,pc1_score_z,preference_simple_mean,pt_share_mean_runoff,left_share_dep_fed_mean,left_share_dep_est_mean,pca_merge
2900207,2018,hybrid,hybrid_bvr,0.0,0.21455938697318008,0.2953396967995508,0.2369228348934162,0.7854406130268199,0.7046603032004493,0.08078030982637072,0.9054444572881748,0.8729878980143344,0.9307954411937492,9.744726260151186,8.179179683257848,BA,Nordeste,0.37518392917839516,0.6274382232557226,0.31304618879730506,0.8455035795018606,0.19991073007522112,0.2496367046230745,both
2900306,2016,hybrid,hybrid_bvr,0.0,0.05524652338811631,0.14020926756352764,0.08044752264251465,0.9447534766118837,0.8597907324364724,0.08496274417541133,0.6956460674157303,0.6821173104434907,0.7483547925608012,9.592400371638025,8.65877237016604,BA,Nordeste,0.12250941276135632,0.20487841375140056,0.0892983793450974,0.7211586670603216,0.25892364284247,0.20582028943702477,both
2900405,2016,hybrid,hybrid_bvr,0.0,0.05230435211684595,0.1690569317687962,0.07390430237233615,0.9476956478831541,0.8309430682312038,0.11675257965195024,0.7422122492080253,0.7183939229517091,0.8376288659793815,9.663388566822505,8.276445979105056,BA,Nordeste,0.5737742526669736,0.9595504221932354,0.555182264536614,0.7264390980017675,0.2976895029809574,0.41474153462931573,both
2900504,2018,hybrid,hybrid_bvr,0.0,0.15287537645202925,0.2049054675523761,0.16427771556550952,0.8471246235479708,0.795094532447624,0.05203009110034684,0.7516679021497406,0.7726638772663877,0.8200836820083682,9.2927495082169,8.054928212573776,BA,Nordeste,0.16655244956078696,0.27853371347795525,0.1479469800712655,0.7249807388429182,0.13267299613597802,0.3611467947205201,both
2900801,2016,hybrid,hybrid_bvr,0.0,0.04864177205717279,0.1343038271894811,0.06919592298980748,0.9513582279428272,0.8656961728105189,0.08566205513230832,0.7750126968004063,0.753655564581641,0.8236190089358245,9.96509992166365,9.040390839144278,BA,Nordeste,0.4264538321530555,0.7131793606742669,0.38595753355408396,0.7979335226140395,0.26477999169120997,0.2788469995859741,both
2900900,2016,hybrid,hybrid_bvr,0.0,0.07690441533236293,0.15960912052117263,0.09585201793721973,0.9230955846676371,0.8403908794788274,0.0827047051888097,0.6620541205412054,0.5730938878386893,0.7151858853182105,8.757311846936409,8.557369389913829,BA,Nordeste,-0.24140638576698212,-0.4037155698537393,-0.2877477869855932,0.6808269731828832,0.18227739926092004,0.12497611857205686,both
2901007,2016,hybrid,hybrid_bvr,0.0,0.03009521650419406,0.08859315589353613,0.04813524830743944,0.9699047834958059,0.9114068441064639,0.05849793938934207,0.6232101132346773,0.6190150478796169,0.7388384529287402,10.444386409308262,8.583088103525945,BA,Nordeste,0.8983351959758408,1.5023293787809195,0.9314784195475464,0.6516792632200206,0.5372648448053557,0.452236553528865,both
2901106,2016,hybrid,hybrid_bvr,0.0,0.05826825710117566,0.13951421800947866,0.08791149194641792,0.9417317428988243,0.8604857819905214,0.081245960908303,0.7073715562174236,0.6182683476663605,0.750688820238791,10.134202369346657,8.698455566329097,BA,Nordeste,0.47019138097709284,0.7863237780905732,0.4392076637104634,0.7564753519166175,0.34998111329077647,0.26608254007035653,both
2901155,2016,hybrid,hybrid_bvr,0.0,0.057770800627943486,0.23852435933539848,0.10654988575780655,0.9422291993720565,0.7614756406646015,0.180753558707455,0.7560718057022175,0.7627027751709344,0.8305402869017294,9.677903525682558,8.238662360195258,BA,Nordeste,0.6390471034199255,1.068709366162274,0.6090010813805282,0.7728213734698333,0.3408431737034891,0.35668202947582,both
2901205,2016,hybrid,hybrid_bvr,0.0,0.028868678517293647,0.10874897792313983,0.04491050840013177,0.9711313214827063,0.8912510220768601,0.07988029940584618,0.6594698232744248,0.6586394796976621,0.7089119353137634,10.147060985361845,8.103862933904724,BA,Nordeste,0.9444158162358426,1.5793922278367745,0.9680350770023054,0.6254692558610652,0.558026589373282,0.48297214685419093,both
2901304,2016,hybrid,hybrid_bvr,0.0,0.0431960049937578,0.17055510860820594,0.07333333333333333,0.9568039950062422,0.829444891391794,0.12735910361444813,0.8639896373056994,0.855544747081712,0.9014267185473411,9.543951376316363,8.236667874167646,BA,Nordeste,1.385940475346946,2.3177752610410973,1.3380275001372905,0.8663133675481697,0.40362815401552377,0.5955883969598217,both
2901403,2016,hybrid,hybrid_bvr,0.0,0.04672036823935558,0.18023255813953487,0.08442359911133053,0.9532796317606445,0.8197674418604651,0.1335121899001793,0.7830612727702863,0.7826551192312255,0.8225174991102148,9.552013346996567,8.455482568332414,BA,Nordeste,0.9341097131903198,1.5621568334590517,0.8926151774903714,0.7899122642481897,0.4393431946005961,0.393326727146923,both
2901502,2016,hybrid,hybrid_bvr,0.0,0.06278488457579767,0.13396584440227705,0.08258337744838538,0.9372151154242023,0.8660341555977229,0.07118095982647937,0.8262163108155408,0.7488307639009181,0.8442750736185692,9.234252192022495,7.921218438132745,BA,Nordeste,0.17105050697484758,0.2860560323527557,0.08302672321930282,0.8421698016354381,0.23304015779723478,0.10310263993989129,both
2901601,2016,hybrid,hybrid_bvr,0.0,0.08290554414784394,0.20508586525759578,0.11691427516840454,0.9170944558521561,0.7949141347424042,0.12218032110975184,0.7668928887577456,0.7491808162049449,0.8080131069407209,9.745194973541535,8.140060029776608,BA,Nordeste,0.15203783842362337,0.2542602275557494,0.08699663246198658,0.7639370229402266,0.12719405855893448,0.30036345886225935,both
2901700,2016,hybrid,hybrid_bvr,0.0,0.03165217391304348,0.1224202626641651,0.049632865507946836,0.9683478260869565,0.8775797373358349,0.09076808875112162,0.8085164835164835,0.7704582651391162,0.8615657392253137,9.354786976341211,8.76186548755648,BA,Nordeste,0.549357140294658,0.91871650471316,0.5078929681463138,0.8319974381084133,0.23682710013503797,0.34081657483115113,both
2901809,2016,hybrid,hybrid_bvr,0.0,0.06630648330058939,0.20495185694635487,0.10267534345625452,0.9336935166994106,0.7950481430536451,0.13864537364576549,0.6611472501478415,0.640521523178808,0.7274420529801324,9.307013259236443,8.111519255331629,BA,Nordeste,-0.0528298124293691,-0.08834984941440602,-0.1026879349465746,0.7103491429059196,0.20686502730008635,0.17080012157544333,both
2901908,2016,hybrid,hybrid_bvr,0.0,0.04524015785927423,0.14930667526604322,0.0689171221746196,0.9547598421407257,0.8506933247339568,0.10406651740676898,0.6905904944791167,0.683868501529052,0.7298674821610601,9.783069799056989,8.150778502182668,BA,Nordeste,0.23817652114581436,0.3983141110980304,0.19651451007877355,0.7036258121859422,0.31663707222756515,0.2305136177737818,both
2901957,2016,hybrid,hybrid_bvr,0.0,0.09781181619256017,0.21494607087827428,0.12365866121614716,0.9021881838074398,0.7850539291217258,0.1171342546857141,0.5713128038897893,0.5598552338530067,0.659521158129176,8.917176635955164,8.49092271580476,BA,Nordeste,0.1573520857299349,0.26314750024654787,0.14013312013264242,0.6348686355712663,0.20738751022520194,0.3903895150004353,both
2902005,2016,hybrid,hybrid_bvr,0.0,0.0763582966226138,0.24282715185444367,0.11236468973928952,0.9236417033773862,0.7571728481455563,0.16646885523182986,0.7836792574448885,0.7557262193478846,0.8120452708164915,9.528284882554852,8.20765326318138,BA,Nordeste,0.32890923182325144,0.5500508096908892,0.31207949389021855,0.7088630535841913,0.22311850178094028,0.3765585854912341,both
2902104,2016,hybrid,hybrid_bvr,0.0,0.05041844677240007,0.1558864588180549,0.06700233329239838,0.9495815532276,0.8441135411819451,0.10546801204565484,0.8400521285838402,0.8306486721811058,0.8764475402699173,10.852264835444583,8.3757351686178,BA,Nordeste,1.1217146183162061,1.8758975861720355,1.0835811614444197,0.8372598637182543,0.47862654232342555,0.3980802885863892,both
2902302,2016,hybrid,hybrid_bvr,0.0,0.06074918566775244,0.15942028985507245,0.08479353020463179,0.9392508143322476,0.8405797101449275,0.09867110418732,0.697030097667929,0.6307501036054703,0.7476170741815168,9.059401196410896,8.393695521279763,BA,Nordeste,0.13511561553626997,0.22596037610627598,0.08934403509297671,0.7652408609880013,0.2130132082753835,0.20770740011369535,both
2902500,2016,hybrid,hybrid_bvr,0.0,0.0619915205683511,0.2678260869565217,0.11258050665521684,0.9380084794316489,0.7321739130434783,0.2058345663881706,0.8122955288985824,0.8057182705718271,0.8582984658298466,9.536040511615484,8.475167102831177,BA,Nordeste,0.2856906909236928,0.47777435431843623,0.21712566559328195,0.8197161668448646,0.17732163177549753,0.2587752546096835,both
2902609,2018,hybrid,hybrid_bvr,0.0,0.21047474837445443,0.2721726888784608,0.22699742268041237,0.7895252516255455,0.7278273111215392,0.06169794050400637,0.5781281584798869,0.5664873985025836,0.6525361172624696,9.906483061515926,8.215009669798455,BA,Nordeste,0.7197292035009208,1.203637942751943,0.7792194905948386,0.6016110899069322,0.44259476418683663,0.5200247237275607,both
2902658,2016,hybrid,hybrid_bvr,0.0,0.04912324337768934,0.2165318957771788,0.08540266822475412,0.9508767566223106,0.7834681042228212,0.16740865239948946,0.7530246814002258,0.751975786110644,0.8034303009920969,9.37704054786718,8.235329047116018,BA,Nordeste,0.4181972112256437,0.699371414326096,0.39756524102389607,0.7520061019517928,0.3159239443760778,0.2828852283225361,both
2902708,2016,hybrid,hybrid_bvr,0.0,0.05757552164434755,0.1521511017838405,0.08478128964642286,0.9424244783556525,0.8478488982161595,0.09457558013949295,0.7540935955818234,0.7531885892318178,0.8074676273001655,10.806186330890815,8.173029617376727,BA,Nordeste,0.01822313940851315,0.030475437041393667,-0.04832915564493426,0.7827455797249613,0.16468704022151337,0.16522068388508082,both
2902807,2018,hybrid,hybrid_bvr,0.0,0.3250702974692911,0.3385309036257749,0.32857749018775856,0.6749297025307088,0.6614690963742251,0.013460606156483812,0.7280034202650706,0.7051733239486186,0.7762625373922224,9.96114306502429,8.46748600711057,BA,Nordeste,0.38072866230557434,0.6367109485277325,0.35216914500466956,0.7130068352891641,0.1432759314063002,0.48310170595453233,both
2902906,2016,hybrid,hybrid_bvr,0.0,0.08346143412605118,0.23006134969325154,0.11122471335718981,0.9165385658739488,0.7699386503067485,0.14659991556720037,0.5601108382139933,0.5674327694277819,0.6694749612455348,10.457027778709655,8.638330629518993,BA,Nordeste,0.02193025784617218,0.03667503042754144,0.005063221416576885,0.6424084521410385,0.2962756907128198,0.21065491026192887,both
2903003,2016,hybrid,hybrid_bvr,0.0,0.06539745333168501,0.20534223706176963,0.1130908795053291,0.934602546668315,0.7946577629382303,0.13994478373008462,0.8307075732448866,0.8151852373573742,0.8750528243414566,9.545883605779304,8.221351324464669,BA,Nordeste,0.6439409274580583,1.0768935446960834,0.5904559577556097,0.849444844237941,0.30110066299771326,0.30056677690207656,both
2903201,2016,hybrid,hybrid_bvr,0.0,0.07081907745578961,0.1374769097033576,0.10317930072295269,0.9291809225442104,0.8625230902966424,0.066657832247568,0.7239102835378756,0.6625370320495556,0.8079551575545381,11.830848146015722,9.545564414416061,BA,Nordeste,0.5462167974115965,0.9134647574880677,0.5358578024615418,0.7298342080899701,0.34398873478331743,0.3506208693318525,both
