year,state,municipality_id,pct_vereador_R,pct_vereador_C,pct_vereador_L,pct_vereador_IDK,treated_bvr_2016,gdp_pc,log_gdp_pc,gdp_split,gdp_median_cutoff,baseline_gdp_year,treat_bvr2016_x_2016
2016,PI,2209377,0.42191211401425177,0.4248812351543943,0.15320665083135393,0.0,1,4336.637512147716,8.374854560021312,below_median,12879.861368180413,2012,1
2012,PI,2209500,0.18610897927858788,0.6918649270913277,0.12202609363008442,0.0,1,4330.524599075836,8.373443968178897,below_median,12879.861368180413,2012,0
2016,PI,2209500,0.16068702290076337,0.7484732824427481,0.09083969465648854,0.0,1,4330.524599075836,8.373443968178897,below_median,12879.861368180413,2012,1
2012,PI,2209559,0.12791101842196734,0.8369829683698297,0.03510601320820299,0.0,1,3893.351800554017,8.267025710995842,below_median,12879.861368180413,2012,0
2016,PI,2209559,0.3964984552008239,0.6035015447991761,0.0,0.0,1,3893.351800554017,8.267025710995842,below_median,12879.861368180413,2012,1
2012,PI,2209708,0.35977406679764246,0.35903732809430255,0.281188605108055,0.0,1,4516.852146263911,8.415570602390055,below_median,12879.861368180413,2012,0
2016,PI,2209708,0.36031390134529145,0.46681614349775785,0.17286995515695067,0.0,1,4516.852146263911,8.415570602390055,below_median,12879.861368180413,2012,1
2012,PI,2209872,0.3293718166383701,0.6706281833616299,0.0,0.0,1,4478.139209513816,8.406962884106004,below_median,12879.861368180413,2012,0
2016,PI,2209872,0.42872628726287265,0.5712737127371273,0.0,0.0,1,4478.139209513816,8.406962884106004,below_median,12879.861368180413,2012,1
2012,PI,2209906,0.21151691687205915,0.6101277167824334,0.1783553663455075,0.0,1,4482.48067116302,8.407931893403738,below_median,12879.861368180413,2012,0
2016,PI,2209906,0.33398016386373436,0.4491159982751186,0.21690383786114706,0.0,1,4482.48067116302,8.407931893403738,below_median,12879.861368180413,2012,1
2012,PI,2209955,0.11398777418194894,0.6724199928083423,0.21359223300970873,0.0,1,3706.5842744513106,8.217866050773761,below_median,12879.861368180413,2012,0
2016,PI,2209955,0.468886646485032,0.40766902119071646,0.1234443323242516,0.0,1,3706.5842744513106,8.217866050773761,below_median,12879.861368180413,2012,1
2012,PI,2210052,0.32509341764874966,0.5472837022132797,0.12762288013797068,0.0,1,5457.506263249181,8.604747236064151,below_median,12879.861368180413,2012,0
2016,PI,2210052,0.41418402320063274,0.34458212496704455,0.2412338518323227,0.0,1,5457.506263249181,8.604747236064151,below_median,12879.861368180413,2012,1
2012,PI,2210201,0.0,1.0,0.0,0.0,1,4434.590812290843,8.3971906271931,below_median,12879.861368180413,2012,0
2016,PI,2210201,0.4971033868092692,0.45766488413547235,0.04523172905525847,0.0,1,4434.590812290843,8.3971906271931,below_median,12879.861368180413,2012,1
2012,PI,2210359,0.2179369452096725,0.7820630547903276,0.0,0.0,1,4071.4446191866996,8.311753158748289,below_median,12879.861368180413,2012,0
2016,PI,2210359,0.6744560838033844,0.32554391619661566,0.0,0.0,1,4071.4446191866996,8.311753158748289,below_median,12879.861368180413,2012,1
2012,PI,2210391,0.3159541188738269,0.5338894681960376,0.15015641293013557,0.0,1,4429.388029589778,8.396016711191864,below_median,12879.861368180413,2012,0
2016,PI,2210391,0.4152583293095123,0.4741670690487687,0.11057460164171898,0.0,1,4429.388029589778,8.396016711191864,below_median,12879.861368180413,2012,1
2012,PI,2210409,0.25610687022900763,0.6721374045801527,0.0717557251908397,0.0,1,4284.201186713248,8.362689392816307,below_median,12879.861368180413,2012,0
2016,PI,2210409,0.22643044382174818,0.7113802765976679,0.06218927958058393,0.0,1,4284.201186713248,8.362689392816307,below_median,12879.861368180413,2012,1
2012,PI,2210607,0.33626916740590546,0.5150804714231403,0.14865036117095426,0.0,1,7082.11656811874,8.865328092310286,below_median,12879.861368180413,2012,0
2016,PI,2210607,0.49979837548245865,0.3148222823895386,0.18537934212800278,0.0,1,7082.11656811874,8.865328092310286,below_median,12879.861368180413,2012,1
2012,PI,2210623,0.39950602037665944,0.4757641247298549,0.12472985489348565,0.0,1,6516.258992805755,8.782055716139794,below_median,12879.861368180413,2012,0
2016,PI,2210623,0.4585042600189334,0.49857999368886086,0.04291574629220574,0.0,1,6516.258992805755,8.782055716139794,below_median,12879.861368180413,2012,1
2012,PI,2210656,0.5264954486345904,0.07656046814044214,0.3969440832249675,0.0,1,4080.7747784875337,8.314042146058235,below_median,12879.861368180413,2012,0
2016,PI,2210656,0.5,0.31558154235145386,0.18441845764854614,0.0,1,4080.7747784875337,8.314042146058235,below_median,12879.861368180413,2012,1
2012,PI,2210938,0.029748788012340238,0.9702512119876597,0.0,0.0,1,5406.927757840537,8.595436328434701,below_median,12879.861368180413,2012,0
2016,PI,2210938,0.2569799449469131,0.712347620920173,0.03067243413291388,0.0,1,5406.927757840537,8.595436328434701,below_median,12879.861368180413,2012,1
2012,PI,2210953,0.22238658777120315,0.6651873767258383,0.11242603550295859,0.0,1,4249.554367201426,8.354569401644682,below_median,12879.861368180413,2012,0
2016,PI,2210953,0.16859587317564168,0.6738802214393558,0.15752390538500252,0.0,1,4249.554367201426,8.354569401644682,below_median,12879.861368180413,2012,1
2012,PI,2211100,0.49576184431431963,0.23799189222390565,0.2662462634617747,0.0,1,5863.038180341186,8.676423209025765,below_median,12879.861368180413,2012,0
2016,PI,2211100,0.5522417078197301,0.2655053077730684,0.18225298440720147,0.0,1,5863.038180341186,8.676423209025765,below_median,12879.861368180413,2012,1
2012,PI,2211209,0.3369744813658895,0.5786671562327886,0.08435836240132183,0.0,1,37707.80196867575,10.537622300796398,above_or_equal_median,12879.861368180413,2012,0
2016,PI,2211209,0.4295022766525357,0.43703878159836707,0.1334589417490972,0.0,1,37707.80196867575,10.537622300796398,above_or_equal_median,12879.861368180413,2012,1
2012,PI,2211308,0.3129605548331166,0.6489813610749892,0.038058084091894234,0.0,1,6325.013485019369,8.75226744561232,below_median,12879.861368180413,2012,0
2016,PI,2211308,0.3376987839101964,0.6172123479887746,0.045088868101029,0.0,1,6325.013485019369,8.75226744561232,below_median,12879.861368180413,2012,1
2012,PI,2211357,0.5942028985507246,0.40084835630965004,0.00494874513962531,0.0,1,3933.948717948718,8.277398963263815,below_median,12879.861368180413,2012,0
2016,PI,2211357,0.5289230769230769,0.47107692307692306,0.0,0.0,1,3933.948717948718,8.277398963263815,below_median,12879.861368180413,2012,1
2012,CE,2300101,0.16680515164104695,0.7160365600332363,0.11715828832571666,0.0,1,3983.2639852057328,8.289856858968216,below_median,12879.861368180413,2012,0
2016,CE,2300101,0.18018185192057895,0.4457227686027092,0.37409537947671184,0.0,1,3983.2639852057328,8.289856858968216,below_median,12879.861368180413,2012,1
2012,CE,2300606,0.3967341306347746,0.35234590616375344,0.2509199632014719,0.0,1,4831.792975970425,8.482972894319822,below_median,12879.861368180413,2012,0
2016,CE,2300606,0.17046950416849496,0.6259324265028521,0.20359806932865293,0.0,1,4831.792975970425,8.482972894319822,below_median,12879.861368180413,2012,1
2012,CE,2300754,0.42645585609129316,0.32671283592490963,0.2468313079837972,0.0,1,7167.800566122064,8.877354131461074,below_median,12879.861368180413,2012,0
2016,CE,2300754,0.5884806674153698,0.2091689395154821,0.2023503930691481,0.0,1,7167.800566122064,8.877354131461074,below_median,12879.861368180413,2012,1
2012,CE,2301406,0.4671093847888736,0.4630998621726601,0.06979075303846635,0.0,1,6212.293931953701,8.734285499947902,below_median,12879.861368180413,2012,0
2016,CE,2301406,0.7609665427509293,0.2200743494423792,0.01895910780669145,0.0,1,6212.293931953701,8.734285499947902,below_median,12879.861368180413,2012,1
2012,CE,2301851,0.3521971329523096,0.5299353508854118,0.11786751616227864,0.0,1,5437.442817932297,8.601064159099307,below_median,12879.861368180413,2012,0
2016,CE,2301851,0.38898836168307965,0.3784243509400179,0.23258728737690243,0.0,1,5437.442817932297,8.601064159099307,below_median,12879.861368180413,2012,1
2012,CE,2301901,0.3541646000727441,0.47197698641007835,0.17385841351717754,0.0,1,10444.358031674208,9.253817210318587,below_median,12879.861368180413,2012,0
2016,CE,2301901,0.2752508467065489,0.4655778178710474,0.25917133542240367,0.0,1,10444.358031674208,9.253817210318587,below_median,12879.861368180413,2012,1
2012,CE,2302107,0.3999394947814249,0.4300408410225382,0.1700196641960369,0.0,1,6469.096063550188,8.774791665763715,below_median,12879.861368180413,2012,0
2016,CE,2302107,0.5188929483008858,0.35463690505980683,0.12647014663930733,0.0,1,6469.096063550188,8.774791665763715,below_median,12879.861368180413,2012,1
2012,CE,2302206,0.4603174603174603,0.409020902090209,0.13066163759233065,0.0,0,8498.312286553888,9.047622868240778,below_median,12879.861368180413,2012,0
2016,CE,2302206,0.6941725778935082,0.29056298823740684,0.015264433869085032,0.0,0,8498.312286553888,9.047622868240778,below_median,12879.861368180413,2012,0
2012,CE,2302305,0.22135984605516357,0.7405388069275176,0.03810134701731879,0.0,1,4250.9037397229595,8.354886883953492,below_median,12879.861368180413,2012,0
2016,CE,2302305,0.12653483262246348,0.8065787773038645,0.06688639007367196,0.0,1,4250.9037397229595,8.354886883953492,below_median,12879.861368180413,2012,1
2012,CE,2302503,0.12966800592091351,0.857644322266864,0.012687671812222457,0.0,1,6646.41720951371,8.801833222976965,below_median,12879.861368180413,2012,0
2016,CE,2302503,0.06304,0.93696,0.0,0.0,1,6646.41720951371,8.801833222976965,below_median,12879.861368180413,2012,1
2012,CE,2302602,0.5223475481030219,0.36154170939139874,0.11611074250557935,0.0,1,8920.387711516347,9.096094690046092,below_median,12879.861368180413,2012,0
2016,CE,2302602,0.25478289066415116,0.622468531674675,0.12274857766117384,0.0,1,8920.387711516347,9.096094690046092,below_median,12879.861368180413,2012,1
2012,CE,2302909,0.3568527918781726,0.5993231810490693,0.04382402707275804,0.0,1,4545.576095802814,8.421909752330995,below_median,12879.861368180413,2012,0
2016,CE,2302909,0.5916707336912315,0.38620465267610216,0.02212461363266634,0.0,1,4545.576095802814,8.421909752330995,below_median,12879.861368180413,2012,1
2012,CE,2303006,0.2611659819945809,0.4912158028144393,0.24761821519097982,0.0,1,3899.647121380577,8.268641346326735,below_median,12879.861368180413,2012,0
2016,CE,2303006,0.41213025105642553,0.5384041759880686,0.04946557295550584,0.0,1,3899.647121380577,8.268641346326735,below_median,12879.861368180413,2012,1
2012,CE,2303105,0.6141392336751215,0.3858607663248786,0.0,0.0,1,4271.817736936545,8.359794715155093,below_median,12879.861368180413,2012,0
2016,CE,2303105,0.07660116448326056,0.9233988355167394,0.0,0.0,1,4271.817736936545,8.359794715155093,below_median,12879.861368180413,2012,1
2012,CE,2303204,0.23649918176859203,0.6166434329353294,0.14685738529607856,0.0,1,4187.261531487288,8.339802226807212,below_median,12879.861368180413,2012,0
2016,CE,2303204,0.4656269354203029,0.4401779179100276,0.0941951466696695,0.0,1,4187.261531487288,8.339802226807212,below_median,12879.861368180413,2012,1
2012,CE,2303303,0.6121070407898155,0.2852689010132502,0.10262405819693426,0.0,1,3743.8394490476703,8.22786695447921,below_median,12879.861368180413,2012,0
2016,CE,2303303,0.7400998622589532,0.134383608815427,0.12551652892561985,0.0,1,3743.8394490476703,8.22786695447921,below_median,12879.861368180413,2012,1
2012,CE,2304202,0.21290290960775024,0.6947280717518093,0.09236901864044045,0.0,1,8815.816009615772,9.084302661122255,below_median,12879.861368180413,2012,0
2016,CE,2304202,0.6360998350881644,0.24689204617531396,0.11700811873652163,0.0,1,8815.816009615772,9.084302661122255,below_median,12879.861368180413,2012,1
2012,CE,2304269,0.0025906735751295338,0.780789159027501,0.21662016739736947,0.0,0,4324.894056285993,8.37214292340954,below_median,12879.861368180413,2012,0
2016,CE,2304269,0.2928062944923192,0.5985387785687524,0.10865492693892843,0.0,0,4324.894056285993,8.37214292340954,below_median,12879.861368180413,2012,0
2012,CE,2304301,0.19254868755292126,0.36172734970364095,0.4457239627434378,0.0,1,4902.592926454213,8.497519512802478,below_median,12879.861368180413,2012,0
2016,CE,2304301,0.14460062284319503,0.5763824593889403,0.27901691776786464,0.0,1,4902.592926454213,8.497519512802478,below_median,12879.861368180413,2012,1
2012,CE,2304509,0.14263170672493325,0.7817431415392085,0.07562515173585822,0.0,1,5825.776562618668,8.6700475850192,below_median,12879.861368180413,2012,0
2016,CE,2304509,0.4683224100264459,0.4442911348740945,0.08738645509945958,0.0,1,5825.776562618668,8.6700475850192,below_median,12879.861368180413,2012,1
2012,CE,2304806,0.12806609863155177,0.7446423960753937,0.12729150529305447,0.0,1,5369.14963744232,8.58842482066975,below_median,12879.861368180413,2012,0
2016,CE,2304806,0.7523148148148148,0.24768518518518517,0.0,0.0,1,5369.14963744232,8.58842482066975,below_median,12879.861368180413,2012,1
2012,CE,2304905,0.08975352658502558,0.7515113935823903,0.1587350798325841,0.0,1,4277.166108185735,8.3610459450191,below_median,12879.861368180413,2012,0
2016,CE,2304905,0.08656103286384977,0.7612969483568075,0.15214201877934272,0.0,1,4277.166108185735,8.3610459450191,below_median,12879.861368180413,2012,1
2012,CE,2305233,0.7244207166052067,0.2364191755187407,0.03916010787605262,0.0,1,19545.568146804068,9.880503846456607,above_or_equal_median,12879.861368180413,2012,0
2016,CE,2305233,0.44249243164644464,0.5053753188243427,0.05213224952921265,0.0,1,19545.568146804068,9.880503846456607,above_or_equal_median,12879.861368180413,2012,1
2012,CE,2305308,0.4345594525235244,0.5071000855431993,0.05834046193327631,0.0,1,5464.668717266606,8.606058779791827,below_median,12879.861368180413,2012,0
2016,CE,2305308,0.7086911162828023,0.2561592167562796,0.03514966696091806,0.0,1,5464.668717266606,8.606058779791827,below_median,12879.861368180413,2012,1
2012,CE,2305506,0.3231378985927898,0.5093180134916028,0.16754408791560743,0.0,1,11084.870284701135,9.313336420105637,below_median,12879.861368180413,2012,0
2016,CE,2305506,0.37550722924792185,0.5700271835480439,0.054465587204034195,0.0,1,11084.870284701135,9.313336420105637,below_median,12879.861368180413,2012,1
2012,CE,2306108,0.7765534817479949,0.19271418934112886,0.030732328910876246,0.0,1,4878.946442705127,8.492684582650675,below_median,12879.861368180413,2012,0
2016,CE,2306108,0.6179376932941087,0.28837595232707247,0.09368635437881874,0.0,1,4878.946442705127,8.492684582650675,below_median,12879.861368180413,2012,1
2012,CE,2306256,0.5134507646494726,0.41578761419270177,0.07076162115782567,0.0,1,7593.74151138154,8.935079701679573,below_median,12879.861368180413,2012,0
2016,CE,2306256,0.5169653246451013,0.43178962066558063,0.05124505468931813,0.0,1,7593.74151138154,8.935079701679573,below_median,12879.861368180413,2012,1
2012,CE,2306306,0.5618612438522446,0.3648540235097143,0.07328473263804108,0.0,1,7811.093018522288,8.963300184196704,below_median,12879.861368180413,2012,0
2016,CE,2306306,0.612428069921465,0.33585465600231623,0.05171727407621874,0.0,1,7811.093018522288,8.963300184196704,below_median,12879.861368180413,2012,1
2012,CE,2306405,0.35006800208203903,0.4928555837265141,0.15707641419144686,0.0,1,7778.017096882333,8.95905671282106,below_median,12879.861368180413,2012,0
2016,CE,2306405,0.5464484051987323,0.3059198092635129,0.14763178553775477,0.0,1,7778.017096882333,8.95905671282106,below_median,12879.861368180413,2012,1
2012,CE,2306504,0.34122032250222833,0.4840774653593712,0.17470221213840045,0.0,1,3857.1729180914303,8.257689789480043,below_median,12879.861368180413,2012,0
2016,CE,2306504,0.18552921046198972,0.7344577527906787,0.08001303674733154,0.0,1,3857.1729180914303,8.257689789480043,below_median,12879.861368180413,2012,1
2012,CE,2306553,0.1597444089456869,0.7909970912212102,0.049258499833102855,0.0,1,6450.87814875347,8.771971547616205,below_median,12879.861368180413,2012,0
2016,CE,2306553,0.37446044702765074,0.5592974058720458,0.06624214710030343,0.0,1,6450.87814875347,8.771971547616205,below_median,12879.861368180413,2012,1
2012,CE,2306702,0.37636080870917576,0.40636721251486596,0.21727197877595827,0.0,0,5284.993553450306,8.57262667852125,below_median,12879.861368180413,2012,0
2016,CE,2306702,0.4159919028340081,0.5685728744939271,0.015435222672064777,0.0,0,5284.993553450306,8.57262667852125,below_median,12879.861368180413,2012,0
2012,CE,2306801,0.6117566643882434,0.31613123718386876,0.0721120984278879,0.0,0,9514.269620728503,9.160548015956714,below_median,12879.861368180413,2012,0
2016,CE,2306801,0.8030539108756622,0.15300716734185105,0.043938921782486755,0.0,0,9514.269620728503,9.160548015956714,below_median,12879.861368180413,2012,0
2012,CE,2307106,0.3633056133056133,0.4725831600831601,0.16411122661122662,0.0,1,4618.069584736251,8.43773205795515,below_median,12879.861368180413,2012,0
2016,CE,2307106,0.5458285126622959,0.317650083558298,0.13652140377940608,0.0,1,4618.069584736251,8.43773205795515,below_median,12879.861368180413,2012,1
2012,CE,2307205,0.1706831308504282,0.6004779924317865,0.2288388767177853,0.0,1,4448.541911860861,8.400331661211949,below_median,12879.861368180413,2012,0
2016,CE,2307205,0.7883381924198251,0.21166180758017492,0.0,0.0,1,4448.541911860861,8.400331661211949,below_median,12879.861368180413,2012,1
2012,CE,2307403,0.05581557806496682,0.9077191756898358,0.03646524624519735,0.0,1,4900.646237231603,8.497122360551943,below_median,12879.861368180413,2012,0
2016,CE,2307403,0.44396206251669784,0.520638525247128,0.03539941223617419,0.0,1,4900.646237231603,8.497122360551943,below_median,12879.861368180413,2012,1
2012,CE,2307601,0.6183043199902442,0.26105911405140086,0.12063656595835492,0.0,1,10236.40565283086,9.23370582650917,below_median,12879.861368180413,2012,0
2016,CE,2307601,0.7694732653873229,0.1726502004713372,0.05787653414133995,0.0,1,10236.40565283086,9.23370582650917,below_median,12879.861368180413,2012,1
2012,CE,2307650,0.5218616684085186,0.3776106361471379,0.10052769544434355,0.0,1,24935.03401998088,10.124029082325828,above_or_equal_median,12879.861368180413,2012,0
2016,CE,2307650,0.7736700490059634,0.17801563804752144,0.04831431294651518,0.0,1,24935.03401998088,10.124029082325828,above_or_equal_median,12879.861368180413,2012,1
2012,CE,2307809,0.6526682560058683,0.27990708478513354,0.06742465920899811,0.0,1,7767.722592607203,8.957732297774168,below_median,12879.861368180413,2012,0
2016,CE,2307809,0.8206003123011971,0.17251749465039615,0.006882193048406686,0.0,1,7767.722592607203,8.957732297774168,below_median,12879.861368180413,2012,1
2012,CE,2308005,0.10270533755788447,0.7486229588106263,0.14867170363148915,0.0,0,3975.860155382908,8.287996394970511,below_median,12879.861368180413,2012,0
2016,CE,2308005,0.5182070322984701,0.3978258924577257,0.08396707524380424,0.0,0,3975.860155382908,8.287996394970511,below_median,12879.861368180413,2012,0
2012,CE,2308203,0.271150749411619,0.1927412362194971,0.5361080143688839,0.0,1,4213.538330130258,8.346058032152223,below_median,12879.861368180413,2012,0
2016,CE,2308203,0.344864352564862,0.3070726217272835,0.3480630257078545,0.0,1,4213.538330130258,8.346058032152223,below_median,12879.861368180413,2012,1
2012,CE,2308302,0.20835696729060313,0.6544400327724208,0.13720299993697613,0.0,1,4942.986810381506,8.505725044960592,below_median,12879.861368180413,2012,0
2016,CE,2308302,0.20968220968220969,0.7894861894861895,0.0008316008316008316,0.0,1,4942.986810381506,8.505725044960592,below_median,12879.861368180413,2012,1
2012,CE,2308351,0.6369397917609778,0.3016070620190131,0.06145314622000905,0.0,0,5401.316796815189,8.594398054087552,below_median,12879.861368180413,2012,0
2016,CE,2308351,0.3873255040992688,0.3650565034345225,0.24761799246620872,0.0,0,5401.316796815189,8.594398054087552,below_median,12879.861368180413,2012,0
2012,CE,2308377,0.649455025872509,0.2762303203787295,0.07431465374876142,0.0,1,4477.284956568529,8.406772105214456,below_median,12879.861368180413,2012,0
2016,CE,2308377,0.3847072879330944,0.546323449549256,0.06896926251764962,0.0,1,4477.284956568529,8.406772105214456,below_median,12879.861368180413,2012,1
2012,CE,2308401,0.36907693823268645,0.44901980100482713,0.18190326076248645,0.0,1,5727.127921457326,8.652969448700595,below_median,12879.861368180413,2012,0
2016,CE,2308401,0.38836335979464753,0.42672434282454724,0.18491229738080525,0.0,1,5727.127921457326,8.652969448700595,below_median,12879.861368180413,2012,1
2012,CE,2309102,0.45994300189993664,0.5145661811272958,0.025490816972767574,0.0,1,6287.554732233075,8.746327519297832,below_median,12879.861368180413,2012,0
2016,CE,2309102,0.912817375344142,0.08014683389415724,0.007035790761700826,0.0,1,6287.554732233075,8.746327519297832,below_median,12879.861368180413,2012,1
2012,CE,2309201,0.5591432920200043,0.31909110676233965,0.121765601217656,0.0,1,5582.202111613877,8.62733862118243,below_median,12879.861368180413,2012,0
2016,CE,2309201,0.5516111991547807,0.38256735340729003,0.06582144743792921,0.0,1,5582.202111613877,8.62733862118243,below_median,12879.861368180413,2012,1
2012,CE,2309458,0.6984189723320158,0.1782608695652174,0.1233201581027668,0.0,1,3886.8009682845773,8.265341725086529,below_median,12879.861368180413,2012,0
2016,CE,2309458,0.5433782627299957,0.3419448010269576,0.11467693624304665,0.0,1,3886.8009682845773,8.265341725086529,below_median,12879.861368180413,2012,1
2012,CE,2310258,0.6705615834028854,0.29551687134851556,0.03392154524859902,0.0,1,7313.864575537696,8.897527082751429,below_median,12879.861368180413,2012,0
2016,CE,2310258,0.49997390805197517,0.5000260919480248,0.0,0.0,1,7313.864575537696,8.897527082751429,below_median,12879.861368180413,2012,1
2012,CE,2310407,0.18623841564047225,0.6045448774914307,0.20921670686809699,0.0,1,4550.0,8.422882511944996,below_median,12879.861368180413,2012,0
2016,CE,2310407,0.29443212935193636,0.677924110053462,0.027643760594601642,0.0,1,4550.0,8.422882511944996,below_median,12879.861368180413,2012,1
2012,CE,2310605,0.15189179309084264,0.6178029610674466,0.23030524584171083,0.0,1,6687.374749498998,8.807976661981993,below_median,12879.861368180413,2012,0
2016,CE,2310605,0.1710761240058432,0.675377373802954,0.15354650219120272,0.0,1,6687.374749498998,8.807976661981993,below_median,12879.861368180413,2012,1
2012,CE,2311108,0.011018116325881979,0.7360949253098845,0.25288695836423347,0.0,1,4826.798477055641,8.481938685680966,below_median,12879.861368180413,2012,0
2016,CE,2311108,0.0968208092485549,0.8179190751445087,0.08526011560693642,0.0,1,4826.798477055641,8.481938685680966,below_median,12879.861368180413,2012,1
2012,CE,2311355,0.3137215595870502,0.38298085596872805,0.3032975844442217,0.0,1,5647.240292401582,8.638922260990215,below_median,12879.861368180413,2012,0
2016,CE,2311355,0.11377527033380348,0.5586271744240715,0.3275975552421251,0.0,1,5647.240292401582,8.638922260990215,below_median,12879.861368180413,2012,1
2012,CE,2311405,0.22888911927841998,0.6751075631123322,0.09600331760924784,0.0,0,7484.528260987373,8.92059327028341,below_median,12879.861368180413,2012,0
2016,CE,2311405,0.5976588628762541,0.3415910176779742,0.06075011944577162,0.0,0,7484.528260987373,8.92059327028341,below_median,12879.861368180413,2012,0
2012,CE,2311504,0.5775587126703392,0.3869962307915338,0.03544505653812699,0.0,1,13667.707832772705,9.522791237002375,above_or_equal_median,12879.861368180413,2012,0
2016,CE,2311504,0.42196531791907516,0.5729299602131972,0.005104721867727648,0.0,1,13667.707832772705,9.522791237002375,above_or_equal_median,12879.861368180413,2012,1
2012,CE,2312106,0.5976503665026609,0.25303745355959434,0.14931217993774476,0.0,1,4757.767582321854,8.467533841902231,below_median,12879.861368180413,2012,0
2016,CE,2312106,0.38133732534930137,0.4120758483033932,0.20658682634730538,0.0,1,4757.767582321854,8.467533841902231,below_median,12879.861368180413,2012,1
2012,CE,2312809,0.4296577946768061,0.5674345783940953,0.0029076269290986357,0.0,0,4427.354069024286,8.39555740898376,below_median,12879.861368180413,2012,0
2016,CE,2312809,0.8170563961485557,0.1796030654352525,0.003340538416191786,0.0,0,4427.354069024286,8.39555740898376,below_median,12879.861368180413,2012,0
2012,CE,2313005,0.3426350781908418,0.5669070137653338,0.09045790804382432,0.0,0,4815.848716794237,8.479667573869488,below_median,12879.861368180413,2012,0
2016,CE,2313005,0.6241616820735907,0.3146637665397861,0.061174551386623165,0.0,0,4815.848716794237,8.479667573869488,below_median,12879.861368180413,2012,0
2012,CE,2313351,0.20119413786864485,0.7026415777094265,0.09616428442192872,0.0,1,3748.0587201723065,8.22899331030397,below_median,12879.861368180413,2012,0
2016,CE,2313351,0.3699759532806596,0.5696496049467537,0.06037444177258674,0.0,1,3748.0587201723065,8.22899331030397,below_median,12879.861368180413,2012,1
2012,CE,2313401,0.35758531366144836,0.33494762923752674,0.3074670571010249,0.0,1,7697.3357721156435,8.948629544347366,below_median,12879.861368180413,2012,0
2016,CE,2313401,0.44512631405140624,0.42148714843964996,0.1333865375089438,0.0,1,7697.3357721156435,8.948629544347366,below_median,12879.861368180413,2012,1
2012,CE,2313609,0.4249898438860194,0.5475596308978005,0.02745052521618014,0.0,1,7259.016494337765,8.889999629542594,below_median,12879.861368180413,2012,0
2016,CE,2313609,0.5226418270579654,0.40345659615060886,0.07390157679142585,0.0,1,7259.016494337765,8.889999629542594,below_median,12879.861368180413,2012,1
2012,CE,2314003,0.3267396992948064,0.47562868674324743,0.19763161396194615,0.0,1,4958.898131033066,8.508938844038386,below_median,12879.861368180413,2012,0
2016,CE,2314003,0.2047279617432103,0.6155373093927637,0.17973472886402597,0.0,1,4958.898131033066,8.508938844038386,below_median,12879.861368180413,2012,1
2012,CE,2314102,0.10467682968890116,0.7479133613851142,0.14740980892598468,0.0,1,4367.680958967266,8.38198747422768,below_median,12879.861368180413,2012,0
2016,CE,2314102,0.12945426144684175,0.8404764229229718,0.030069315630186468,0.0,1,4367.680958967266,8.38198747422768,below_median,12879.861368180413,2012,1
2012,RN,2400307,0.6360673546985334,0.35985877240630093,0.004073872895165671,0.0,1,5423.300433539342,8.598459845184719,below_median,12879.861368180413,2012,0
2016,RN,2400307,0.5563631558081141,0.4421831637372803,0.001453680454605524,0.0,1,5423.300433539342,8.598459845184719,below_median,12879.861368180413,2012,1
2012,RN,2400703,0.6062725631768953,0.3601083032490975,0.03361913357400722,0.0,1,32364.914761568074,10.384830237315338,above_or_equal_median,12879.861368180413,2012,0
2016,RN,2400703,0.8836206896551724,0.11637931034482758,0.0,0.0,1,32364.914761568074,10.384830237315338,above_or_equal_median,12879.861368180413,2012,1
2012,RN,2401404,0.47470341939986044,0.4227145847871598,0.10258199581297976,0.0,1,12313.802233222055,9.418476045022393,below_median,12879.861368180413,2012,0
2016,RN,2401404,0.4144097222222222,0.3407986111111111,0.24479166666666666,0.0,1,12313.802233222055,9.418476045022393,below_median,12879.861368180413,2012,1
2012,RN,2402006,0.48430023500099095,0.4749568221070812,0.040742942891927855,0.0,1,12549.275613094022,9.437418222821872,below_median,12879.861368180413,2012,0
2016,RN,2402006,0.6577352941176471,0.2968529411764706,0.04541176470588235,0.0,1,12549.275613094022,9.437418222821872,below_median,12879.861368180413,2012,1
2012,RN,2402204,0.6522657900915708,0.32431321906550836,0.023420990842920875,0.0,1,10124.135085380562,9.222677464659814,below_median,12879.861368180413,2012,0
2016,RN,2402204,0.6313164529211882,0.2638386495670284,0.1048448975117834,0.0,1,10124.135085380562,9.222677464659814,below_median,12879.861368180413,2012,1
2012,RN,2402600,0.5528372317855896,0.42430915487284154,0.02285361334156887,0.0,1,8390.189116730671,9.034818339937924,below_median,12879.861368180413,2012,0
2016,RN,2402600,0.6903280982739853,0.28940548385424764,0.020266417871766963,0.0,1,8390.189116730671,9.034818339937924,below_median,12879.861368180413,2012,1
2012,RN,2403251,0.5998863240024286,0.3228398331029672,0.07727384289460426,0.0,1,16415.272713691473,9.705967443485868,above_or_equal_median,12879.861368180413,2012,0
2016,RN,2403251,0.5827921073792293,0.35641739345580503,0.06079049916496567,0.0,1,16415.272713691473,9.705967443485868,above_or_equal_median,12879.861368180413,2012,1
2012,RN,2403509,0.6484899328859061,0.30855704697986575,0.042953020134228186,0.0,1,4432.800076635693,8.396786734841466,below_median,12879.861368180413,2012,0
2016,RN,2403509,0.37942238267148015,0.5902527075812274,0.03032490974729242,0.0,1,4432.800076635693,8.396786734841466,below_median,12879.861368180413,2012,1
