id_municipio,delta_pt_2006_2010,delta_pt_2010_2014,delta_pt_2014_2018,delta_left_2014_2018,pt_share_2006_runoff,pt_share_2010_runoff,pt_share_2014_runoff,pt_share_2018_runoff,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010,year_first_any_bvr,first_regime,bvr_by_2014,bvr_by_2018,bvr_by_2014_strict,bvr_by_2014_hybrid,bvr_by_2018_strict,bvr_by_2018_hybrid,bvr_by_2018_minus_2014_only,bvr_by_2014_x_pc1,bvr_by_2018_x_pc1,log_population_2010,log_gdp_per_capita_2010,state,region
2605608,0.004695860581076738,-0.07234862609501691,0.03492626894160411,-0.08680990146631373,0.9259541258208812,0.930649986401958,0.858301360306941,0.8932276292485452,0.9297956447122696,2.0554424467234766,0.9283020561114196,2018,strict,0,1,0,0,1,0,1,0.0,2.0554424467234766,10.006450195593953,8.228093722673298,PE,Nordeste
2605707,-0.04350117752365956,0.007567946742090381,0.008598422339588518,-0.09890758321554649,0.9072533566841798,0.8637521791605203,0.8713201259026107,0.8799185482421992,0.8857125495813154,1.774772717402578,0.88550276792235,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.284830718523883,9.045277257281235,PE,Nordeste
2605806,0.0020069293581498338,-0.04541420645794614,0.0833236442106533,-0.1999748415398116,0.7203423304805793,0.7223492598387291,0.676935053380783,0.7602586975914363,0.7222647953866945,0.7341280713849566,0.7213457951596542,2018,strict,0,1,0,0,1,0,1,0.0,0.7341280713849566,9.567525185909115,8.263196535279473,PE,Nordeste
2605905,0.008450975779870529,-0.14413827342263574,0.03549719653455197,-0.25411697961090063,0.8276865516524631,0.8361375274323336,0.6919992540096979,0.7274964505442498,0.8332604629469763,1.4408190121501767,0.8319120395423983,2018,strict,0,1,0,0,1,0,1,0.0,1.4408190121501767,10.23681198286661,8.323526350190214,PE,Nordeste
2606101,-0.0438068014536368,-0.02002044308157236,0.09294440078189548,-0.18301190930388245,0.7371605778685425,0.6933537764149057,0.6733333333333333,0.7662777341152288,0.7150409092766234,0.6881347908964697,0.7152571771417241,2016,strict,0,1,0,0,1,0,1,0.0,0.6881347908964697,10.275706066850656,8.353670358780763,PE,Nordeste
2606309,0.0467778469082103,-0.12403774506344956,0.06802985560289132,-0.087268204089202,0.8926480156148341,0.9394258625230444,0.8153881174595948,0.8834179730624862,0.9185294165929598,1.9837122474867672,0.9160369390689392,2018,strict,0,1,0,0,1,0,1,0.0,1.9837122474867672,8.832733591996416,8.504361397304464,PE,Nordeste
2606408,0.014428088891739854,0.010413860295675037,-0.020583712902950246,-0.24071243610207993,0.651437120580027,0.6658652094717669,0.6762790697674419,0.6556953568644917,0.6597197591878299,0.33591423616868293,0.6586511650258969,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,11.244496849440335,8.87858013239875,PE,Nordeste
2606507,-0.028658262479017926,-0.0021595280518287296,0.00767520518460707,-0.07316979696444004,0.9131707317073172,0.8845124692282993,0.8823529411764706,0.8900281463610776,0.8994471364701143,1.8622185460804912,0.8988416004678083,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.817929664174482,8.278958120313744,PE,Nordeste
2606606,-0.039233582088615826,-0.02062981643840822,0.024843450180297544,-0.05975088596916833,0.935268051090451,0.8960344690018351,0.8754046525634269,0.9002481027437245,0.916039523509709,1.967859512654106,0.9156512600461431,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.201886988329104,8.666206624339182,PE,Nordeste
2606903,0.012239001248607884,0.06303521958567793,0.012712534425991961,-0.079340703901704,0.7717185618441424,0.7839575630927503,0.8469927826784283,0.8597053171044202,0.7791461661904221,1.0962822917149553,0.7778380624684464,2016,strict,0,1,0,0,1,0,1,0.0,1.0962822917149553,9.374073563958785,8.236184335042681,PE,Nordeste
2607000,-0.033701894181789704,0.0031042854784424367,0.01647941044430068,-0.041764138227905145,0.9440904746734629,0.9103885804916731,0.9134928659701156,0.9299722764144163,0.9277915508410628,2.0426827146154127,0.927239527582568,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.856448354530341,8.359910592348403,PE,Nordeste
2607109,0.014146057831886938,-0.1787055471059692,0.19664407324777777,-0.08410294932196705,0.842832469775475,0.8569785276073619,0.6782729805013927,0.8749170537491705,0.851437425609335,1.5565487079704223,0.8499054986914185,2016,strict,0,1,0,0,1,0,1,0.0,1.5565487079704223,8.410943391573527,8.462193843482329,PE,Nordeste
2607307,-0.031153745005779054,-0.04194480005322809,0.07894063789519179,-0.0887563344274972,0.8430978364924373,0.8119440914866582,0.7699992914334302,0.848939929328622,0.8278901239490397,1.4066269576123829,0.8275209639895478,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.244236345924602,8.453848836068412,PE,Nordeste
2607406,0.013577574767849265,-0.08449948962364884,0.04168686619293149,-0.08218129441278721,0.9331320103537531,0.9467095851216024,0.8622100954979536,0.9038969616908851,0.9416601403550589,2.1309817157039883,0.9399207977376778,2018,strict,0,1,0,0,1,0,1,0.0,2.1309817157039883,8.382289428951436,8.865949476954341,PE,Nordeste
2607703,-0.07639880772729968,-0.12900869601638687,0.12417433097325736,-0.13236195768680503,0.9073048523206751,0.8309060445933755,0.7018973485769886,0.826071679550246,0.8684704580962889,1.6649951907644704,0.8691054484570253,2018,hybrid,0,1,0,0,0,1,1,0.0,1.6649951907644704,9.53827627757511,8.276223661794411,PE,Nordeste
2607802,-0.05625531915146431,-0.15090144086483215,0.05421722982946542,-0.2600479849359706,0.8959709806969814,0.8397156615455171,0.688814220680685,0.7430314505101504,0.867697802980447,1.660075824245909,0.8678433211212493,2018,hybrid,0,1,0,0,0,1,1,0.0,1.660075824245909,9.660906307329443,9.126962919120217,PE,Nordeste
2607901,-0.048090393098651374,-0.04005912540974399,-0.15536392977679336,-0.46296253035121276,0.7773389992989083,0.7292486062002569,0.6891894807905129,0.5338255510137195,0.7530663059317197,0.9302361622906847,0.7532938027495826,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,13.376416274875632,9.373180369345345,PE,Nordeste
2607950,0.17382159708195977,-0.07690549427049964,0.021218822785242675,-0.23452065854032456,0.6293294030950627,0.8031510001770225,0.7262455059065228,0.7474643286917655,0.7213480896137842,0.7282915583092449,0.7162402016360425,2018,hybrid,0,1,0,0,0,1,1,0.0,0.7282915583092449,9.350189267092581,8.493597273124088,PE,Nordeste
2608008,0.010987475096196131,0.024143348592789216,0.11067580866408111,-0.12255368769931907,0.6813900203665988,0.6923774954627949,0.7165208440555841,0.8271966527196652,0.6879376319571403,0.5155727353880969,0.6868837579146969,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.66896702819858,8.386243059847166,PE,Nordeste
2608057,0.011579140522885778,-0.02401118888061493,-0.016622883310236314,-0.1229457943069221,0.8917108568238906,0.9032899973467764,0.8792788084661615,0.8626559251559252,0.8990866040689767,1.8599230962909938,0.8975004270853335,2016,strict,0,1,0,0,1,0,1,0.0,1.8599230962909938,9.544166252942194,8.407422446145112,PE,Nordeste
2608107,-0.03489215794892753,-0.08662948950002569,0.11856542225622801,-0.15357097278943777,0.7840224246671339,0.7491302667182064,0.6625007772181807,0.7810661994744087,0.7667042469219052,1.0170666626182805,0.7665763456926702,2018,hybrid,0,1,0,0,0,1,1,0.0,1.0170666626182805,10.333417605043806,8.34315264111566,PE,Nordeste
2608206,-0.03921972238803928,-0.08811049490915002,0.06715065913449947,-0.165043695380774,0.8340915172598341,0.7948717948717948,0.7067612999626448,0.7739119590971443,0.8146215168002312,1.3221479443793391,0.8144816560658145,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.666054896487474,8.920843428510288,PE,Nordeste
2608255,-0.012581904152418999,-0.05931865987997964,0.045683841988795826,-0.09062354866565947,0.8976058931860037,0.8850239890335847,0.8257053291536051,0.8713891711424009,0.8922950921028034,1.8166826700105128,0.8913149411097943,2016,strict,0,1,0,0,1,0,1,0.0,1.8166826700105128,9.268986567408916,8.414678699526844,PE,Nordeste
2608305,-0.008316745445918872,-0.07409522353003017,0.02920633167969333,-0.09551276095725902,0.9006928406466512,0.8923760952007324,0.8182808716707022,0.8474872033503955,0.8976317492886658,1.8506602780569734,0.8965344679236917,2016,strict,0,1,0,0,1,0,1,0.0,1.8506602780569734,9.525516008736886,8.457744455865763,PE,Nordeste
2608453,-0.03166783064005252,0.004833306060124665,0.012928990320498435,-0.25751029685639115,0.7143726420834855,0.682704811443433,0.6875381175035576,0.7004671078240561,0.6985781921674833,0.583319411187244,0.6985387267634593,2018,strict,0,1,0,0,1,0,1,0.0,0.583319411187244,9.680781405546698,8.536227477281052,PE,Nordeste
2608503,0.011919728259034756,-0.037095210327017014,0.033371482201595914,-0.3172133288473855,0.6387169877102763,0.650636715969311,0.613541505642294,0.64691298784389,0.6456497501498909,0.24633283049628452,0.6446768518397936,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.935906338791629,9.205074583713186,PE,Nordeste
2608602,0.03857181168271606,0.002346032247177554,-0.015138877033571418,-0.10810614674563834,0.853560520816589,0.892132332499305,0.8944783647464826,0.8793394877129111,0.8750320485199278,1.7067717448527557,0.872846426657947,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.403601868808472,8.30142020162185,PE,Nordeste
2608701,-0.037394469929179386,-0.0769923510999847,0.07648755822533837,-0.10912018301588311,0.8648835920177383,0.827489122088559,0.7504967709885743,0.8269843292139126,0.8464488023630953,1.5247869740892894,0.8461863570531487,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.65598726971718,8.284089863158776,PE,Nordeste
2608750,-0.03602046896775135,-0.051536318953847915,0.03238486445535127,-0.13713128741407887,0.8865820838139177,0.8505616148461663,0.7990252958923184,0.8314101603476697,0.8689229318495617,1.6678760158399026,0.8685718493300421,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.032759888240268,8.983190563790231,PE,Nordeste
2608800,-0.046018391781487256,0.025589247044330743,-0.032369048758741026,-0.22030439013903602,0.7258939444259935,0.6798755526445063,0.705464799688837,0.673095750930096,0.7025839803296654,0.6088235976754347,0.7028847485352498,2016,strict,0,1,0,0,1,0,1,0.0,0.6088235976754347,10.508568254227622,8.56418243485991,PE,Nordeste
2608909,0.01786361957403726,-0.07212406448695996,0.03755767612601357,-0.23790869460338337,0.7357425942097132,0.7536062137837505,0.6814821492967905,0.7190398254228041,0.7460385102073699,0.8854913566499661,0.7446744039967319,2016,strict,0,1,0,0,1,0,1,0.0,0.8854913566499661,10.92303859618307,8.755088418180412,PE,Nordeste
2609105,-0.06655696099515618,-0.037348415934738366,0.09918394881978143,-0.1483297695329695,0.8060270176653966,0.7394700566702405,0.7021216407355021,0.8013055895552835,0.7721173038566931,1.0515306951498506,0.7727485371678185,2018,strict,0,1,0,0,1,0,1,0.0,1.0515306951498506,9.517530910816006,8.694636240178147,PE,Nordeste
2609154,0.008612183555693709,0.05400080283781905,0.04440984887739541,-0.08583408606686282,0.8171250818598559,0.8257372654155496,0.8797380682533686,0.924147917130764,0.8227577702247659,1.3739501157007195,0.8214311736377027,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.80272754938498,8.22455498767736,PE,Nordeste
2609204,0.027205055690468716,-0.05878898594763915,0.0110456271749938,-0.1988896723593191,0.7970394150169431,0.8242444707074118,0.7654554847597727,0.7765011119347665,0.8123966700276741,1.3079827152914296,0.8106419428621774,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.411647228681218,8.820677789442602,PE,Nordeste
2609303,0.03987429062834069,-0.014105239530402103,0.01336639107000559,-0.10879054743303096,0.811890106590602,0.8517643972189427,0.8376591576885406,0.8510255487585462,0.8339438715147647,1.4451701607518554,0.8318272519047724,2018,strict,0,1,0,0,1,0,1,0.0,1.4451701607518554,9.568574100378909,8.474149692881891,PE,Nordeste
2609501,0.05777741111759094,-0.14549683641158384,0.017872108394776154,-0.3538680057237298,0.698570835557137,0.7563482466747279,0.610851410263144,0.6287235186579202,0.7297573469270171,0.7818318999500382,0.7274595411159324,2016,strict,0,1,0,0,1,0,1,0.0,0.7818318999500382,10.33514009039794,8.944202272591944,PE,Nordeste
2609600,-0.058570620970231135,-0.060319767584530504,-0.10669254548509288,-0.4327931638905035,0.7907132477211332,0.732142626750902,0.6718228591663715,0.5651303136812786,0.7609641630236488,0.980520503842064,0.7614279372360175,2016,strict,0,1,0,0,1,0,1,0.0,0.980520503842064,12.842064647539054,9.128182619831255,PE,Nordeste
2609709,-0.05754509605601166,0.025626525748743134,0.06946375045023889,-0.13951080585333675,0.771483437349976,0.7139383412939644,0.7395648670427075,0.8090286174929464,0.7422261737536369,0.8612188449905455,0.7427108893219703,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.03793102908562,8.6146627020322,PE,Nordeste
2609808,0.03220782329608651,0.025357788820622784,0.03804440442116441,-0.126977324539841,0.7270124085268851,0.7592202318229716,0.7845780206435944,0.8226224250647588,0.7448273591262512,0.8777801593056219,0.7431163201749283,2018,hybrid,0,1,0,0,0,1,1,0.0,0.8777801593056219,9.486455808056498,9.048972257319788,PE,Nordeste
2609907,0.06183412786769715,0.00010948346316697055,0.010560685757108557,-0.0694350684280608,0.8152268670347461,0.8770609949024433,0.8771704783656102,0.8877311641227188,0.848832741556783,1.539965118142518,0.8461439309685947,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,11.072216525421487,8.456977331876251,PE,Nordeste
2610103,-0.031269622722027046,-0.08111832247500272,0.08167682667407328,-0.07559303015910723,0.9189713731198448,0.8877017503978177,0.806583427922815,0.8882602545968883,0.9038892928898133,1.890501016633303,0.9033365617588313,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.010547069270189,8.397579809087313,PE,Nordeste
2610202,0.2840058173831188,-0.21058964490126464,0.02570284977881654,-0.3174689808142106,0.5363022719789265,0.8203080893620454,0.6097184444607807,0.6354212942395973,0.6860141703702837,0.5033263756137101,0.678305180670486,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.152103899823368,8.30292996050066,PE,Nordeste
2610301,-0.0043145847871598475,-0.05937689382860489,0.01158712216349611,-0.09753022680359025,0.9227145847871598,0.9184,0.8590231061713951,0.8706102283348912,0.9218115038659178,2.004608750869122,0.9205572923935799,2016,strict,0,1,0,0,1,0,1,0.0,2.004608750869122,9.305741456739435,8.387676739016852,PE,Nordeste
2610400,0.033758972001798226,-0.02437984142164562,0.027474965073081226,-0.04943382884274716,0.880253766851705,0.9140127388535032,0.8896328974318576,0.9171078625049388,0.8992608978052734,1.8610327954998045,0.8971332528526041,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.914625296946584,8.538367736473027,PE,Nordeste
2610509,-0.06530590435443329,-0.07359589751768492,0.0796533936919458,-0.16948753618943901,0.8386783957885987,0.7733724914341654,0.6997765939164805,0.7794299876084263,0.8055066193947519,1.2641149097209519,0.8060254436113821,2016,strict,0,1,0,0,1,0,1,0.0,1.2641149097209519,10.262140538858489,8.375746163741335,PE,Nordeste
2610608,-0.03305445696445808,0.07522252873947521,-0.010026726980105982,-0.3748854258482094,0.605401964350673,0.5723475073862149,0.6475700361256901,0.6375433091455841,0.5886106671890114,-0.11682551688801736,0.5888747358684439,9999,never_treated,0,0,0,0,0,0,0,-0.0,-0.0,10.846556525442889,8.707865527427613,PE,Nordeste
2610707,-0.03705241234132661,-0.0532588948381022,-0.15828032290597416,-0.4528579939725226,0.7977038943316745,0.7606514819903479,0.7073925871522457,0.5491122642462716,0.7792837463929493,1.0971582419650114,0.7791776881610113,2016,strict,0,1,0,0,1,0,1,0.0,1.0971582419650114,12.613089881797313,8.878289596398865,PE,Nordeste
2610806,-0.005718272120323831,-0.08379890348916896,0.06984501295684231,-0.12047397639919255,0.8504152418172936,0.8446969696969697,0.7608980662078008,0.8307430791646431,0.8485965073129538,1.5384610540318902,0.8475561057571317,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.949607488149681,8.518624557660907,PE,Nordeste
2610905,-0.0035622270815461876,-0.003541399043033522,-0.01193398207333718,-0.1167094192918372,0.8634175894449867,0.8598553623634405,0.856313963320407,0.8443799812470698,0.8627642187805878,1.6286645148121486,0.8616364759042137,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,11.0497941670669,8.634629049423841,PE,Nordeste
2611101,0.008056959804629504,-0.09891522225784988,-0.04420126078723097,-0.275953877354321,0.815334303699363,0.8233912635039925,0.7244760412461426,0.6802747804589117,0.8206707176518868,1.360662199347107,0.8193627836016777,2016,strict,0,1,0,0,1,0,1,0.0,1.360662199347107,12.591205786266418,9.365830949003268,PE,Nordeste
2611200,0.026864047237386113,0.01569527540756399,0.03277745435820001,-0.08086652810714279,0.7900172117039587,0.8168812589413448,0.8325765343489088,0.8653539887071088,0.8051779392747553,1.262022258103851,0.8034492353226517,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.32741204356202,8.400221514830733,PE,Nordeste
2611309,-0.03509793491119162,-0.04125232228537323,0.00047997384316522673,-0.26036880401737683,0.771091396049548,0.7359934611383564,0.6947411388529832,0.6952211126961484,0.7536332519224742,0.9338458130489162,0.7535424285939523,2016,hybrid,0,1,0,0,0,1,1,0.0,0.9338458130489162,10.087723941534854,8.81291695061608,PE,Nordeste
2611408,0.06579511838346996,-0.11154828803718075,0.015738784240205805,-0.26605358012790337,0.7806407865739956,0.8464359049574656,0.7348876169202848,0.7506264011604906,0.816243849716072,1.3324770680265057,0.8135383457657306,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.505916206547065,9.187832847088686,PE,Nordeste
2611507,-0.009620473060417911,-0.08382471109500922,0.08748631661176187,-0.10790301895552434,0.8532394065535276,0.8436189334931097,0.7597942223981005,0.8472805390098623,0.8493762963421716,1.5434258409895165,0.8484291700233186,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.09352923234522,8.733875826581471,PE,Nordeste
2611533,-0.016338370744070296,-0.03003504022193948,0.021507600726990317,-0.061990554976854684,0.9517221908526255,0.9353838201085553,0.9053487798866158,0.9268563806136061,0.9445697339909385,2.1495066140984918,0.9435530054805904,2016,strict,0,1,0,0,1,0,1,0.0,2.1495066140984918,8.815666824946216,8.257555581671456,PE,Nordeste
2611705,-0.026763769079512167,-0.1268747751664726,0.0528103451982358,-0.20734982772543398,0.830477296930971,0.8037135278514589,0.6768387526849863,0.7296490978832221,0.8175462889928697,1.3407694821183427,0.817095412391215,2018,strict,0,1,0,0,1,0,1,0.0,1.3407694821183427,9.860684430210819,8.514360668840313,PE,Nordeste
2611804,-0.0156610594383223,-0.15041959296528784,0.032886566440707865,-0.28883505303518553,0.8505644055280093,0.834903346089687,0.6844837531243991,0.717370319565107,0.8435192868878174,1.506135236659213,0.8427338758088481,2018,strict,0,1,0,0,1,0,1,0.0,1.506135236659213,10.701872741250162,8.696927337199291,PE,Nordeste
2612000,-0.02059864106284026,-0.16448434978839954,0.05959154100859565,-0.23132247539027195,0.834486820792225,0.8138881797293848,0.6494038299409852,0.7089953709495809,0.8248065718005635,1.3869944943225718,0.8241875002608049,2018,strict,0,1,0,0,1,0,1,0.0,1.3869944943225718,9.327234123447681,9.044812944090404,PE,Nordeste
2612109,0.07329351595369826,-0.008398856794587517,0.060809568938284375,-0.1671876959187607,0.6667615253272624,0.7400550412809607,0.7316561844863732,0.7924657534246575,0.7060263756757179,0.6307407558768248,0.7034082833041115,2018,hybrid,0,1,0,0,0,1,1,0.0,0.6307407558768248,9.139059169971219,8.298843757084631,PE,Nordeste
2612307,-0.0011402419669837016,-0.02112184993430033,0.02698652459414541,-0.07668063312380846,0.8826544375505799,0.8815141955835962,0.8603923456492959,0.8873788702434413,0.8833215593284984,1.7595496804294817,0.8820843165670881,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.63619616973208,8.368408366999681,PE,Nordeste
2612455,0.023614257619034795,-0.03352543102700378,0.023793210743986992,-0.05738646231954536,0.8809561752988048,0.9045704329178396,0.8710450018908358,0.8948382126348228,0.89463213280075,1.8315622191473429,0.8927633041083222,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.517383797906584,8.28176320029537,PE,Nordeste
2612471,-0.006459003724677781,-0.08420226383645724,0.023807831651088573,-0.10669847600593141,0.9346446700507616,0.9281856663260838,0.8439834024896266,0.8677912341407151,0.9326436373015201,2.0735751415072325,0.9314151681884226,2018,strict,0,1,0,0,1,0,1,0.0,2.0735751415072325,9.373139262281274,8.19060397549645,PE,Nordeste
2612505,-0.07834194638011283,-0.038124091182542896,-0.08029073047884866,-0.3983584385307035,0.6584587465974155,0.5801168002173027,0.5419927090347598,0.46170197855591116,0.6179910501455613,0.07023449120040938,0.6192877734073592,2016,strict,0,1,0,0,1,0,1,0.0,0.07023449120040938,11.380330776358633,9.024126891663585,PE,Nordeste
2612554,0.06574915621292232,0.01378849105881419,0.03550220954002892,-0.04345401687227257,0.7851280367695338,0.8508771929824561,0.8646656840412703,0.9001678935812992,0.8207179710175321,1.3609630536611188,0.8180026148759949,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.500843461614666,8.223705652736795,PE,Nordeste
2612604,-0.03301745470396489,0.03382717126998058,0.01766192262192623,-0.09374824741102228,0.8437406988511221,0.8107232441471572,0.8445504154171378,0.862212338039064,0.8275548470172057,1.4044923051923146,0.8272319714991396,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.58240902583209,8.887350566457652,PE,Nordeste
2612703,-0.08314510252651253,-0.07069985675928359,0.15539843206972137,-0.21138938227388293,0.7261436880993555,0.642998585572843,0.5722987288135594,0.7276971608832807,0.6833174700003948,0.48615693320890935,0.6845711368360992,2016,strict,0,1,0,0,1,0,1,0.0,0.48615693320890935,9.474318717728728,8.36565027499348,PE,Nordeste
2612802,-0.06889829298936734,-0.15144232728275753,0.21705420039969603,-0.08443299123980097,0.8574643660915229,0.7885660731021555,0.637123745819398,0.854177946219094,0.8224503215978727,1.3719926414663473,0.8230152195968392,2018,strict,0,1,0,0,1,0,1,0.0,1.3719926414663473,9.3048320350689,8.142908257291976,PE,Nordeste
2612901,0.04220556006485443,-0.03830525826429365,0.0681139369952235,-0.15898114004880826,0.7576138937830355,0.7998194538478899,0.7615141955835962,0.8296281325788197,0.7807597198781345,1.1065555194778804,0.7787166738154627,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.542589417753089,8.18923492705649,PE,Nordeste
2613008,-0.03470705967976717,-0.05869570357535292,0.020104626435655804,-0.151222192668376,0.8333333333333334,0.7986262736535662,0.7399305700782133,0.7600351965138691,0.8162336972905753,1.3324124292231807,0.8159798034934498,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.882602837543518,8.786092476224821,PE,Nordeste
2613206,-0.03185857391657909,-0.11918788546199899,0.08818072336990324,-0.09962191748799587,0.923061863743148,0.8912032898265689,0.77201540436457,0.8601961277344732,0.907680239208065,1.9146373408603783,0.9071325767848585,2018,hybrid,0,1,0,0,0,1,1,0.0,1.9146373408603783,9.967025573340116,8.424010064646646,PE,Nordeste
2613503,0.03709681792698927,-0.010076607041914265,0.0032967490721758086,-0.0737813793049995,0.8535027564878311,0.8905995744148204,0.8805229673729061,0.883819716445082,0.8741987635282974,1.701466358006544,0.8720511654513258,2018,strict,0,1,0,0,1,0,1,0.0,1.701466358006544,10.392588903827958,8.386052956588536,PE,Nordeste
2613602,-0.014250435959726637,-0.15622531215935298,0.12761592905833863,-0.16480089063265368,0.826735075920405,0.8124846399606783,0.6562593278013253,0.783875256859664,0.8203729093654417,1.3587661035557885,0.8196098579405416,2018,strict,0,1,0,0,1,0,1,0.0,1.3587661035557885,10.368133102880323,8.538602999232744,PE,Nordeste
2613701,-0.008293889826715528,-0.08396540372632377,-0.06313347141657022,-0.3758249176505192,0.7798263745349318,0.7715324847082162,0.6875670809818925,0.6244336095653222,0.7764801284502472,1.0793080731699247,0.775679429621574,2018,strict,0,1,0,0,1,0,1,0.0,1.0793080731699247,11.54146432977665,8.59095095334999,PE,Nordeste
2614006,0.1236911702824417,0.01613094053114006,0.050196615174743275,-0.06859659400760054,0.7214741318214033,0.845165302103845,0.861296242634985,0.9114928578097283,0.7873666748121717,1.1486209018532094,0.7833197169626241,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.816348894719365,8.299761299223062,PE,Nordeste
2614105,0.047979465501235885,-0.006679931035396436,0.05714443914666345,-0.07513613096488281,0.7681454175670522,0.8161248830682881,0.8094449520328917,0.8665893911795551,0.7943523790616426,1.1930977180792572,0.7921351503176701,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.427831392103027,8.69343380719046,PE,Nordeste
2614402,-0.021971294965795862,0.020460877799916788,-6.22392236375724e-05,-0.06453641712314873,0.9012717536813922,0.8793004587155964,0.8997613365155132,0.8996990972918756,0.8910341257698102,1.8086543072489454,0.8902861061984944,2016,strict,0,1,0,0,1,0,1,0.0,1.8086543072489454,8.65591111072806,8.384815132650594,PE,Nordeste
2614501,-0.09231749952476531,-0.06980575474612549,0.06062978324772861,-0.2662294072156399,0.7727826941986234,0.6804651946738581,0.6106594399277326,0.6712892231754612,0.7252493755054932,0.7531303962351363,0.7266239444362408,2018,strict,0,1,0,0,1,0,1,0.0,0.7531303962351363,10.977038410608866,8.825878471002536,PE,Nordeste
2614808,0.028674251287425845,0.017920959987006158,0.030872937139532763,-0.06934811531417195,0.8145748987854251,0.843249150072851,0.8611701100598571,0.8920430471993899,0.8307475982348443,1.4248200207799249,0.828912024429138,2016,strict,0,1,0,0,1,0,1,0.0,1.4248200207799249,10.001883874392322,8.19159509478498,PE,Nordeste
2615003,-0.05440443826803021,-0.11488575764137399,0.08084726642030404,-0.3035181743361942,0.6541301734501116,0.5997257351820814,0.4848399775407074,0.5656872439610114,0.6262353674317648,0.12272468714242578,0.6269279543160965,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.122743557123146,8.474869246338736,PE,Nordeste
2615102,0.03685567832029535,0.011340434932768928,-0.0009401142737952561,-0.10707644903109625,0.8136711533386117,0.8505268316589071,0.861867266591676,0.8609271523178808,0.8341424651052921,1.4464345730879817,0.8320989924987594,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,8.81537000096066,8.451555654826388,PE,Nordeste
2615201,0.028168100591024814,-0.03389057781502891,0.023528497067517695,-0.06423128449371152,0.9054345693545224,0.9336026699455472,0.8997120921305183,0.923240589198036,0.9215645871852983,2.003036673461481,0.9195186196500348,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,9.135401285311689,8.335948872688322,PE,Nordeste
2615409,0.029130568119365097,-0.09178809116961928,-0.08527072659885337,-0.3366772998754445,0.7180699323498247,0.7472005004691898,0.6554124092995706,0.5701416827007172,0.7342452367571122,0.8104055475147782,0.7326352164095074,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.47880794648263,8.978879149656299,PE,Nordeste
2615508,0.006443203347046289,-0.1158366476966537,0.08769314549249896,-0.29726058761386753,0.7351088201603666,0.7415520235074129,0.6257153758107592,0.7134085213032582,0.7393996631501105,0.8432229224343426,0.7383304218338897,2016,hybrid,0,1,0,0,0,1,1,0.0,0.8432229224343426,9.47692648113323,8.719034469888559,PE,Nordeste
2615607,0.0028159590363463494,-0.0007747283264267768,-0.05002653432069115,-0.15624352531594288,0.8309979982842436,0.8338139573205899,0.8330392289941632,0.783012694673472,0.8336178207124689,1.4430942495629218,0.8324059778024168,9999,never_treated,0,0,0,0,0,0,0,0.0,0.0,10.170303432306524,8.704499241700425,PE,Nordeste
