municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region
2313302,2018,hybrid,hybrid_bvr,0.0,0.5228990193666303,0.6278300243817485,0.5620160126000787,0.4771009806333697,0.3721699756182515,0.1049310050151182,0.7368421052631579,0.7265525081710956,0.7951186585192553,10.928022637807922,8.495823539001822,CE,Nordeste
2313559,2016,hybrid,hybrid_bvr,0.0,0.07145194720191993,0.19014712438698173,0.11018559111500804,0.9285480527980801,0.8098528756130183,0.1186951771850618,0.845344846673309,0.7854324050062014,0.8633442327207126,9.575538886855792,8.108209964165606,CE,Nordeste
2313708,2018,hybrid,hybrid_bvr,0.0,0.7058965102286402,0.7981818181818182,0.7376120811703634,0.2941034897713598,0.20181818181818179,0.09228530795317802,0.756075194864741,0.7610775427995972,0.8355991943605237,8.928640371201949,8.185997928187588,CE,Nordeste
2313807,2016,hybrid,hybrid_bvr,0.0,0.20638550910255238,0.322463168349611,0.24725048520849263,0.7936144908974476,0.677536831650389,0.1160776592470586,0.7682916837361737,0.7000169004563124,0.8010816292039885,9.891667975730785,9.146881291643464,CE,Nordeste
2313955,2018,hybrid,hybrid_bvr,0.0,0.20312798016402822,0.25914212294919947,0.22110133007774851,0.7968720198359718,0.7408578770508005,0.05601414278517125,0.8220540540540541,0.7786876175722032,0.876839659178931,9.775256374639046,8.63325056838161,CE,Nordeste
2100105,2018,hybrid,hybrid_bvr,0.0,0.3411637931034483,0.5989583333333334,0.4052128865144892,0.6588362068965516,0.40104166666666663,0.25779454022988507,0.9312934631432546,0.9112242013005372,0.9544811987560079,8.683554728631462,7.979594044642075,MA,Nordeste
2100204,2018,hybrid,hybrid_bvr,0.0,0.4839506172839506,0.7149108044429485,0.5615106286748078,0.5160493827160494,0.2850891955570515,0.2309601871589979,0.9014768359295974,0.8446539136863506,0.9377137048331947,9.992001966066868,7.916185097018811,MA,Nordeste
2100303,2016,hybrid,hybrid_bvr,0.0,0.22710647988406596,0.47386559448592763,0.2748817802503477,0.772893520115934,0.5261344055140724,0.24675911460186167,0.8868774036206735,0.8408900961136648,0.9206017551190974,10.08380710665941,8.083760449356314,MA,Nordeste
2100402,2016,hybrid,hybrid_bvr,0.0,0.4022356606193879,0.645655877342419,0.47528176229508196,0.597764339380612,0.354344122657581,0.2434202167230311,0.7734082397003745,0.7193373685887225,0.8330678560050971,9.311361486034912,7.92023506608527,MA,Nordeste
2100501,2018,hybrid,hybrid_bvr,0.0,0.3993375046006625,0.5360706062931696,0.44365671641791044,0.6006624953993376,0.4639293937068304,0.13673310169250713,0.677461139896373,0.6404719501335708,0.7121549421193233,9.284148299120902,9.408100379139611,MA,Nordeste
2100600,2018,hybrid,hybrid_bvr,0.0,0.497480685253611,0.7088574423480084,0.5606934149115582,0.502519314746389,0.2911425576519916,0.2113767570943974,0.709762363519589,0.6580610819083106,0.7520127753010846,10.543550362003618,8.135988507086951,MA,Nordeste
2100956,2018,hybrid,hybrid_bvr,0.0,0.6254629038436981,0.8544450383039373,0.6855854162751363,0.37453709615630193,0.14555496169606275,0.22898213446023918,0.7210070810385523,0.712318286151492,0.7605967865340474,10.364135049357838,8.097764410410482,MA,Nordeste
2101004,2018,hybrid,hybrid_bvr,0.0,0.529568345323741,0.6559824368825466,0.5795671823396489,0.470431654676259,0.34401756311745335,0.12641409155880567,0.8324603467355219,0.7467394386163879,0.8841083073433513,10.257238224957614,8.276637266761094,MA,Nordeste
2101772,2016,hybrid,hybrid_bvr,0.0,0.12125052809463456,0.3862941946748145,0.18586331701085798,0.8787494719053655,0.6137058053251855,0.26504366658017997,0.8208865814696485,0.7932645512945299,0.8884562974498734,9.396736947923277,8.136872002824154,MA,Nordeste
2101905,2016,hybrid,hybrid_bvr,0.0,0.08297667918595511,0.2147128102917195,0.12576578699340246,0.9170233208140449,0.7852871897082805,0.1317361311057644,0.7276184602734094,0.7291512231282431,0.7971645663454411,9.920541307101956,7.924721957191242,MA,Nordeste
2101970,2016,hybrid,hybrid_bvr,0.0,0.1894099051633298,0.4193324061196106,0.25257928926251433,0.8105900948366702,0.5806675938803894,0.22992250095628078,0.7104566512243548,0.6858688733290897,0.7743475493316359,8.980801413573113,8.163837499477614,MA,Nordeste
2102002,2018,hybrid,hybrid_bvr,0.0,0.3500281950069206,0.5944092827004219,0.41830258302583023,0.6499718049930794,0.4055907172995781,0.2443810876935013,0.8284899931842121,0.7663522012578616,0.8511949685534591,10.572572546745315,8.297015863158052,MA,Nordeste
2102077,2016,hybrid,hybrid_bvr,0.0,0.5075862068965518,0.7323746054016135,0.5665743305632502,0.49241379310344824,0.2676253945983865,0.22478839850506172,0.8706530291109362,0.8455988455988456,0.8954625621292288,9.603597936976602,8.058650159717189,MA,Nordeste
2102150,2016,hybrid,hybrid_bvr,0.0,0.21454735740450026,0.5335570469798657,0.2693418013856813,0.7854526425954997,0.4664429530201343,0.31900968957536546,0.8145445987291128,0.8036208197133518,0.8496354035705306,8.626406276389554,8.84346992765678,MA,Nordeste
2102200,2018,hybrid,hybrid_bvr,0.0,0.2876008804108584,0.44237603655440855,0.33116572630773644,0.7123991195891416,0.5576239634455915,0.15477515614355014,0.8603511637403022,0.8432465383610555,0.8951493512148393,10.204073510592933,8.123746052308146,MA,Nordeste
2102507,2016,hybrid,hybrid_bvr,0.0,0.394441099739113,0.6097560975609756,0.4566581123467351,0.605558900260887,0.3902439024390244,0.21531499782186259,0.9400393991627678,0.8907664453832227,0.9588412794206397,9.816730688609846,7.935163725028831,MA,Nordeste
2102606,2018,hybrid,hybrid_bvr,0.0,0.5918367346938775,0.8585110227683411,0.6880339093576785,0.40816326530612246,0.14148897723165887,0.2666742880744636,0.746908708234675,0.7009287925696595,0.7909597523219815,9.825796244820257,8.110976652716522,MA,Nordeste
2103109,2016,hybrid,hybrid_bvr,0.0,0.10290102389078498,0.2188826025459689,0.14058904739990796,0.897098976109215,0.7811173974540311,0.11598157865518391,0.9178447039541078,0.8505703422053232,0.9448669201520913,9.239607869656751,7.952397457329306,MA,Nordeste
2103125,2016,hybrid,hybrid_bvr,0.0,0.16412139957471486,0.3745,0.22212955240478177,0.8358786004252852,0.6255,0.21037860042528514,0.9584765177548683,0.922071129707113,0.9584205020920502,8.97297111339799,7.894037496026131,MA,Nordeste
2103174,2016,hybrid,hybrid_bvr,0.0,0.20868398585193315,0.5379310344827586,0.29146508443633046,0.7913160141480668,0.4620689655172414,0.32924704863082543,0.8496902510596674,0.8461791290057519,0.8797041906327033,9.776903400426676,8.172284606108512,MA,Nordeste
2103257,2016,hybrid,hybrid_bvr,0.0,0.13421052631578947,0.3231578947368421,0.1854576724632142,0.8657894736842106,0.6768421052631579,0.1889473684210526,0.7769427566357531,0.7048415634550427,0.8357728808106804,9.523763287920113,8.518829159704454,MA,Nordeste
