municipality_id,year_election,first_regime,bvr_status,event_time,pct_low_ed_with_bvr,pct_high_ed_with_bvr,pct_with_bvr,cost_proxy_low_ed,cost_proxy_high_ed,compliance_gap,dilma_share_2010_runoff,dilma_share_2010_first_round,left_coalition_share_2010_first_round,log_population_2010,log_gdp_per_capita_2010,state,region
2304400,2018,hybrid,hybrid_bvr,2.0,0.40017403451251576,0.5539029093188049,0.49344475938222154,0.5998259654874842,0.4460970906811951,0.15372887480628916,0.7180619431999206,0.5072300455469237,0.8356753556565498,14.712490021805513,9.621743213047194,CE,Nordeste
2100303,2018,hybrid,hybrid_bvr,2.0,0.2840160412489258,0.5575146935348446,0.33971946630174477,0.7159839587510741,0.4424853064651554,0.2734986522859188,0.8868774036206735,0.8408900961136648,0.9206017551190974,10.08380710665941,8.083760449356314,MA,Nordeste
2100402,2018,hybrid,hybrid_bvr,2.0,0.2331578947368421,0.5521821631878557,0.32670876671619614,0.7668421052631579,0.44781783681214427,0.3190242684510136,0.7734082397003745,0.7193373685887225,0.8330678560050971,9.311361486034912,7.92023506608527,MA,Nordeste
2101772,2018,hybrid,hybrid_bvr,2.0,0.1621346517376763,0.46845360824742266,0.241938950988822,0.8378653482623237,0.5315463917525773,0.3063189565097464,0.8208865814696485,0.7932645512945299,0.8884562974498734,9.396736947923277,8.136872002824154,MA,Nordeste
2101905,2018,hybrid,hybrid_bvr,2.0,0.13639954357939085,0.33305771456920785,0.20449335167354424,0.8636004564206091,0.6669422854307921,0.196658170989817,0.7276184602734094,0.7291512231282431,0.7971645663454411,9.920541307101956,7.924721957191242,MA,Nordeste
2101970,2018,hybrid,hybrid_bvr,2.0,0.2562070787110407,0.5476046088538509,0.34461821527138914,0.7437929212889594,0.45239539114614913,0.29139753014281017,0.7104566512243548,0.6858688733290897,0.7743475493316359,8.980801413573113,8.163837499477614,MA,Nordeste
2102150,2018,hybrid,hybrid_bvr,2.0,0.307637145930441,0.6808943089430894,0.3856839121190645,0.692362854069559,0.31910569105691056,0.37325716301264844,0.8145445987291128,0.8036208197133518,0.8496354035705306,8.626406276389554,8.84346992765678,MA,Nordeste
2102507,2018,hybrid,hybrid_bvr,2.0,0.4532314680982862,0.6864585777986388,0.5244103519965589,0.5467685319017138,0.31354142220136116,0.23322710970035265,0.9400393991627678,0.8907664453832227,0.9588412794206397,9.816730688609846,7.935163725028831,MA,Nordeste
2103109,2018,hybrid,hybrid_bvr,2.0,0.1387253204018012,0.29283276450511947,0.19051446945337622,0.8612746795981988,0.7071672354948806,0.15410744410331828,0.9178447039541078,0.8505703422053232,0.9448669201520913,9.239607869656751,7.952397457329306,MA,Nordeste
2103125,2018,hybrid,hybrid_bvr,2.0,0.1992344883158743,0.43439363817097415,0.26633309506790565,0.8007655116841257,0.5656063618290259,0.23515914985509986,0.9584765177548683,0.922071129707113,0.9584205020920502,8.97297111339799,7.894037496026131,MA,Nordeste
2103174,2018,hybrid,hybrid_bvr,2.0,0.24547738693467336,0.6074957410562181,0.34296989720998533,0.7545226130653266,0.39250425894378194,0.3620183541215447,0.8496902510596674,0.8461791290057519,0.8797041906327033,9.776903400426676,8.172284606108512,MA,Nordeste
2103257,2018,hybrid,hybrid_bvr,2.0,0.209479305740988,0.4626633478531425,0.28512782235491696,0.790520694259012,0.5373366521468574,0.2531840421121545,0.7769427566357531,0.7048415634550427,0.8357728808106804,9.523763287920113,8.518829159704454,MA,Nordeste
2103554,2018,hybrid,hybrid_bvr,2.0,0.20384881309057387,0.5582120582120582,0.2681569515185814,0.7961511869094261,0.4417879417879418,0.3543632451214843,0.8654737178463013,0.8452141900937081,0.8920682730923695,9.577480365762678,8.19512216099732,MA,Nordeste
2103752,2018,hybrid,hybrid_bvr,2.0,0.3658704008786381,0.6296737318409145,0.4622551153678711,0.6341295991213619,0.37032626815908554,0.26380333096227637,0.7420247395833334,0.6031323414252153,0.7909162098668755,9.439784035838873,8.384077371180526,MA,Nordeste
2105153,2018,hybrid,hybrid_bvr,2.0,0.24154170281323584,0.5525534441805225,0.33310019234131844,0.7584582971867642,0.44744655581947745,0.3110117413672867,0.8610646133244058,0.8271973466003317,0.8991708126036484,9.43747594455993,8.774235319634107,MA,Nordeste
2105427,2018,hybrid,hybrid_bvr,2.0,0.16584158415841585,0.39588688946015427,0.23337793031237275,0.8341584158415841,0.6041131105398457,0.23004530530173842,0.5803802552887619,0.5187918311309422,0.6385790286596876,10.121136033568359,8.607389639359276,MA,Nordeste
2105906,2018,hybrid,hybrid_bvr,2.0,0.21836228287841192,0.5711226674824105,0.31326194398682045,0.781637717121588,0.4288773325175895,0.35276038460399856,0.9108289143176109,0.8872147454651843,0.9291983616149795,9.642901705746048,8.068847944490564,MA,Nordeste
2106359,2018,hybrid,hybrid_bvr,2.0,0.2892561983471074,0.6247058823529412,0.33369700748129677,0.7107438016528926,0.3752941176470588,0.3354496840058338,0.8505376344086022,0.8424190800681431,0.8912549687677456,8.993551586299981,8.397025623305419,MA,Nordeste
2107456,2018,hybrid,hybrid_bvr,2.0,0.1774120489204288,0.3821115199547127,0.24837694275034428,0.8225879510795712,0.6178884800452873,0.2046994710342839,0.9179575444635686,0.8609144824947389,0.929787641094318,9.486531677712465,7.996430386952124,MA,Nordeste
2107605,2018,hybrid,hybrid_bvr,2.0,0.4351395730706076,0.6754587155963303,0.512086827824371,0.5648604269293924,0.3245412844036697,0.24031914252572273,0.8944932901434521,0.8633635272290735,0.9230601331441668,9.839695419448349,8.003841819700378,MA,Nordeste
2108256,2018,hybrid,hybrid_bvr,2.0,0.17482137309723517,0.4851953222194576,0.24856517365836342,0.8251786269027648,0.5148046777805424,0.31037394912222244,0.9269613259668509,0.8772845953002611,0.9286335944299391,10.031528902417012,7.913838138770722,MA,Nordeste
2108405,2018,hybrid,hybrid_bvr,2.0,0.1961021505376344,0.41332002993265154,0.2719022687609075,0.8038978494623656,0.5866799700673484,0.21721787939501713,0.8316985028394425,0.8032812258164371,0.8600835783934375,9.532641238823578,7.841896319314443,MA,Nordeste
2109056,2018,hybrid,hybrid_bvr,2.0,0.14401294498381878,0.31362586605080833,0.20043103448275862,0.8559870550161812,0.6863741339491917,0.16961292106698955,0.8127906976744186,0.7295496935784705,0.876898481215028,8.704502289721232,8.135813789282741,MA,Nordeste
2109270,2018,hybrid,hybrid_bvr,2.0,0.18667843829703748,0.5091994032819492,0.2777894958869437,0.8133215617029625,0.49080059671805076,0.3225209649849118,0.903175057208238,0.8410955095231475,0.9064368135687474,9.750627705891793,8.300857176425247,MA,Nordeste
2110856,2018,hybrid,hybrid_bvr,2.0,0.1872146118721461,0.44014084507042256,0.2587163796783834,0.812785388127854,0.5598591549295775,0.25292623319827645,0.6990616621983914,0.6271374639129469,0.735953808572063,9.236105579862208,8.362503107454984,MA,Nordeste
2111532,2018,hybrid,hybrid_bvr,2.0,0.20985620131815458,0.5202909647779479,0.29632810822417865,0.7901437986818454,0.4797090352220521,0.3104347634597933,0.8255725190839694,0.794923671142174,0.8567224572374471,9.394992544108419,8.270474107867782,MA,Nordeste
2111631,2018,hybrid,hybrid_bvr,2.0,0.2590964590964591,0.6187290969899666,0.34032501889644745,0.7409035409035409,0.3812709030100334,0.35963263789350747,0.8166501486620417,0.7766891891891892,0.8385135135135136,8.714403360703942,8.16014285448356,MA,Nordeste
2111672,2018,hybrid,hybrid_bvr,2.0,0.24503130955622107,0.6370967741935484,0.3199031263760458,0.7549686904437789,0.3629032258064516,0.3920654646373273,0.8641226818830242,0.8350658350658351,0.8704088704088704,8.692322277628687,8.156601620857266,MA,Nordeste
2112852,2018,hybrid,hybrid_bvr,2.0,0.21942307692307692,0.5343777197563099,0.3155721326761689,0.7805769230769231,0.4656222802436901,0.31495464283323293,0.6338744850981343,0.5848119233498935,0.656730541755382,9.328834266023971,8.210753956704204,MA,Nordeste
2113009,2018,hybrid,hybrid_bvr,2.0,0.5056840454723638,0.7550406259404153,0.5730836698894464,0.4943159545276362,0.24495937405958468,0.24935658046805154,0.7766851055111658,0.723748451504773,0.8119944618523647,10.362746160245683,8.24436435687849,MA,Nordeste
3100203,2018,hybrid,hybrid_bvr,2.0,0.29919879819729595,0.4089179729112768,0.3368601965733928,0.7008012018027041,0.5910820270887231,0.10971917471398085,0.4428010866284334,0.3881922675026123,0.5291834602179429,10.029679577773887,9.207802999551891,MG,Sudeste
3100708,2018,hybrid,hybrid_bvr,2.0,0.20771929824561403,0.3726315789473684,0.27345393352965924,0.792280701754386,0.6273684210526316,0.1649122807017544,0.5165125495376486,0.46404341926729986,0.5712347354138398,7.613324979540639,10.576054025396052,MG,Sudeste
3101201,2018,hybrid,hybrid_bvr,2.0,0.09093628477415495,0.29637883008356547,0.16255104024888198,0.9090637152258451,0.7036211699164345,0.20544254530941053,0.5147184909974278,0.45291607396870553,0.5931721194879089,8.726156679156613,8.942306054658754,MG,Sudeste
3101805,2018,hybrid,hybrid_bvr,2.0,0.10246373474556758,0.2667994026879044,0.15439093484419264,0.8975362652544324,0.7332005973120956,0.16433566794233684,0.6546915622784212,0.5556081400851869,0.7049219119734974,8.877939834725023,8.601773189640747,MG,Sudeste
3102605,2018,hybrid,hybrid_bvr,2.0,0.3050666032350143,0.3843658272825583,0.33913889727843216,0.6949333967649858,0.6156341727174417,0.07929922404754403,0.37657513635508744,0.31169387463709486,0.4540954737994384,10.525943992473303,9.47097562403896,MG,Sudeste
3102803,2018,hybrid,hybrid_bvr,2.0,0.15339183260209246,0.3070086338242763,0.21458966565349544,0.8466081673979076,0.6929913661757237,0.15361680122218382,0.4890468591324532,0.430145963658028,0.5451295799821269,9.406975663409597,8.987217357705667,MG,Sudeste
3103504,2018,hybrid,hybrid_bvr,2.0,0.13926138400860524,0.24095499664799636,0.19235696228361543,0.8607386159913948,0.7590450033520036,0.10169361263939111,0.5537421014193631,0.4465509720837488,0.6714543868394816,11.606424915484219,9.881279862371363,MG,Sudeste
3104502,2018,hybrid,hybrid_bvr,2.0,0.39884922191709166,0.5564761582685154,0.46752193467521935,0.6011507780829084,0.4435238417314846,0.15762693635142372,0.6903902154921374,0.6493223064553182,0.7453480358373535,9.77984991207795,8.86869124130205,MG,Sudeste
3104601,2018,hybrid,hybrid_bvr,2.0,0.06090547116944404,0.17304369291532956,0.10275804815053961,0.939094528830556,0.8269563070846704,0.11213822174588553,0.6776649746192893,0.6158028271112722,0.702911682976924,9.476466781462246,9.428243763468947,MG,Sudeste
3104700,2018,hybrid,hybrid_bvr,2.0,0.07192548048579177,0.21642047406389556,0.10857192890289817,0.9280745195142083,0.7835795259361045,0.1444949935781038,0.8004462418072793,0.7231567143257639,0.8319315951780207,9.578795654450447,8.492143199165683,MG,Sudeste
3104809,2018,hybrid,hybrid_bvr,2.0,0.07002902757619739,0.21908349026993096,0.12462635088526099,0.9299709724238026,0.780916509730069,0.14905446269373357,0.696680790960452,0.6275,0.7296428571428571,8.509161019718974,9.053686561930807,MG,Sudeste
3105004,2018,hybrid,hybrid_bvr,2.0,0.06453239223594656,0.1701188455008489,0.10921944885297936,0.9354676077640535,0.8298811544991511,0.10558645326490235,0.7329073482428115,0.610484544695071,0.779657477025898,8.976262255609193,8.944219534318398,MG,Sudeste
3105103,2018,hybrid,hybrid_bvr,2.0,0.16113921678845794,0.28450306170513423,0.21568627450980393,0.838860783211542,0.7154969382948657,0.12336384491667629,0.5969360802958267,0.5353330326266726,0.6586227634942114,10.031616880246656,9.282360240134164,MG,Sudeste
3106101,2018,hybrid,hybrid_bvr,2.0,0.0951129795060431,0.22089825847846012,0.14076050700466977,0.9048870204939569,0.7791017415215399,0.12578527897241704,0.6870717222476016,0.5792880258899676,0.7068885806749884,8.132412674500905,9.088652425566933,MG,Sudeste
3106200,2018,hybrid,hybrid_bvr,2.0,0.22759377620919133,0.3981343131953149,0.3390557194044193,0.7724062237908087,0.6018656868046851,0.17054053698612356,0.49610301463756856,0.30916785589157686,0.7189761841689241,14.680571572377191,10.123667730786764,MG,Sudeste
3107208,2018,hybrid,hybrid_bvr,2.0,0.09669129457115323,0.3119533527696793,0.16246935591709383,0.9033087054288468,0.6880466472303207,0.21526205819852606,0.5153991200502829,0.4531101989264288,0.5614145879381118,8.518592212329946,9.001695754901037,MG,Sudeste
3107307,2018,hybrid,hybrid_bvr,2.0,0.08872468236670034,0.2418407120833091,0.16173000582960886,0.9112753176332997,0.758159287916691,0.15311602971660876,0.7919636795655126,0.7240103745907565,0.8508014796547472,10.750513947508502,9.0394548668715,MG,Sudeste
3107505,2018,hybrid,hybrid_bvr,2.0,0.07194452470384281,0.2651482595616674,0.14889958734525446,0.9280554752961572,0.7348517404383326,0.19320373485782455,0.6491053677932406,0.6106536284096757,0.6873391662377767,8.77971129020447,9.390454705637556,MG,Sudeste
3107802,2018,hybrid,hybrid_bvr,2.0,0.11326468806783767,0.28649350649350647,0.16826287978863935,0.8867353119321624,0.7135064935064935,0.17322881842566878,0.6226922606675632,0.5829954384186518,0.639635073492144,9.639782389465795,8.47834626936806,MG,Sudeste
3109204,2018,hybrid,hybrid_bvr,2.0,0.09904580152671756,0.25250075780539555,0.15831381733021077,0.9009541984732824,0.7474992421946045,0.153454956278678,0.6517818806354658,0.6239863422962014,0.7078531796841656,9.239122173401634,8.729662014314027,MG,Sudeste
3109253,2018,hybrid,hybrid_bvr,2.0,0.06510067114093959,0.18840579710144928,0.10137375651350071,0.9348993288590604,0.8115942028985508,0.12330512596050969,0.5853920515574651,0.527231467473525,0.6569591527987897,8.292047637431354,8.379185721078573,MG,Sudeste
3109600,2018,hybrid,hybrid_bvr,2.0,0.07608695652173914,0.16174801362088537,0.11895276038702333,0.9239130434782609,0.8382519863791147,0.08566105709914623,0.552547770700637,0.3808980213089802,0.739345509893455,8.203577736937952,9.068438758447359,MG,Sudeste
3109709,2018,hybrid,hybrid_bvr,2.0,0.3712979526933015,0.48905109489051096,0.42558608252890634,0.6287020473066984,0.5109489051094891,0.11775314219720945,0.38004121283485426,0.3396392432908051,0.4566652001759789,9.308736693832376,9.318527232333743,MG,Sudeste
3110806,2018,hybrid,hybrid_bvr,2.0,0.18319886093972473,0.32892690513219286,0.23836181496758987,0.8168011390602753,0.6710730948678072,0.14572804419246813,0.7602611940298507,0.6802434456928839,0.7588951310861424,8.1786387885907,8.983648163493841,MG,Sudeste
3111408,2018,hybrid,hybrid_bvr,2.0,0.18327505827505827,0.3287671232876712,0.2421563529207835,0.8167249417249417,0.6712328767123288,0.14549206501261294,0.5530795419374807,0.4903245942571785,0.600187265917603,8.834919385216395,10.306085867300707,MG,Sudeste
3112059,2018,hybrid,hybrid_bvr,2.0,0.23980815347721823,0.39277818717759766,0.2933713102019679,0.7601918465227817,0.6072218128224023,0.15297003370037943,0.6389526871841984,0.5465810004589261,0.6539697108765489,8.341648618901306,8.524934307650124,MG,Sudeste
3112505,2018,hybrid,hybrid_bvr,2.0,0.17275442223753734,0.35342388228636107,0.25290697674418605,0.8272455777624627,0.6465761177136389,0.18066946004882373,0.5487140979913647,0.4493160951845606,0.6604834176503653,9.091669442258505,8.856155609179499,MG,Sudeste
3112901,2018,hybrid,hybrid_bvr,2.0,0.09141824751580849,0.24472759226713534,0.1360727086533538,0.9085817524841915,0.7552724077328646,0.15330934475132685,0.5806572068707991,0.5447202521670607,0.6203703703703703,9.108307646411031,8.571274401048196,MG,Sudeste
3113404,2018,hybrid,hybrid_bvr,2.0,0.1541747906870054,0.3320700033441088,0.2314346230335171,0.8458252093129945,0.6679299966558911,0.1778952126571034,0.5142837153984282,0.4164267849558775,0.6171015997357369,11.35321435456232,9.218210632843723,MG,Sudeste
3113602,2018,hybrid,hybrid_bvr,2.0,0.09635682669390534,0.26782178217821784,0.16602861172677816,0.9036431733060947,0.7321782178217822,0.1714649554843125,0.5176046576102024,0.4616231086657497,0.562585969738652,8.74798740166097,9.3042060493048,MG,Sudeste
