year,state,municipality_id,pct_mayor_R,pct_mayor_C,pct_mayor_L,pct_mayor_IDK,treated_bvr_2016,group,post_2016,treated_x_post
2004,SP,3537206,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3537206,0.0,0.9668560606060606,0.03314393939393939,0.0,0,Never BVR,0,0
2012,SP,3537206,0.3953625466692867,0.6046374533307133,0.0,0.0,0,Never BVR,0,0
2016,SP,3537206,0.6068121693121693,0.3931878306878307,0.0,0.0,0,Never BVR,1,0
2020,SP,3537206,0.7677522690870262,0.23224773091297385,0.0,0.0,0,Never BVR,1,0
2000,SP,3537305,0.5409064753071794,0.37822834512405645,0.08086517956876417,0.0,0,Never BVR,0,0
2004,SP,3537305,0.26608547332512084,0.23386714678290532,0.5000473798919739,0.0,0,Never BVR,0,0
2008,SP,3537305,0.0,0.45661520422122337,0.5433847957787766,0.0,0,Never BVR,0,0
2012,SP,3537305,0.3537769358276107,0.3332938669192517,0.31292919725313756,0.0,0,Never BVR,0,0
2016,SP,3537305,0.24501965035912726,0.698265347608077,0.056715002032795774,0.0,0,Never BVR,1,0
2020,SP,3537305,0.5335630099728015,0.37740707162284676,0.08902991840435177,0.0,0,Never BVR,1,0
2000,SP,3537404,0.0,0.9355897585527756,0.06441024144722444,0.0,0,Never BVR,0,0
2004,SP,3537404,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3537404,0.33596171990834345,0.5398301657905378,0.12420811430111875,0.0,0,Never BVR,0,0
2012,SP,3537404,0.10565556152606126,0.5613917248790973,0.33295271359484147,0.0,0,Never BVR,0,0
2016,SP,3537404,0.6356634636543681,0.3643365363456319,0.0,0.0,0,Never BVR,1,0
2020,SP,3537404,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,SP,3537503,0.6285206800304491,0.37147931996955086,0.0,0.0,0,Never BVR,0,0
2004,SP,3537503,0.4782891880156318,0.4259661311333044,0.09574468085106383,0.0,0,Never BVR,0,0
2008,SP,3537503,0.46280511429678417,0.5371948857032158,0.0,0.0,0,Never BVR,0,0
2012,SP,3537503,0.5136457745153398,0.3557312252964427,0.13062300018821757,0.0,0,Never BVR,0,0
2016,SP,3537503,0.20441882804995196,0.7955811719500481,0.0,0.0,0,Never BVR,1,0
2020,SP,3537503,0.4187056940315573,0.5812943059684427,0.0,0.0,0,Never BVR,1,0
2000,SP,3537602,0.47261782988433393,0.527382170115666,0.0,0.0,0,Never BVR,0,0
2004,SP,3537602,0.397771362945029,0.602228637054971,0.0,0.0,0,Never BVR,0,0
2008,SP,3537602,0.007615874338073422,0.9923841256619266,0.0,0.0,0,Never BVR,0,0
2012,SP,3537602,0.0,0.7132607551455719,0.2867392448544281,0.0,0,Never BVR,0,0
2016,SP,3537602,0.5074626865671642,0.4925373134328358,0.0,0.0,0,Never BVR,1,0
2020,SP,3537602,0.677628851734144,0.2994887384275252,0.0228824098383308,0.0,0,Never BVR,1,0
2000,SP,3537800,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3537800,0.0,0.8055890240584554,0.19441097594154455,0.0,0,Never BVR,0,0
2008,SP,3537800,0.04451160361167077,0.4212372211029028,0.5342511752854264,0.0,0,Never BVR,0,0
2012,SP,3537800,0.0,0.6049666183899113,0.39503338161008866,0.0,0,Never BVR,0,0
2016,SP,3537800,0.3754088764934752,0.4766380883517543,0.1479530351547705,0.0,0,Never BVR,1,0
2020,SP,3537800,0.0,0.8520500481231954,0.14794995187680463,0.0,0,Never BVR,1,0
2000,SP,3537909,0.5581494783649735,0.4418505216350265,0.0,0.0,0,Never BVR,0,0
2004,SP,3537909,0.0,0.6931575739103931,0.3068424260896068,0.0,0,Never BVR,0,0
2008,SP,3537909,0.34301483270093136,0.5864780958951362,0.07050707140393239,0.0,0,Never BVR,0,0
2012,SP,3537909,0.0,0.9524236409041429,0.04757635909585708,0.0,0,Never BVR,0,0
2016,SP,3537909,0.5773592547590117,0.38537869582827056,0.0372620494127177,0.0,0,Never BVR,1,0
2020,SP,3537909,0.6724243454607276,0.32757565453927234,0.0,0.0,0,Never BVR,1,0
2000,SP,3538006,0.23807808791028895,0.761921912089711,0.0,0.0,0,Never BVR,0,0
2004,SP,3538006,0.30765655661514096,0.6214583261610493,0.07088511722380969,0.0,0,Never BVR,0,0
2008,SP,3538006,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3538006,0.0224647304984088,0.8846568271230612,0.09287844237853009,0.0,0,Never BVR,0,0
2016,SP,3538006,0.5153237865581765,0.4724980129595452,0.012178200482278294,0.0,0,Never BVR,1,0
2020,SP,3538006,0.8265488317126746,0.15321969453685982,0.020231473750465644,0.0,0,Never BVR,1,0
2000,SP,3538105,0.5566433566433566,0.4433566433566434,0.0,0.0,0,Never BVR,0,0
2004,SP,3538105,0.4575302554908113,0.5424697445091887,0.0,0.0,0,Never BVR,0,0
2008,SP,3538105,0.3493975903614458,0.6506024096385542,0.0,0.0,0,Never BVR,0,0
2012,SP,3538105,0.563366002027712,0.4366339979722879,0.0,0.0,0,Never BVR,0,0
2016,SP,3538105,0.3569023569023569,0.6430976430976431,0.0,0.0,0,Never BVR,1,0
2020,SP,3538105,0.4823472120769418,0.5176527879230582,0.0,0.0,0,Never BVR,1,0
2000,SP,3538204,0.9589670468948035,0.04103295310519645,0.0,0.0,0,Never BVR,0,0
2004,SP,3538204,0.7114984106105448,0.28850158938945525,0.0,0.0,0,Never BVR,0,0
2008,SP,3538204,0.2373891169071892,0.7626108830928108,0.0,0.0,0,Never BVR,0,0
2012,SP,3538204,0.3313447675863783,0.6686552324136217,0.0,0.0,0,Never BVR,0,0
2016,SP,3538204,0.6385542168674698,0.3614457831325301,0.0,0.0,0,Never BVR,1,0
2020,SP,3538204,0.8566691230655858,0.14333087693441415,0.0,0.0,0,Never BVR,1,0
2000,SP,3538600,0.3573022563848252,0.6426977436151748,0.0,0.0,0,Never BVR,0,0
2004,SP,3538600,0.06200651937703731,0.9379934806229627,0.0,0.0,0,Never BVR,0,0
2008,SP,3538600,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3538600,0.19609910384818133,0.8039008961518187,0.0,0.0,0,Never BVR,0,0
2016,SP,3538600,0.5943145408684982,0.3813484218419797,0.02433703728952212,0.0,0,Never BVR,1,0
2020,SP,3538600,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,SP,3538709,0.06917012748696157,0.409352665636469,0.5214772068765694,0.0,0,Never BVR,0,0
2004,SP,3538709,0.008434683418215703,0.7325696597743253,0.25899565680745895,0.0,0,Never BVR,0,0
2008,SP,3538709,0.0,0.9250776140250709,0.074922385974929,0.0,0,Never BVR,0,0
2012,SP,3538709,0.012186858098807785,0.8606293543400462,0.12718378756114604,0.0,0,Never BVR,0,0
2016,SP,3538709,0.2548733773143222,0.7137316450308576,0.031394977654820175,0.0,0,Never BVR,1,0
2020,SP,3538709,0.6383978333164445,0.23781010197783573,0.12379206470571978,0.0,0,Never BVR,1,0
2000,SP,3538808,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3538808,0.7046266169351639,0.1271327672406952,0.16824061582414093,0.0,0,Never BVR,0,0
2008,SP,3538808,0.8661251317666026,0.022942890804241334,0.11093197742915607,0.0,0,Never BVR,0,0
2012,SP,3538808,0.0,0.7775721687638786,0.2224278312361214,0.0,0,Never BVR,0,0
2016,SP,3538808,0.2743761255466941,0.7256238744533059,0.0,0.0,0,Never BVR,1,0
2020,SP,3538808,0.600247354679126,0.399752645320874,0.0,0.0,0,Never BVR,1,0
2000,SP,3538907,0.3799019607843137,0.6200980392156863,0.0,0.0,0,Never BVR,0,0
2004,SP,3538907,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3538907,0.6317008014247552,0.2959928762243989,0.07230632235084594,0.0,0,Never BVR,0,0
2012,SP,3538907,0.5611437324483023,0.430516551782827,0.008339715768870734,0.0,0,Never BVR,0,0
2016,SP,3538907,0.39377229970807653,0.6062277002919234,0.0,0.0,0,Never BVR,1,0
2020,SP,3538907,0.12890844411158958,0.8710915558884104,0.0,0.0,0,Never BVR,1,0
2000,SP,3539004,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3539004,0.33905579399141633,0.5828656322218554,0.07807857378672829,0.0,0,Never BVR,0,0
2008,SP,3539004,0.0,0.6074206092028516,0.39257939079714843,0.0,0,Never BVR,0,0
2012,SP,3539004,0.5835671967570939,0.41643280324290616,0.0,0.0,0,Never BVR,0,0
2016,SP,3539004,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3539004,0.5094461488777652,0.49055385112223476,0.0,0.0,0,Never BVR,1,0
2000,SP,3539103,0.646180860403863,0.353819139596137,0.0,0.0,0,Never BVR,0,0
2004,SP,3539103,0.0,0.6216447744146202,0.37835522558537976,0.0,0,Never BVR,0,0
2008,SP,3539103,0.018726591760299626,0.39737827715355806,0.5838951310861423,0.0,0,Never BVR,0,0
2012,SP,3539103,0.0,0.8002218524681087,0.1997781475318913,0.0,0,Never BVR,0,0
2016,SP,3539103,0.09520757672861924,0.8885565762301503,0.016235847041230506,0.0,0,Never BVR,1,0
2020,SP,3539103,0.5110459433040078,0.4833822091886608,0.005571847507331379,0.0,0,Never BVR,1,0
2000,SP,3539202,0.14640645818637824,0.8535935418136218,0.0,0.0,0,Never BVR,0,0
2004,SP,3539202,0.09204292084726867,0.824902452619844,0.08305462653288741,0.0,0,Never BVR,0,0
2008,SP,3539202,0.49796610169491523,0.5020338983050847,0.0,0.0,0,Never BVR,0,0
2012,SP,3539202,0.5198312236286919,0.480168776371308,0.0,0.0,0,Never BVR,0,0
2016,SP,3539202,0.43067046131444836,0.5519226950824012,0.01740684360315044,0.0,0,Never BVR,1,0
2020,SP,3539202,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2000,SP,3539301,0.6088613762072622,0.3911386237927378,0.0,0.0,0,Never BVR,0,0
2004,SP,3539301,0.2743567604904162,0.599758245553445,0.12588499395613884,0.0,0,Never BVR,0,0
2008,SP,3539301,0.15056695464362851,0.8494330453563715,0.0,0.0,0,Never BVR,0,0
2012,SP,3539301,0.139687524130653,0.860312475869347,0.0,0.0,0,Never BVR,0,0
2016,SP,3539301,0.0,0.9896002265297191,0.010399773470280845,0.0,0,Never BVR,1,0
2020,SP,3539301,0.9312928555629285,0.06870714443707145,0.0,0.0,0,Never BVR,1,0
2000,SP,3539509,0.04947460595446585,0.4913685263947961,0.45915686765073804,0.0,0,Never BVR,0,0
2004,SP,3539509,0.0,0.5425655172413794,0.4574344827586207,0.0,0,Never BVR,0,0
2008,SP,3539509,0.0,0.7844778879243927,0.21552211207560737,0.0,0,Never BVR,0,0
2012,SP,3539509,0.0,0.537732502153971,0.4622674978460291,0.0,0,Never BVR,0,0
2016,SP,3539509,0.03742893240682249,0.9625710675931776,0.0,0.0,0,Never BVR,1,0
2020,SP,3539509,0.5284366802478093,0.4715633197521907,0.0,0.0,0,Never BVR,1,0
2000,SP,3539608,0.21002004008016031,0.7899799599198397,0.0,0.0,0,Never BVR,0,0
2004,SP,3539608,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3539608,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3539608,0.47498545666084935,0.5250145433391507,0.0,0.0,0,Never BVR,0,0
2016,SP,3539608,0.4951563797398284,0.5048436202601716,0.0,0.0,0,Never BVR,1,0
2020,SP,3539608,0.516248574686431,0.48375142531356896,0.0,0.0,0,Never BVR,1,0
2000,SP,3539707,0.09489427539969056,0.9051057246003095,0.0,0.0,0,Never BVR,0,0
2004,SP,3539707,0.19238476953907815,0.8076152304609219,0.0,0.0,0,Never BVR,0,0
2008,SP,3539707,0.5182481751824818,0.48175182481751827,0.0,0.0,0,Never BVR,0,0
2012,SP,3539707,1.0,0.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3539707,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3539707,0.4086161879895561,0.5913838120104439,0.0,0.0,0,Never BVR,1,0
2000,SP,3539806,0.5923845321022205,0.28588646252527933,0.12172900537250016,0.0,0,Never BVR,0,0
2004,SP,3539806,0.28320633110431465,0.5286921362293298,0.18810153266635565,0.0,0,Never BVR,0,0
2008,SP,3539806,0.31286442859185587,0.6404887116505934,0.04664685975755072,0.0,0,Never BVR,0,0
2012,SP,3539806,0.0749121300960495,0.7975023890895544,0.12758548081439608,0.0,0,Never BVR,0,0
2016,SP,3539806,0.5706036745406824,0.4293963254593176,0.0,0.0,0,Never BVR,1,0
2020,SP,3539806,0.2170460197938286,0.7555788065384813,0.02737517366769009,0.0,0,Never BVR,1,0
2000,SP,3539905,0.48352713178294576,0.5164728682170543,0.0,0.0,0,Never BVR,0,0
2004,SP,3539905,0.4910688140556369,0.5089311859443632,0.0,0.0,0,Never BVR,0,0
2008,SP,3539905,0.4649495485926713,0.5350504514073288,0.0,0.0,0,Never BVR,0,0
2012,SP,3539905,0.334047682828824,0.5874631663541388,0.07848915081703724,0.0,0,Never BVR,0,0
2016,SP,3539905,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3539905,0.5874001774622892,0.4125998225377107,0.0,0.0,0,Never BVR,1,0
2000,SP,3540002,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540002,0.0,0.739439600440193,0.260560399559807,0.0,0,Never BVR,0,0
2008,SP,3540002,0.5196103563188926,0.4803896436811074,0.0,0.0,0,Never BVR,0,0
2012,SP,3540002,0.5156732550957381,0.48432674490426186,0.0,0.0,0,Never BVR,0,0
2016,SP,3540002,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3540002,0.4362772723613236,0.5637227276386765,0.0,0.0,0,Never BVR,1,0
2000,SP,3540101,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540101,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3540101,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3540101,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3540101,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3540101,0.4440981690689521,0.555901830931048,0.0,0.0,0,Never BVR,1,0
2000,SP,3540200,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540200,0.3294293132976079,0.6705706867023922,0.0,0.0,0,Never BVR,0,0
2008,SP,3540200,0.5502013950289812,0.44979860497101876,0.0,0.0,0,Never BVR,0,0
2012,SP,3540200,0.060653188180404355,0.9393468118195957,0.0,0.0,0,Never BVR,0,0
2016,SP,3540200,0.4399102224035911,0.5495817180167313,0.010508059579677617,0.0,0,Never BVR,1,0
2020,SP,3540200,0.5176195426195426,0.4823804573804574,0.0,0.0,0,Never BVR,1,0
2000,SP,3540259,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540259,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3540259,0.0,0.5593590677348871,0.4406409322651129,0.0,0,Never BVR,0,0
2012,SP,3540259,0.43103448275862066,0.5689655172413793,0.0,0.0,0,Never BVR,0,0
2016,SP,3540259,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3540259,0.8136105860113422,0.0,0.18638941398865785,0.0,0,Never BVR,1,0
2000,SP,3540309,0.2647199617041647,0.7352800382958353,0.0,0.0,0,Never BVR,0,0
2004,SP,3540309,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3540309,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3540309,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3540309,0.09018691588785047,0.9098130841121496,0.0,0.0,0,Never BVR,1,0
2020,SP,3540309,0.09657320872274143,0.9034267912772586,0.0,0.0,0,Never BVR,1,0
2000,SP,3540408,0.4980122876761836,0.5019877123238164,0.0,0.0,0,Never BVR,0,0
2004,SP,3540408,0.5397435897435897,0.46025641025641023,0.0,0.0,0,Never BVR,0,0
2008,SP,3540408,0.3643543956043956,0.6356456043956044,0.0,0.0,0,Never BVR,0,0
2012,SP,3540408,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3540408,0.4706419227258899,0.5293580772741101,0.0,0.0,0,Never BVR,1,0
2020,SP,3540408,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2000,SP,3540507,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540507,0.0,0.5041065482796893,0.49589345172031074,0.0,0,Never BVR,0,0
2008,SP,3540507,0.42298148501622446,0.5770185149837755,0.0,0.0,0,Never BVR,0,0
2012,SP,3540507,0.4620817843866171,0.5379182156133829,0.0,0.0,0,Never BVR,0,0
2016,SP,3540507,0.5190609951845907,0.4809390048154093,0.0,0.0,0,Never BVR,1,0
2020,SP,3540507,0.7238941627953949,0.27610583720460513,0.0,0.0,0,Never BVR,1,0
2000,SP,3540606,0.6180719607486825,0.28966018535344357,0.09226785389787388,0.0,0,Never BVR,0,0
2004,SP,3540606,0.44178684488216674,0.15429710399812405,0.40391605111970924,0.0,0,Never BVR,0,0
2008,SP,3540606,0.0,0.304649126147051,0.695350873852949,0.0,0,Never BVR,0,0
2012,SP,3540606,0.6211701144522641,0.03049690765621668,0.3483329778915192,0.0,0,Never BVR,0,0
2016,SP,3540606,0.22983250903952454,0.7377498857071609,0.03241760525331449,0.0,0,Never BVR,1,0
2020,SP,3540606,0.05696409734094795,0.943035902659052,0.0,0.0,0,Never BVR,1,0
2000,SP,3540705,0.3520619983393302,0.6479380016606698,0.0,0.0,0,Never BVR,0,0
2004,SP,3540705,0.29409859661748833,0.34372076286433967,0.362180640518172,0.0,0,Never BVR,0,0
2008,SP,3540705,0.0,0.41921720141105323,0.5807827985889468,0.0,0,Never BVR,0,0
2012,SP,3540705,0.0,0.6561714113268283,0.34382858867317173,0.0,0,Never BVR,0,0
2016,SP,3540705,0.5431848852901484,0.45681511470985153,0.0,0.0,0,Never BVR,1,0
2020,SP,3540705,0.65983860955928,0.34016139044072,0.0,0.0,0,Never BVR,1,0
2000,SP,3540754,0.27797202797202797,0.722027972027972,0.0,0.0,0,Never BVR,0,0
2004,SP,3540754,0.28641655886157824,0.4617076326002587,0.251875808538163,0.0,0,Never BVR,0,0
2008,SP,3540754,0.7316908538643268,0.1725728428394645,0.0957363032962088,0.0,0,Never BVR,0,0
2012,SP,3540754,0.5300925925925926,0.1467236467236467,0.3231837606837607,0.0,0,Never BVR,0,0
2016,SP,3540754,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3540754,0.49938398357289526,0.5006160164271047,0.0,0.0,0,Never BVR,1,0
2000,SP,3540804,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3540804,1.0,0.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3540804,0.04199501246882793,0.958004987531172,0.0,0.0,0,Never BVR,0,0
2012,SP,3540804,0.468135005608239,0.5318649943917609,0.0,0.0,0,Never BVR,0,0
2016,SP,3540804,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3540804,0.4891064098515946,0.5108935901484054,0.0,0.0,0,Never BVR,1,0
2000,SP,3540903,0.19672131147540983,0.8032786885245902,0.0,0.0,0,Never BVR,0,0
2004,SP,3540903,0.02459520393523263,0.9450707112113138,0.030334084853453576,0.0,0,Never BVR,0,0
2008,SP,3540903,0.7017646371391842,0.2982353628608157,0.0,0.0,0,Never BVR,0,0
2012,SP,3540903,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3540903,0.39665889665889664,0.6033411033411034,0.0,0.0,0,Never BVR,1,0
2020,SP,3540903,0.3465014725297045,0.6534985274702956,0.0,0.0,0,Never BVR,1,0
2000,SP,3541000,0.0,0.9501762274446435,0.04982377255535649,0.0,0,Never BVR,0,0
2004,SP,3541000,0.0,0.7006685768863419,0.29933142311365807,0.0,0,Never BVR,0,0
2008,SP,3541000,0.0,0.9954468743407636,0.004553125659236341,0.0,0,Never BVR,0,0
2012,SP,3541000,0.0,0.6244946586712203,0.37550534132877966,0.0,0,Never BVR,0,0
2016,SP,3541000,0.23459742117142282,0.7603372887289847,0.005065290099592542,0.0,0,Never BVR,1,0
2020,SP,3541000,0.5919027137157248,0.39053170717903735,0.01756557910523784,0.0,0,Never BVR,1,0
2000,SP,3541059,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3541059,0.47543461829176115,0.5245653817082389,0.0,0.0,0,Never BVR,0,0
2008,SP,3541059,0.4344288968434754,0.5655711031565246,0.0,0.0,0,Never BVR,0,0
2012,SP,3541059,0.56759941089838,0.43240058910162005,0.0,0.0,0,Never BVR,0,0
2016,SP,3541059,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3541059,1.0,0.0,0.0,0.0,0,Never BVR,1,0
2000,SP,3541109,0.11151736745886655,0.8884826325411335,0.0,0.0,0,Never BVR,0,0
2004,SP,3541109,0.0,0.5019893899204244,0.4980106100795756,0.0,0,Never BVR,0,0
2008,SP,3541109,0.0,0.3539124192390524,0.6460875807609476,0.0,0,Never BVR,0,0
2012,SP,3541109,0.8861896838602329,0.0,0.11381031613976705,0.0,0,Never BVR,0,0
2016,SP,3541109,0.9397269397269398,0.06027306027306027,0.0,0.0,0,Never BVR,1,0
2020,SP,3541109,0.6344463971880492,0.3655536028119508,0.0,0.0,0,Never BVR,1,0
2000,SP,3541307,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2004,SP,3541307,0.6667767815007078,0.0,0.3332232184992921,0.0,0,Never BVR,0,0
2008,SP,3541307,0.6657787747090985,0.28286368521893546,0.05135754007196598,0.0,0,Never BVR,0,0
2012,SP,3541307,0.03940908293880414,0.9359985972295283,0.024592319831667542,0.0,0,Never BVR,0,0
2016,SP,3541307,0.6584581886049043,0.34154181139509565,0.0,0.0,0,Never BVR,1,0
2020,SP,3541307,0.22954309192614228,0.7704569080738577,0.0,0.0,0,Never BVR,1,0
2000,SP,3541406,0.0,0.7565146258771585,0.2434853741228416,0.0,0,Never BVR,0,0
2004,SP,3541406,0.0021877205363443897,0.9978122794636556,0.0,0.0,0,Never BVR,0,0
2008,SP,3541406,0.008276973195000177,0.9917230268049998,0.0,0.0,0,Never BVR,0,0
2012,SP,3541406,0.0016309751220438577,0.9951182456963482,0.0032507791816079627,0.0,0,Never BVR,0,0
2016,SP,3541406,0.10067953585749263,0.8550619211525496,0.04425854298995777,0.0,0,Never BVR,1,0
2020,SP,3541406,0.32467472717569335,0.6386665194427575,0.03665875338154916,0.0,0,Never BVR,1,0
2000,SP,3541505,0.0,0.4604706987423681,0.5395293012576319,0.0,0,Never BVR,0,0
2004,SP,3541505,0.1598343685300207,0.23982056590752243,0.6003450655624568,0.0,0,Never BVR,0,0
2008,SP,3541505,0.0,0.6644865015307543,0.3355134984692458,0.0,0,Never BVR,0,0
2012,SP,3541505,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3541505,0.7493342712153946,0.25066572878460536,0.0,0.0,0,Never BVR,1,0
2020,SP,3541505,0.18107061382566714,0.6297946840681203,0.18913470210621253,0.0,0,Never BVR,1,0
2000,SP,3541604,0.09739671760045275,0.9026032823995472,0.0,0.0,0,Never BVR,0,0
2004,SP,3541604,0.0,0.8576096121416527,0.14239038785834737,0.0,0,Never BVR,0,0
2008,SP,3541604,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3541604,0.0,0.5289208633093525,0.4710791366906475,0.0,0,Never BVR,0,0
2016,SP,3541604,0.47823871165018855,0.5217612883498114,0.0,0.0,0,Never BVR,1,0
2020,SP,3541604,0.0,0.8259762768780805,0.17402372312191952,0.0,0,Never BVR,1,0
2000,SP,3541653,0.035414725069897485,0.9645852749301025,0.0,0.0,0,Never BVR,0,0
2004,SP,3541653,0.5118040089086859,0.46369710467706016,0.024498886414253896,0.0,0,Never BVR,0,0
2008,SP,3541653,0.4385625965996909,0.30564142194744975,0.25579598145285937,0.0,0,Never BVR,0,0
2012,SP,3541653,0.8436886854153042,0.15631131458469588,0.0,0.0,0,Never BVR,0,0
2016,SP,3541653,0.05103607060629317,0.9489639293937069,0.0,0.0,0,Never BVR,1,0
2020,SP,3541653,0.5242862439747868,0.4757137560252132,0.0,0.0,0,Never BVR,1,0
2000,SP,3541802,0.4861477572559367,0.5138522427440633,0.0,0.0,0,Never BVR,0,0
2004,SP,3541802,0.39212423738214086,0.6078757626178591,0.0,0.0,0,Never BVR,0,0
2008,SP,3541802,0.0,0.6522961574507966,0.3477038425492034,0.0,0,Never BVR,0,0
2012,SP,3541802,0.0,0.30182309250506417,0.6981769074949359,0.0,0,Never BVR,0,0
2016,SP,3541802,0.37039452233452885,0.6296054776654711,0.0,0.0,0,Never BVR,1,0
2020,SP,3541802,0.5688811188811189,0.43111888111888114,0.0,0.0,0,Never BVR,1,0
2000,SP,3542008,0.5592790763165305,0.44072092368346943,0.0,0.0,0,Never BVR,0,0
2004,SP,3542008,0.3092245213691742,0.6907754786308258,0.0,0.0,0,Never BVR,0,0
2008,SP,3542008,0.5424430641821946,0.4575569358178054,0.0,0.0,0,Never BVR,0,0
2012,SP,3542008,0.7377690802348337,0.2622309197651663,0.0,0.0,0,Never BVR,0,0
2016,SP,3542008,0.0,1.0,0.0,0.0,0,Never BVR,1,0
2020,SP,3542008,0.5608736059479554,0.4391263940520446,0.0,0.0,0,Never BVR,1,0
2000,SP,3542107,0.3064310729067176,0.6935689270932824,0.0,0.0,0,Never BVR,0,0
2004,SP,3542107,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3542107,0.0,0.9831644047414534,0.01683559525854664,0.0,0,Never BVR,0,0
2012,SP,3542107,0.453099173553719,0.546900826446281,0.0,0.0,0,Never BVR,0,0
2016,SP,3542107,0.7772569444444445,0.22274305555555557,0.0,0.0,0,Never BVR,1,0
2020,SP,3542107,0.6122409451869069,0.3430176254115824,0.04474142940151075,0.0,0,Never BVR,1,0
2000,SP,3542206,0.4502771031820163,0.5497228968179837,0.0,0.0,0,Never BVR,0,0
2004,SP,3542206,0.0,0.7447593342330184,0.25524066576698157,0.0,0,Never BVR,0,0
2008,SP,3542206,0.0,0.9378424657534247,0.062157534246575344,0.0,0,Never BVR,0,0
2012,SP,3542206,0.5617653581725438,0.4382346418274562,0.0,0.0,0,Never BVR,0,0
2016,SP,3542206,0.499359652541901,0.500640347458099,0.0,0.0,0,Never BVR,1,0
2020,SP,3542206,0.4148904412203714,0.5851095587796287,0.0,0.0,0,Never BVR,1,0
2000,SP,3542305,0.48554913294797686,0.5144508670520231,0.0,0.0,0,Never BVR,0,0
2004,SP,3542305,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3542305,0.3341260404280618,0.6658739595719382,0.0,0.0,0,Never BVR,0,0
2012,SP,3542305,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2016,SP,3542305,0.199438202247191,0.800561797752809,0.0,0.0,0,Never BVR,1,0
2020,SP,3542305,0.668333854329478,0.33166614567052205,0.0,0.0,0,Never BVR,1,0
2000,SP,3542503,0.37811094452773614,0.6218890554722639,0.0,0.0,0,Never BVR,0,0
2004,SP,3542503,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2008,SP,3542503,0.0,1.0,0.0,0.0,0,Never BVR,0,0
2012,SP,3542503,0.5199894095843262,0.4800105904156738,0.0,0.0,0,Never BVR,0,0
2016,SP,3542503,0.44404238821400877,0.5559576117859912,0.0,0.0,0,Never BVR,1,0
2020,SP,3542503,0.39110871130309577,0.6088912886969042,0.0,0.0,0,Never BVR,1,0
2000,SP,3542602,0.042731108553893365,0.7787495205216725,0.1785193709244342,0.0,0,Never BVR,0,0
