id_municipio,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010
2700904,0.7857389718899616,1.138257588269296,0.783834976061925
2701001,0.6561536249250608,0.3132092528801897,0.6539982421675212
2701100,0.7130484396383628,0.6754490683447869,0.7136641458613902
2701209,0.6685827571118882,0.39234346875608367,0.6694814139392492
2701308,0.544418284019133,-0.39819106496238066,0.5459884801712483
2701357,0.7552470565748601,0.944120638662146,0.7547108010254541
2701407,0.691720144139598,0.5396553608763868,0.6932800711083534
2701506,0.7572236984449351,0.9567055884482314,0.7561981840267471
2701605,0.8769852380538368,1.719207377517979,0.8765711960654572
2701704,0.4783004144524794,-0.8191525355537814,0.48143402750523023
2701803,0.7123064592431156,0.6707250026666216,0.7128751815688836
2701902,0.7789488861486814,1.0950262425253219,0.7810253430737721
2702009,0.7628767487228615,0.9926976186500518,0.7623724013094122
2702108,0.5474467068698083,-0.37890960073571306,0.5476007470585559
2702207,0.6029978893816477,-0.025224467857968867,0.6038280313578591
2702306,0.4442555831506265,-1.035910309886127,0.4488182154855299
2702355,0.7238556003500607,0.7442564618063635,0.7212478082203808
2702405,0.8302779371625937,1.4218297669052917,0.8293879371020167
2702504,0.7102997067097351,0.6579483432990159,0.7098849818366473
2702553,0.7965425735566483,1.207042321883669,0.7965592387025462
2702603,0.7965974651531329,1.207391807542096,0.7963968561097591
2702702,0.6232470862606642,0.10369879830825865,0.6263640679827002
2702801,0.5490604331648171,-0.3686352740108612,0.5550291468941496
2702900,0.827248865695195,1.4025441730439054,0.8271111787420897
2703007,0.6615616785215589,0.34764142998964553,0.6634336630976881
2703106,0.763264833261821,0.9951684883151654,0.7624575729190634
2703205,0.6634584197195461,0.35971766549555634,0.6635832699577644
2703304,0.8841854602021446,1.7650499935006507,0.8829516652948662
2703403,0.7882399463400894,1.1541808763204333,0.7886529980477106
2703502,0.7762390105219587,1.077772915453205,0.7762754020318062
2703601,0.5127777053041352,-0.5996413632482476,0.514652727753207
2703700,0.7190929070100058,0.7139331860331749,0.7201506911783724
2703759,0.6338765846923913,0.17137504560412722,0.6348592955643342
2703809,0.6337942267807315,0.17085068648859048,0.6351048086303086
2703908,0.5470594972382012,-0.3813749000113366,0.5472583694805917
2704005,0.6595364291502792,0.33474700433382926,0.6594607868467242
2704104,0.7397643459482902,0.8455447971109966,0.7401619057248832
