id_municipio,pc1_score,pt_share_mean_runoff,pt_share_mean_first_round,left_coalition_share_mean_first_round
1504901,0.7541934149051639,0.7554463171010418,0.7441403275853632,0.780762648217655
1504950,0.5804450522904627,0.5833571357360512,0.565352633852578,0.590804036346613
1504976,0.47973167290597735,0.4805487351260352,0.4687667829130151,0.5159269565505621
1505007,0.6510358244485147,0.652943666147327,0.63028390135737,0.7036103394045119
1505031,0.4423458161319993,0.43813561176037563,0.38524794965538217,0.41285581789459025
1505064,0.5725934633657961,0.5755386180725531,0.5608512871904683,0.6024747470340603
1505106,0.7104367645605403,0.7105972652878378,0.6994027582914552,0.7635454256546117
1505205,0.6955017711556166,0.6979839607824818,0.6844417345865081,0.7260635019807001
1505304,0.5750239810954608,0.5754181390265948,0.531008984192157,0.6711400535247128
1505403,0.6005100282293963,0.6045656436411591,0.5910858313861757,0.6529502257329566
1505437,0.5911810376362846,0.5903376048819943,0.5369703591819573,0.6124760678181967
1505486,0.4587252862293014,0.46507934468538686,0.4595481110026494,0.4882262159930848
1505494,0.5536950651747734,0.5555018014185368,0.5301530380954507,0.5691265458943847
1505502,0.5181933489295588,0.5226040060894507,0.4688469848774506,0.5768308694044806
1505536,0.6091267250968644,0.6110076325161237,0.5232063543472688,0.6864241977340209
1505551,0.5839944559613619,0.5848058078773898,0.5353520618365845,0.589444266098965
1505601,0.6461493726348913,0.6483906624900304,0.6020207461611932,0.6786142158257666
1505635,0.5571697713831474,0.5601539549507892,0.5305573552664014,0.5864714498524842
1505650,0.40404336332659346,0.40730368279613227,0.40213426006750225,0.42552135260940166
1505700,0.6884151854269858,0.6895685058075621,0.670929446360203,0.7467311666401001
1505809,0.5395280844081075,0.5436696163738373,0.538074507701655,0.6001971566422101
1505908,0.5304261321152558,0.5357366838452985,0.5383072684848531,0.5640774511214942
1506005,0.549576999325237,0.5552544822932466,0.5457803978742019,0.567373968026884
1506104,0.5650953070111093,0.5682938987125318,0.5367556365197608,0.6019212293613084
1506112,0.5910703202012013,0.5911141705093491,0.5598000155273192,0.6348035435417446
1506138,0.5029310303206671,0.5044015643676286,0.44033389548137264,0.5459061279116657
1506161,0.5325104948087755,0.5316050589447808,0.46693410198816965,0.5397811251982669
