municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc
1501808,PA,0.6757814608864655,0.6504905090845765,37046,0.02807751244461434,8.985079575629001
1501907,PA,0.7524543669551306,0.6748615725359911,13751,0.042801946079396226,9.662607339762989
1501956,PA,0.7897310513447433,0.7454157246922883,8180,0.04064382200450606,8.59538030874387
1502004,PA,0.8259600474322721,0.8199943305300954,10963,0.024782368450507634,8.963070425691225
1502103,PA,0.7578520923739872,0.6808600200757698,65906,0.03225482806426615,9.023495660291433
1502152,PA,0.3787358727501047,0.5498913043478261,23890,0.04442543389648552,12.191612426699646
1502202,PA,0.5696348964505389,0.6053350017062905,35442,0.1400423553951071,9.613948991250956
1502301,PA,0.6350703967818614,0.5739978085918314,27345,0.1660907415849578,9.128638974487131
1502400,PA,0.4518801583291224,0.5010355667230884,94992,0.12520703762725266,9.889695028881155
1502509,PA,0.7650429799426934,0.6841016548463357,8376,0.2666643678113455,8.984761142384906
1502608,PA,0.766965832152417,0.747837030045619,6351,0.04284991933693131,8.812153530187569
1502707,PA,0.4589505745535096,0.4725584560789461,21669,0.0848811748545667,9.356660703133745
1502756,PA,0.6502329979063957,0.5843175623733314,14807,0.029111896323965897,9.097867897481283
1502764,PA,0.5213770127706829,0.5340569877883311,3602,0.5345611138729369,9.995450041243375
1502772,PA,0.4900481086689935,0.540079969535415,10601,0.0381074026196378,10.726071348533457
1502806,PA,0.8432142587417869,0.7967397697672465,13241,0.019021520957013677,9.6422660862761
1502855,PA,0.7915904936014625,0.7168529145273331,7111,0.1858238188609178,9.078765224829825
1502905,PA,0.7554778215031822,0.7740698874526958,20583,0.14739860307121172,8.891035558000283
1502939,PA,0.5632024716347946,0.6869377861567466,18773,0.026217958540253435,9.360855595144793
1502954,PA,0.576949443016281,0.6067620071092006,11670,0.04107431563318453,9.324912355373247
1503002,PA,0.8355416991426344,0.8029972752043597,3849,0.05801132219518481,8.922958841868981
1503044,PA,0.5237939314560139,0.5878626631192195,9162,0.08285610374730738,9.737432380238968
1503077,PA,0.7392419910563741,0.679500756429652,13641,0.033838955986331874,9.036444403716143
1503093,PA,0.6394103956555469,0.6404412301848199,12890,0.025424338715081707,9.049527561398929
1503101,PA,0.7751176757019964,0.6290902710764102,12322,0.039550068876531515,9.008556295542563
1503200,PA,0.7263213991570175,0.6615204792285589,20641,0.035080698212565445,9.126996507782941
1503309,PA,0.6948374760994264,0.7139418508899728,31380,0.03163007498337027,8.977637200096568
1503408,PA,0.6292064485835029,0.5183023035657937,6389,0.22085687370853482,9.297572331954568
1503457,PA,0.6746057818659659,0.6348071808510638,12176,0.045082140589131146,9.025066418554642
1503507,PA,0.7627008889150527,0.708938742299198,16987,0.035375678338814096,8.78983221230174
1503606,PA,0.4430436639025596,0.5868447128768933,44499,0.031172564661201708,9.795135336115036
1503705,PA,0.6438507164978217,0.7148543892729939,19051,0.029511911546460965,9.185825482300745
1503754,PA,0.75487994472275,0.3795228628230616,5789,0.033130130083049866,10.856168402763942
1503804,PA,0.5914738961740582,0.5576986249941339,20361,0.020521884117670062,9.021815237885459
1503903,PA,0.6029298380878951,0.6140181207370458,22049,0.03332380326228221,9.770630705672788
1504000,PA,0.7595305832147937,0.7107456140350877,14060,0.033550627438167724,9.558328850358377
1504059,PA,0.5549078600977811,0.5458201316110163,15954,0.030981874704187454,9.189221104649397
1504109,PA,0.6965193586233868,0.6972216972216972,5114,0.043301663223536194,9.168322367437106
1504208,PA,0.4409030301923323,0.61080278351595,109498,0.026270000653475668,10.370889294248041
1504307,PA,0.6994646805539393,0.6025897017002481,17186,0.20362651385048922,8.98329424797258
1504406,PA,0.6715178096757044,0.6824860226238461,15048,0.22892912402191068,9.025124481806897
1504422,PA,0.543548649675307,0.628143941682273,55283,0.0903900088943363,9.595904828327413
1504455,PA,0.3792710706150342,0.3497498706227359,11414,0.02493802447379123,9.886840611055316
1504505,PA,0.756338899196042,0.5593843639335331,8085,0.039978817643329015,8.778819238210732
1504604,PA,0.7706706408345753,0.7411190053285968,16775,0.023046986092197738,9.168994288861436
1504703,PA,0.7589072943911653,0.7008803146656677,34410,0.030393946272882753,9.248833980029085
1504752,PA,0.4440321583178726,0.3881619937694704,12936,0.09894475898915094,9.168656359589688
1504802,PA,0.4856190476190476,0.4842304877237341,31500,0.02723211481866612,9.429625712756918
1504901,PA,0.7927307854857212,0.8029215306823148,16563,0.03578559588070082,8.775117814342925
1504950,PA,0.6050146532074243,0.6402546093064091,9213,0.044333478838881966,9.137166991479742
1504976,PA,0.5308767841538014,0.4899493853940708,6866,0.2580089493519813,9.021021849620787
1505007,PA,0.7288491854965844,0.6588435820112757,7612,0.15889847084130077,8.961766117047889
1505031,PA,0.2181607674495534,0.3983376530521047,12092,0.04005636652989644,10.029576877486893
1505064,PA,0.5221562357240749,0.6041683113602274,24079,0.026038181847964095,9.345403224490513
1505106,PA,0.7089449738174951,0.6856201071281417,23298,0.024694757002549663,9.420110312244242
1505205,PA,0.8089788132706588,0.7788489628980426,14679,0.0324193025321911,9.398798248269857
1505304,PA,0.5871788293076274,0.5431745034932098,27283,0.029213525499981605,10.02303977859575
1505403,PA,0.7409117704853606,0.6403930801514996,10178,0.02879255186883601,9.163465589153533
1505437,PA,0.4434616850934045,0.5531190926275993,13115,0.03397255262557215,9.846514224847759
1505486,PA,0.5186165064205975,0.6134436953474401,15497,0.030579502221258062,9.447338888233029
1505494,PA,0.6162790697674418,0.5785876993166287,3870,0.2814622060721078,9.061450535598746
1505502,PA,0.4186256586729756,0.5201290980125701,46495,0.12194414312699949,10.072489417349002
1505536,PA,0.3846373500856653,0.569835810377289,105060,0.42173629905711374,11.275125002304689
