slug,label,category,family,data_frequency,term,estimate,std.error,conf.low,conf.high,statistic,p.value,event_time,reference_event_time,event_time0_estimate,estimate_ref0,conf.low_ref0,conf.high_ref0
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,-3,-0.3458137449906682,1.6354709971122563,-3.551336899330691,2.859709409349355,-0.2114459660863873,0.8325392917142311,-3,0,-1.141938126010324,0.7961243810196559,-2.409398773320367,4.0016475353596785
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,-2,-1.8738389130632656,1.0414260422781512,-3.9150339559284415,0.1673561298019106,-1.7993009940141176,0.0719710809488798,-2,0,-1.141938126010324,-0.7319007870529415,-2.7730958299181174,1.3092942558122347
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,0,-1.141938126010324,1.1673956526340905,-3.4300336051731413,1.1461573531524931,-0.9781928889607182,0.3279789328193456,0,0,-1.141938126010324,0.0,0.0,0.0
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,1,-2.1342321021566724,1.2987643919428542,-4.679810310364667,0.4113461060513219,-1.6432788852210685,0.1003252449052712,1,0,-1.141938126010324,-0.9922939761463483,-3.537872184354343,1.553284232061646
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,2,-1.7809541075180728,1.5779285713794462,-4.873694107421787,1.3117858923856416,-1.128665859672684,0.2590388164643654,2,0,-1.141938126010324,-0.6390159815077487,-3.7317559814114634,2.453724018395966
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,3,-3.4415037649396125,2.240438087354573,-7.832762416154576,0.9497548862753508,-1.5360851899296235,0.1245174880924638,3,0,-1.141938126010324,-2.2995656389292884,-6.690824290144253,2.091693012285675
imun_hepatite_b_rn_pp,Hepatitis B newborn coverage,birth_health,immunization,annual,4,2.963006781435782,2.3653258242596067,-1.673031834113047,7.599045396984611,1.2526844086536202,0.2103205823220471,4,0,-1.141938126010324,4.1049449074461055,-0.5310937081027229,8.740983522994934
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-8,-0.7403343938885807,0.3432552107821526,-1.4131146070216,-0.0675541807555615,-2.156804530954185,0.0310208979446007,-8,0,-2.6778198635318966,1.937485469643316,1.2647052565102965,2.610265682776335
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-7,-0.9807719896101196,0.4320215730020885,-1.827534272694213,-0.1340097065260262,-2.270192163772753,0.0231959262573981,-7,0,-2.6778198635318966,1.6970478739217771,0.8502855908376836,2.54381015700587
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-6,-1.3632415379672995,0.5085239364492032,-2.3599484534077377,-0.3665346225268612,-2.6807814544310533,0.0073450467953932,-6,0,-2.6778198635318966,1.314578325564597,0.31787141012415887,2.3112852410050353
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-5,-1.507209621259527,0.5538881834207576,-2.592830460764212,-0.421588781754842,-2.7211442063110143,0.0065056374789563,-5,0,-2.6778198635318966,1.1706102422723696,0.08498940276768474,2.2562310817770546
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-4,-2.446135217744928,0.6303262314133015,-3.681574631314999,-1.210695804174857,-3.880744756981263,0.00010413708617619098,-4,0,-2.6778198635318966,0.2316846457869688,-1.0037547677831022,1.4671240593570396
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-3,-3.1526214862188,0.6973917394779697,-4.51950929559562,-1.7857336768419787,-4.520589086097698,6.166778683216549e-06,-3,0,-2.6778198635318966,-0.4748016226869032,-1.8416894320637236,0.8920861866899179
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-2,-3.96827903889538,0.7562438781863905,-5.4505170401407055,-2.486041037650055,-5.247353602930354,1.542995725400751e-07,-2,0,-2.6778198635318966,-1.2904591753634835,-2.772697176608809,0.1917788258818418
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,-1,-4.940292398279999,0.8111566967470869,-6.530159523904289,-3.350425272655708,-6.090429158868608,1.1260840581787152e-09,-1,0,-2.6778198635318966,-2.262472534748102,-3.8523396603723925,-0.6726054091238116
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,0,-2.6778198635318966,0.3549801232540231,-3.373580905109782,-1.9820588219540116,-7.543576916321181,4.572529382910343e-14,0,0,-2.6778198635318966,0.0,0.0,0.0
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,1,-2.4163204659375856,0.3917420800803933,-3.1841349428951564,-1.6485059889800149,-6.168141205156486,6.909742758345637e-10,1,0,-2.6778198635318966,0.26149939759431096,-0.5063150793632598,1.0293138745518817
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,2,-2.9946469183493507,0.5021264357071271,-3.97881473233532,-2.0104791043633816,-5.963930009245767,2.4624224842743704e-09,2,0,-2.6778198635318966,-0.3168270548174541,-1.3009948688034232,0.667340759168515
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,3,-2.911187914075096,0.5537744101418658,-3.996585757953153,-1.825790070197039,-5.256992487842313,1.4643029154059828e-07,3,0,-2.6778198635318966,-0.23336805054319942,-1.3187658944212566,0.8520297933348575
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,4,-3.526570809860951,0.6471342833372837,-4.794954005202027,-2.258187614519876,-5.449519366636487,5.05061235957034e-08,4,0,-2.6778198635318966,-0.8487509463290546,-2.1171341416701304,0.4196322490120208
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,5,-3.976731264746782,0.7772097553102062,-5.500062385154786,-2.4534001443387776,-5.11667698144056,3.1096549796172265e-07,5,0,-2.6778198635318966,-1.2989114012148852,-2.8222425216228895,0.22441971919311898
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,6,-5.576304189175701,0.9001275680776553,-7.3405542226079055,-3.812054155743497,-6.195015447737765,5.827931406649621e-10,6,0,-2.6778198635318966,-2.8984843256438046,-4.662734359076008,-1.1342342922116004
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,7,-7.644761380784677,0.8113351993528832,-9.234978371516329,-6.054544390053026,-9.422445108855255,4.4070362466934525e-21,7,0,-2.6778198635318966,-4.9669415172527795,-6.557158507984433,-3.3767245265211296
ab_esf_coverage_pp,Family Health Strategy coverage,birth_health,primary_care,annual,8,-6.240088927969366,0.9185293807944906,-8.040406514326568,-4.439771341612165,-6.793564864056871,1.093960175011321e-11,8,0,-2.6778198635318966,-3.5622690644374697,-5.362586650794672,-1.761951478080268
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-8,-0.7865859560166086,0.3420661941854369,-1.457035696620065,-0.1161362154131522,-2.2995138642382003,0.0214757770174348,-8,0,-2.3430961852905385,1.55651022927393,0.8860604886704735,2.2269599698773863
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-7,-0.8373292364900538,0.4053740348413236,-1.631862344779048,-0.0427961282010593,-2.065571952130114,0.0388689150765376,-7,0,-2.3430961852905385,1.5057669488004848,0.7112338405114906,2.3003000570894794
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-6,-1.2413124604272083,0.4869421439658227,-2.1957190626002205,-0.2869058582541959,-2.5491990697653253,0.0107970648931534,-6,0,-2.3430961852905385,1.1017837248633302,0.147377122690318,2.056190327036343
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-5,-1.457544422227238,0.5155394604893412,-2.468001764786347,-0.4470870796681292,-2.8272218402908718,0.0046953787784462,-5,0,-2.3430961852905385,0.8855517630633005,-0.12490557949580827,1.8960091056224093
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-4,-2.287135006036472,0.5937765959212953,-3.450937134042211,-1.1233328780307332,-3.85184431610644,0.00011723154834867898,-4,0,-2.3430961852905385,0.05596117925406663,-1.1078409487516723,1.2197633072598053
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-3,-2.8043659672354355,0.6444306879786463,-4.067450115673582,-1.5412818187972888,-4.351695255283001,1.350889413981908e-05,-3,0,-2.3430961852905385,-0.461269781944897,-1.7243539303830433,0.8018143664932498
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-2,-3.704522176625875,0.7011471437507711,-5.078770578377386,-2.330273774874364,-5.283516034606682,1.2672776618386268e-07,-2,0,-2.3430961852905385,-1.3614259913353366,-2.735674393086848,0.012822410416174712
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,-1,-4.381950917657017,0.7476900434038721,-5.847423402728606,-2.916478432585428,-5.860651691586139,4.610541457068498e-09,-1,0,-2.3430961852905385,-2.0388547323664783,-3.5043272174380675,-0.5733822472948895
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,0,-2.3430961852905385,0.323913094566687,-2.9779658506412447,-1.708226519939832,-7.233718625747449,4.6994493858471e-13,0,0,-2.3430961852905385,0.0,0.0,0.0
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,1,-2.121142678998748,0.3516803523593585,-2.810436169623091,-1.4318491883744056,-6.031450619201197,1.6249438042804694e-09,1,0,-2.3430961852905385,0.22195350629179034,-0.4673399843325523,0.911246996916133
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,2,-2.7708418805295305,0.454443589989738,-3.661551316909417,-1.880132444149644,-6.097218536171013,1.0792992484234671e-09,2,0,-2.3430961852905385,-0.427745695238992,-1.3184551316188786,0.46296374114089445
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,3,-2.71133225020914,0.502380950228666,-3.695998912657325,-1.7266655877609542,-5.396964691784267,6.77777195535181e-08,3,0,-2.3430961852905385,-0.3682360649186016,-1.3529027273667866,0.6164305975295843
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,4,-3.236578397442762,0.5885052716176062,-4.39004872981327,-2.083108065072253,-5.499659142468646,3.805261286977955e-08,4,0,-2.3430961852905385,-0.8934822121522235,-2.046952544522732,0.25998812021828543
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,5,-3.7075195973143824,0.7296387176060929,-5.137611483822324,-2.2774277108064407,-5.081308746167642,3.748432925315569e-07,5,0,-2.3430961852905385,-1.3644234120238439,-2.7945152985317856,0.06566847448409785
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,6,-4.946199550304613,0.8379114114218051,-6.588505916691352,-3.303893183917875,-5.90301013076273,3.569283470606166e-09,6,0,-2.3430961852905385,-2.603103365014074,-4.245409731400813,-0.9607969986273366
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,7,-6.270515288765929,0.7529197487678629,-7.74623799635094,-4.794792581180918,-8.32826512922193,8.203563016253579e-17,7,0,-2.3430961852905385,-3.9274191034753905,-5.403141811060402,-2.4516963958903792
ab_total_coverage_pp,Total primary-care coverage,birth_health,primary_care,annual,8,-5.635463502218439,0.8440144251024634,-7.289731775419267,-3.9811952290176102,-6.67697533905809,2.4392397582424086e-11,8,0,-2.3430961852905385,-3.2923673169279004,-4.946635590128729,-1.6380990437270717
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-8,4.324777095188668,0.8522794431520065,2.654309386610735,5.9952448037666,5.07436513920157,3.887918537044657e-07,-8,0,-1.3167407500861656,5.641517845274834,3.971050136696901,7.311985553852766
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-7,4.370007382825285,0.7907488068645215,2.8201397213708224,5.919875044279747,5.5264166634069865,3.2683739873318275e-08,-7,0,-1.3167407500861656,5.68674813291145,4.136880471456988,7.236615794365913
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-6,3.4930823216992373,0.6474900981418863,2.2240017293411403,4.762162914057335,5.394804232100841,6.859830365406918e-08,-6,0,-1.3167407500861656,4.809823071785403,3.5407424794273057,6.078903664143501
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-5,3.067766761664546,0.5622287496614106,1.965798412328181,4.169735111000911,5.4564387956184,4.857786107605212e-08,-5,0,-1.3167407500861656,4.384507511750711,3.2825391624143467,5.486475861087077
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-4,2.391903706133667,0.4366973561696343,1.535976888041184,3.2478305242261505,5.477257126339315,4.3196930371357446e-08,-4,0,-1.3167407500861656,3.708644456219833,2.8527176381273494,4.564571274312316
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-3,1.7496805155395545,0.3440520781265747,1.0753384424114678,2.4240225886676408,5.085510673462223,3.666382111670294e-07,-3,0,-1.3167407500861656,3.06642126562572,2.3920791924976337,3.7407633387538066
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,-2,0.5320046322356959,0.3132769506180083,-0.0820181909756003,1.1460274554469922,1.6981927051645476,0.0894713969200748,-2,0,-1.3167407500861656,1.8487453823218616,1.2347225591105653,2.462768205533158
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,0,-1.3167407500861656,0.3301884834140976,-1.963910177577797,-0.6695713225945343,-3.9878457796930737,6.667598228228258e-05,0,0,-1.3167407500861656,0.0,0.0,0.0
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,1,-1.260136160264294,0.3497400248361062,-1.945626608943062,-0.5746457115855258,-3.6030653364733247,0.0003144864381880389,1,0,-1.3167407500861656,0.056604589821871665,-0.6288858588568964,0.7420950385006398
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,2,-2.097271594052044,0.5043894627107477,-3.08587494096511,-1.1086682471389786,-4.158040064478442,3.209897364427208e-05,2,0,-1.3167407500861656,-0.7805308439658785,-1.7691341908789442,0.20807250294718704
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,3,-2.0750847701034374,0.5139472925412175,-3.0824214634842235,-1.067748076722651,-4.037543927594521,5.401373289648912e-05,3,0,-1.3167407500861656,-0.7583440200172717,-1.7656807133980579,0.2489926733635146
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,4,-1.5722417834255278,0.6378427623428933,-2.8224135976175986,-0.322069969233457,-2.4649363075790736,0.0137037608690379,4,0,-1.3167407500861656,-0.25550103333936214,-1.505672847531433,0.9946707808527087
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,5,-2.426583115889746,0.8357780843508469,-4.064708161217407,-0.7884580705620867,-2.9033820835042428,0.003691559564714,5,0,-1.3167407500861656,-1.1098423658035805,-2.747967411131241,0.5282826795240789
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,6,-4.140075391039729,1.118674886725571,-6.3326781690218485,-1.9474726130576097,-3.7008745258937386,0.0002148577050815364,6,0,-1.3167407500861656,-2.823334640953563,-5.015937418935683,-0.630731862971444
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,7,-5.362237700090443,0.923875403562018,-7.173033491071998,-3.551441909108888,-5.804070201908439,6.472415653395729e-09,7,0,-1.3167407500861656,-4.045496950004277,-5.8562927409858325,-2.2347011590227224
ieps_cob_ab_pp,IEPS primary-care coverage,birth_health,ieps,annual,8,-2.4298272053458283,1.1139935667793173,-4.61325459623329,-0.2463998144583663,-2.181186029979272,0.0291696596839997,8,0,-1.3167407500861656,-1.1130864552596627,-3.296513846147124,1.0703409356277993
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-8,2.313295860536488,0.7365638178149222,0.8696307776192405,3.756960943453736,3.140659104596086,0.0016856811763548,-8,0,-0.1700482377260271,2.4833440982625152,1.0396790153452675,3.927009181179763
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-7,1.7985676641506985,0.6754194438326165,0.4747455542387699,3.122389774062627,2.6628899724071644,0.0077472741530805,-7,0,-0.1700482377260271,1.9686159018767255,0.644793791964797,3.2924380117886543
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-6,1.5964855078063689,0.5544468810059302,0.5097696210347458,2.683201394577992,2.879420125711363,0.0039840720372548,-6,0,-0.1700482377260271,1.766533745532396,0.6798178587607728,2.8532496323040193
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-5,1.3523085948064062,0.4892273159600874,0.3934230555246348,2.3111941340881774,2.7641722992359066,0.0057067396675328,-5,0,-0.1700482377260271,1.5223568325324333,0.5634712932506619,2.4812423718142047
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-4,1.254749100116527,0.3848670415370763,0.5004096987038573,2.0090885015291966,3.2602144759014138,0.0011132799429239,-4,0,-0.1700482377260271,1.424797337842554,0.6704579364298844,2.179136739255224
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-3,0.5973904843869778,0.308979250630625,-0.0082088468490471,1.2029898156230028,1.9334323685739645,0.0531829570200452,-3,0,-0.1700482377260271,0.7674387221130049,0.16183939087698,1.3730380533490298
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,-2,0.3602998464841047,0.2712144709190113,-0.1712805165171574,0.891880209485367,1.3284683714081598,0.1840234255613182,-2,0,-0.1700482377260271,0.5303480842101318,-0.0012322787911303035,1.0619284472113941
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,0,-0.1700482377260271,0.2965185186890816,-0.7512245343566271,0.4111280589045727,-0.5734826899777328,0.5663179161875114,0,0,-0.1700482377260271,0.0,0.0,0.0
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,1,0.0571650087127201,0.3165422823449099,-0.5632578646833033,0.6775878821087435,0.1805920153517821,0.8566878236598874,1,0,-0.1700482377260271,0.22721324643874719,-0.39320962695727624,0.8476361198347706
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,2,-0.292817378115735,0.4544248011225595,-1.1834899883159515,0.5978552320844815,-0.6443692716427277,0.5193360056321739,2,0,-0.1700482377260271,-0.1227691403897079,-1.0134417505899245,0.7679034698105086
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,3,-0.3258426393509602,0.4695364952198136,-1.246134169981795,0.5944488912798747,-0.6939665876204508,0.4877031629028386,3,0,-0.1700482377260271,-0.1557944016249331,-1.0760859322557679,0.7644971290059017
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,4,0.3124840385909345,0.5709325099988692,-0.8065436810068494,1.4315117581887182,0.5473222020437291,0.5841573932642931,4,0,-0.1700482377260271,0.4825322763169616,-0.6364954432808223,1.6015599959147453
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,5,-0.239089959869756,0.6956625152581839,-1.6025884897757965,1.1244085700362845,-0.3436867081748995,0.7310819082793936,5,0,-0.1700482377260271,-0.06904172214372892,-1.4325402520497694,1.2944568077623115
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,6,-0.7486214623475319,0.8694791001593453,-2.4528004986598484,0.9555575739647848,-0.8609999506720007,0.3892380702328872,6,0,-0.1700482377260271,-0.5785732246215048,-2.282752260933821,1.1256058116908119
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,7,-1.7592492802998134,0.7315278845013373,-3.193043933922435,-0.3254546266771922,-2.4048970894650803,0.0161770205764328,7,0,-0.1700482377260271,-1.5892010425737864,-3.0229956961964075,-0.15540638895116513
ieps_cob_acs_pp,IEPS community health-agent coverage,birth_health,ieps,annual,8,0.8471245071572638,0.8662589667878299,-0.8507430677468827,2.5449920820614103,0.9779113863588408,0.3281181530880296,8,0,-0.1700482377260271,1.017172744883291,-0.6806948300208556,2.7150403197874375
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-8,4.663500248163119,0.9011262979824524,2.897292704117513,6.429707792208726,5.175190490616369,2.2767856776754693e-07,-8,0,-1.3151598467529444,5.978660094916064,4.212452550870458,7.74486763896167
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-7,4.735150158439788,0.8525032423530324,3.064243803427844,6.406056513451731,5.554407213009639,2.785554282854281e-08,-7,0,-1.3151598467529444,6.050310005192733,4.379403650180788,7.721216360204676
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-6,3.746413693467941,0.680369675441286,2.4128891296030206,5.079938257332862,5.506438380043948,3.661660480118097e-08,-6,0,-1.3151598467529444,5.061573540220885,3.728048976355965,6.395098104085807
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-5,3.4911304317564653,0.6135162982400215,2.2886384872060237,4.693622376306907,5.690362981018405,1.2676960117186148e-08,-5,0,-1.3151598467529444,4.80629027850941,3.6037983339589683,6.0087822230598515
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-4,2.73481543647775,0.4544764676228631,1.8440415599369384,3.625589313018562,6.0175072447253175,1.7712339021504687e-09,-4,0,-1.3151598467529444,4.049975283230695,3.159201406689883,4.9407491597715065
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-3,1.9734100041636988,0.3668743529599866,1.254336272362125,2.692483735965273,5.378980537183884,7.490880554649247e-08,-3,0,-1.3151598467529444,3.2885698509166432,2.5694961191150694,4.0076435827182175
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,-2,0.8359256524576981,0.313421095054991,0.2216203061499156,1.4502309987654805,2.6671007971273646,0.0076508721714032,-2,0,-1.3151598467529444,2.1510854992106427,1.53678015290286,2.765390845518425
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,0,-1.3151598467529444,0.3652524152417494,-2.031054580626773,-0.5992651128791155,-3.600687611832712,0.0003173767190353146,0,0,-1.3151598467529444,0.0,0.0,0.0
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,1,-1.4365256952219778,0.384509151254908,-2.1901636316815978,-0.6828877587623581,-3.735998715592706,0.0001869716217693708,1,0,-1.3151598467529444,-0.12136584846903342,-0.8750037849286534,0.6322720879905863
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,2,-1.8969307076745776,0.5435535189732431,-2.962295604862134,-0.8315658104870212,-3.489869242789238,0.00048325693745969234,2,0,-1.3151598467529444,-0.5817708609216332,-1.6471357581091894,0.48359403626592323
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,3,-2.2934254425892653,0.5726874770770923,-3.415892897660366,-1.1709579875181644,-4.0046718924160025,6.210361909769491e-05,3,0,-1.3151598467529444,-0.9782655958363209,-2.1007330509074214,0.14420185923478002
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,4,-1.3212451180058065,0.702143247268456,-2.69744588265198,0.0549556466403673,-1.8817315742134373,0.0598724704580591,4,0,-1.3151598467529444,-0.006085271252862068,-1.3822860358990356,1.3701154933933117
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,5,-2.3210678130750426,0.8873768962047467,-4.060326529636346,-0.5818090965137392,-2.6156504896646497,0.0089057666537554,5,0,-1.3151598467529444,-1.0059079663220982,-2.7451666828834016,0.7333507502392052
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,6,-4.040068338304241,1.1553721610416718,-6.304597773945918,-1.7755389026625643,-3.496767945890056,0.0004709312908836876,6,0,-1.3151598467529444,-2.7249084915512967,-4.989437927192974,-0.4603790559096199
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,7,-6.239035894028613,0.978022822996882,-8.155960627102502,-4.322111160954725,-6.3792334364046885,1.7797657594276774e-10,7,0,-1.3151598467529444,-4.923876047275669,-6.840800780349557,-3.00695131420178
ieps_cob_esf_pp,IEPS Family Health Strategy coverage,birth_health,ieps,annual,8,-1.50866537604646,1.163178990454461,-3.7884961973372033,0.7711654452442835,-1.2970191074866435,0.1946246124727738,8,0,-1.3151598467529444,-0.1935055292935155,-2.473336350584259,2.0863252919972277
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-8,-0.2430201974058181,0.1028815757816478,-0.444668085937848,-0.0413723088737882,-2.3621352565749514,0.018170011569056,-8,0,0.0172807689122704,-0.2603009663180885,-0.4619488548501184,-0.0586530777860586
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-7,0.0694319471048117,0.1225119738124358,-0.1706915215675624,0.3095554157771859,0.5667360090950058,0.5708935521390834,-7,0,0.0172807689122704,0.052151178192541295,-0.1879722904798328,0.29227464686491555
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-6,-0.268415444682382,0.1045701166077787,-0.4733728732336283,-0.0634580161311356,-2.566846565631689,0.010262801273588,-6,0,0.0172807689122704,-0.28569621359465236,-0.4906536421458987,-0.080738785043406
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-5,0.009458568167252,0.0962918569998893,-0.1792734715525311,0.1981906078870351,0.0982281208603432,0.9217511532192136,-5,0,0.0172807689122704,-0.0078222007450184,-0.1965542404648015,0.1809098389747647
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-4,-0.0653235789581059,0.0891621693489063,-0.2400814308819622,0.1094342729657504,-0.7326378377188644,0.4637793468802404,-4,0,0.0172807689122704,-0.0826043478703763,-0.2573621997942326,0.09215350405348
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-3,0.031872084007405,0.0770513122865843,-0.1191484880743003,0.1828926560891104,0.4136475169801152,0.6791322685096832,-3,0,0.0172807689122704,0.014591315095134602,-0.1364292569865707,0.16561188717684
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,-2,-0.29281959636562,0.0601045381715604,-0.4106244911818785,-0.1750147015493616,-4.871838388139766,1.1056459516454226e-06,-2,0,0.0172807689122704,-0.3101003652778904,-0.42790526009414886,-0.192295470461632
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,0,0.0172807689122704,0.0647538251417389,-0.1096367283655379,0.1441982661900788,0.2668686965510496,0.7895702593308358,0,0,0.0172807689122704,0.0,0.0,0.0
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,1,0.0253420707665454,0.0682422797751124,-0.1084127975926748,0.1590969391257657,0.371354398622942,0.710373585662055,1,0,0.0172807689122704,0.008061301854275001,-0.1256935665049452,0.1418161702134953
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,2,-0.0044105186939519,0.083392704106715,-0.1678602187431133,0.1590391813552095,-0.0528885439223545,0.9578207122475116,2,0,0.0172807689122704,-0.021691287606222298,-0.1851409876553837,0.1417584124429391
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,3,-0.1509209195822561,0.0967579643634567,-0.3405665297346315,0.0387246905701191,-1.559777746205412,0.118812412109651,3,0,0.0172807689122704,-0.1682016884945265,-0.3578472986469019,0.021443921657848697
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,4,-0.1739381945963647,0.1150633888075297,-0.399462436659123,0.0515860474663936,-1.5116727953086515,0.1306171226830037,4,0,0.0172807689122704,-0.1912189635086351,-0.41674320557139344,0.0343052785541232
