slug,label,category,family,frequency,pretrend_label,post_mean_ref0,post_abs_mean_ref0,max_abs_pretrend_t,n_pre_p05,n_obs,n_munis,n_treated,n_never,sample_year_min,sample_year_max,post_min_ref0,post_max_ref0,post_sign_share,n_post_raw_p05,n_post_ref0_ci_excludes0_naive,post_n,figure_path,output_dir
inep_ind_publica_taxa_reprovacao_ef,Publica Taxa Reprovacao Ef,education,dropout_flow,annual,fail,-0.7168444364122303,0.7168444364122303,2.2355869394986385,2,52440,4037,2792,1244,2007,2019,-2.9851327199104354,0.100230196729394,0.75,4,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_reprovacao_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_reprovacao_ef
inep_ind_publica_afd_ef_grupo_5,Publica Afd Ef Grupo 5,education,teacher_profile,annual,fail,-0.6574240389856917,0.6574240389856917,3.919418402583693,1,32288,4037,2792,1244,2013,2020,-0.8681920275055776,-0.3739857173137936,1.0,3,2,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_afd_ef_grupo_5_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_afd_ef_grupo_5
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,fail,-0.624632897056716,0.624632897056716,3.334101667086462,1,32173,4037,2784,1241,2013,2020,-1.2464691408474522,-0.145330671282326,1.0,2,1,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_afd_ef_grupo_5_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_afd_ef_grupo_5
inep_ind_publica_atu_ef_anos_finais,Publica Atu Ef Anos Finais,education,school_inputs,annual,fail,-0.6046660356349198,0.6046660356349198,2.691076220240853,3,56470,4037,2792,1244,2007,2020,-1.4851623033196029,-0.0343777169297622,1.0,6,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_atu_ef_anos_finais
saeb_public_estadual_municipal_grade5_portuguese_media,Public Estadual Municipal Grade5 Portuguese Media,education,achievement,biennial,fail,0.6002964292550947,0.6002964292550947,3.17385084064686,3,19431,4037,2784,1244,2010,2018,-0.6005897264565075,2.777311883059572,0.3333333333333333,1,1,3,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/saeb_public_estadual_municipal_grade5_portuguese_media_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/saeb_public_estadual_municipal_grade5_portuguese_media
inep_ind_publica_taxa_reprovacao_ef_anos_finais,Publica Taxa Reprovacao Ef Anos Finais,education,dropout_flow,annual,fail,-0.581720527530598,0.581720527530598,3.5870414983129217,4,52439,4037,2792,1244,2007,2019,-2.608063507334157,0.3450984223765355,0.75,3,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_reprovacao_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_reprovacao_ef_anos_finais
inep_ind_publica_taxa_abandono_ef_anos_iniciais,Publica Taxa Abandono Ef Anos Iniciais,education,dropout_flow,annual,fail,-0.5745762170121029,0.5745762170121029,6.2264827937824085,8,52439,4037,2792,1244,2007,2019,-1.4482330746013086,-0.050398459114287,1.0,8,7,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_taxa_abandono_ef_anos_iniciais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_publica_taxa_abandono_ef_anos_iniciais
inep_ind_municipal_ird_alta,Municipal Ird Alta,education,teacher_profile,annual,fail,-0.5583559202531408,0.5583559202531408,2.431406797674362,3,32266,4037,2790,1244,2013,2020,-1.1445662406178196,0.6023498226699266,0.8333333333333334,0,0,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_ird_alta_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_municipal_ird_alta
inep_ind_municipal_taxa_abandono_ef_anos_iniciais,Municipal Taxa Abandono Ef Anos Iniciais,education,dropout_flow,annual,fail,-0.5582930732339394,0.5582930732339394,5.157004776362161,8,52101,4037,2783,1242,2007,2019,-1.3998405222075252,-0.069676018556102,1.0,8,7,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_taxa_abandono_ef_anos_iniciais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_taxa_abandono_ef_anos_iniciais
inep_ind_publica_ied_em_nivel_6,Publica Ied Em Nivel 6,education,teacher_profile,annual,fail,0.5489242082250976,0.5489242082250976,2.773954617888236,2,32224,4037,2784,1244,2013,2020,-0.2779519639021999,2.001969808402034,0.8333333333333334,3,2,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ied_em_nivel_6_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_ied_em_nivel_6
sinasc_highedu_prenatal_1to3_share_known_pp,1-3 prenatal visits share: High education proxy,birth_health,sinasc_highedu,annual,fail,-0.5219781027513035,0.5219781027513035,2.630261600090685,3,84580,4037,2792,1244,2000,2020,-1.6409470291813295,-0.0094068873545604,1.0,4,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_prenatal_1to3_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_prenatal_1to3_share_known_pp
sinasc_lowedu_hospital_birth_location_share_known_pp,Hospital birth-location share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,0.5079593706133256,0.5079593706133256,4.670379731613735,8,84312,4037,2792,1244,2000,2020,0.09275489948519,1.2460946192920033,1.0,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_hospital_birth_location_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_hospital_birth_location_share_known_pp
ideb_municipal_ef_initial_nota_saeb_matematica,Municipal Ef Initial Nota Matematica,education,achievement,biennial,fail,-0.4808523755775574,0.4808523755775574,3.53552405647702,3,28727,4037,2697,1213,2004,2018,-2.297948361993557,0.6651099709839616,0.5,0,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_initial_nota_saeb_matematica_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_initial_nota_saeb_matematica
sim_infant_mortality_per_1000_births,SIM infant mortality,birth_health,sim,annual,fail,-0.4723814085122794,0.4723814085122794,2.472726171031157,2,84609,4037,2792,1244,2000,2020,-1.9935385907163772,0.1038302110174436,0.75,2,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sim_infant_mortality_per_1000_births_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sim/sim_infant_mortality_per_1000_births
inep_ind_municipal_tdi_ef_anos_finais,Municipal Tdi Ef Anos Finais,education,dropout_flow,annual,fail,-0.4638679080002765,0.4638679080002765,4.183260355906488,5,43166,4037,2226,795,2006,2020,-3.2568657710115474,1.2824185042733678,0.625,6,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_municipal_tdi_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_ind_municipal_tdi_ef_anos_finais
imun_polio_pp,Polio coverage,birth_health,immunization,annual,fail,0.4608043145792781,0.4608043145792781,4.55891551552238,4,84548,4037,2792,1244,2000,2020,-3.067375407084776,5.061678346906896,0.5,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_polio_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_polio_pp
sim_under5_mortality_per_1000_births,SIM under-5 mortality,birth_health,sim,annual,fail,-0.4588388249740738,0.4588388249740738,2.6485631501970994,2,84609,4037,2792,1244,2000,2020,-2.228646734226843,0.2896976520828225,0.375,2,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sim_under5_mortality_per_1000_births_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sim/sim_under5_mortality_per_1000_births
sinasc_all_hospital_birth_location_share_known_pp,Hospital birth-location share: All mothers,birth_health,sinasc_all,annual,fail,0.4494992497536587,0.4494992497536587,3.961746629075804,8,84609,4037,2792,1244,2000,2020,0.006836030605009,1.1849716907322898,1.0,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_hospital_birth_location_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_hospital_birth_location_share_known_pp
eja_to_child_spending_clean,"EJA spending relative to child/basic spending, clean denominator",adult_eja,spending,annual,fail,0.4138072480772005,0.4138072480772005,2.092993156344745,2,64447,4037,2790,1244,2004,2020,0.111630554515646,0.7244707442524445,1.0,7,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_to_child_spending_clean_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/eja_to_child_spending_clean
inep_transition_publica_taxa_migracao_eja_em,Publica Taxa Migracao Eja Em,education,dropout_flow,annual,fail,0.3635415788085525,0.3635415788085525,12.93916816012898,8,52266,4037,2786,1244,2008,2020,0.0995067588554113,1.1832144493629704,1.0,8,7,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_migracao_eja_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_migracao_eja_em
inep_ind_publica_ied_em_nivel_5,Publica Ied Em Nivel 5,education,teacher_profile,annual,fail,-0.3580963215618326,0.3580963215618326,2.6928145058523696,3,32224,4037,2784,1244,2013,2020,-1.5285143374536498,1.719203948425979,0.8333333333333334,2,3,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ied_em_nivel_5_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_ied_em_nivel_5
ieps_prenatal_zero_pp,IEPS no-prenatal share,birth_health,ieps,annual,fail,-0.3580417920039343,0.3580417920039343,4.871838388139766,3,44384,4037,2792,1244,2010,2020,-0.9752578263130588,0.008061301854275,0.875,3,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps_prenatal_zero_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/ieps/ieps_prenatal_zero_pp
inep_transition_total_taxa_migracao_eja_em,Total Taxa Migracao Eja Em,education,dropout_flow,annual,fail,0.3424987212141897,0.3424987212141897,12.57832016535799,8,52267,4037,2786,1244,2008,2020,0.0984415695008606,1.127952590823487,1.0,8,7,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_migracao_eja_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_migracao_eja_em
inep_ind_publica_ird_alta,Publica Ird Alta,education,teacher_profile,annual,fail,-0.319509499888509,0.319509499888509,3.1551619876346315,3,32288,4037,2792,1244,2013,2020,-0.7204370952510357,0.900416729998881,0.8333333333333334,2,0,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_ird_alta_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_ird_alta
log_municipal_eja_enrollment,"EJA enrollment, municipal schools",adult_eja,adult_enrollment,annual,fail,0.3055031411659176,0.3055031411659176,2.5086383315709435,2,56518,4037,2792,1245,2007,2020,0.0530080298472102,0.6301713475386853,1.0,8,6,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_eja_enrollment_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_enrollment/log_municipal_eja_enrollment
sinasc_all_mother_35plus_share_known_pp,Mother age 35+ share: All mothers,birth_health,sinasc_all,annual,fail,-0.3013427466588582,0.3013427466588582,6.471333444454841,7,84609,4037,2792,1244,2000,2020,-0.896615609137949,0.1012815635735608,0.75,8,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_mother_35plus_share_known_pp
inep_ind_publica_atu_em,Publica Atu Em,education,school_inputs,annual,fail,-0.2990779739192268,0.2990779739192268,9.250695381222014,8,56315,4037,2786,1244,2007,2020,-1.3285044587490256,0.1351414090301333,0.5,5,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_atu_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/school_inputs/inep_ind_publica_atu_em
eja_spending_share,EJA share of education spending,adult_eja,spending,annual,fail,0.2946764930885851,0.2946764930885851,2.506701198094172,3,65846,4037,2790,1244,2004,2020,0.0675530127217762,0.5523580639616529,1.0,5,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/eja_spending_share
sinasc_highedu_hospital_birth_location_share_known_pp,Hospital birth-location share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.2942521813007601,0.2942521813007601,2.4061436428589875,3,84584,4037,2792,1244,2000,2020,-0.0165460817885631,0.4936813649582274,0.875,1,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_hospital_birth_location_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_hospital_birth_location_share_known_pp
ideb_publica_ef_initial_nota_saeb_matematica,Publica Ef Initial Nota Matematica,education,achievement,biennial,fail,-0.2942387018268805,0.2942387018268805,2.7603180726735586,2,26874,4037,2777,1244,2004,2018,-2.3117234826313453,0.9517346119151217,0.5,1,1,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_initial_nota_saeb_matematica_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_initial_nota_saeb_matematica
eja_spending_share_clean,"EJA share of education spending, clean denominator",adult_eja,spending,annual,fail,0.2883828295398861,0.2883828295398861,2.6747667443532364,3,65840,4037,2790,1244,2004,2020,0.0614158910319315,0.5457884033425084,1.0,6,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/eja_spending_share_clean_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/spending/eja_spending_share_clean
sinasc_highedu_mother_35plus_share_known_pp,Mother age 35+ share: High education proxy,birth_health,sinasc_highedu,annual,fail,-0.2833591952976358,0.2833591952976358,5.934759978556115,7,84584,4037,2792,1244,2000,2020,-1.1929370419739889,0.1455782599367572,0.625,7,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_mother_35plus_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_mother_35plus_share_known_pp
sinasc_highedu_no_prenatal_share_known_pp,No prenatal visits share: High education proxy,birth_health,sinasc_highedu,annual,fail,-0.2602724051201696,0.2602724051201696,2.830107745819591,2,84580,4037,2792,1244,2000,2020,-0.5727581285381707,0.0374785310279618,0.875,3,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_no_prenatal_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_no_prenatal_share_known_pp
ideb_publica_ef_final_nota_saeb_lingua_portuguesa,Publica Ef Final Nota Lingua Portuguesa,education,achievement,biennial,fail,0.2600239736928246,0.2600239736928246,6.859841770766338,4,27136,4037,2789,1244,2004,2018,-0.5972861310439117,1.487987394382401,0.5,3,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_publica_ef_final_nota_saeb_lingua_portuguesa_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_publica_ef_final_nota_saeb_lingua_portuguesa
inep_transition_publica_taxa_evasao_em,Publica Taxa Evasao Em,education,dropout_flow,annual,fail,-0.239925678425976,0.239925678425976,6.894512297534694,6,52266,4037,2786,1244,2008,2020,-1.7602377757587844,0.8673853768325722,0.5,4,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_em
sinasc_all_low_apgar5_share_known_pp,Low Apgar 5 share: All mothers,birth_health,sinasc_all,annual,fail,-0.2351293499434056,0.2351293499434056,3.2073972788846903,6,84493,4037,2792,1244,2000,2020,-0.9128066541848676,0.031101031696193,0.75,3,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_low_apgar5_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_low_apgar5_share_known_pp
sinasc_lowedu_low_apgar5_share_known_pp,Low Apgar 5 share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,-0.2313479406330665,0.2313479406330665,3.203410823160445,6,84119,4037,2792,1244,2000,2020,-1.1476534378464769,0.1480688387404397,0.75,2,1,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_low_apgar5_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_low_apgar5_share_known_pp
inep_transition_total_taxa_evasao_em,Total Taxa Evasao Em,education,dropout_flow,annual,fail,-0.2294147396653266,0.2294147396653266,6.946806123946747,6,52267,4037,2786,1244,2008,2020,-1.7293191221504818,0.8752990734231766,0.5,4,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_em_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_em
inep_ind_publica_afd_ef_grupo_1,Publica Afd Ef Grupo 1,education,teacher_profile,annual,fail,-0.2242358629993912,0.2242358629993912,3.0641176829740866,1,32288,4037,2792,1244,2013,2020,-0.7926034649506132,0.2471717418857675,0.6666666666666666,1,0,6,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_ind_publica_afd_ef_grupo_1_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/teacher_profile/inep_ind_publica_afd_ef_grupo_1
inep_transition_publica_taxa_evasao_ef_anos_iniciais,Publica Taxa Evasao Ef Anos Iniciais,education,dropout_flow,annual,fail,-0.220779881055482,0.220779881055482,4.375823667621407,7,52442,4037,2792,1244,2008,2020,-0.6929461548951833,-0.0236638555302479,1.0,6,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_ef_anos_iniciais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_ef_anos_iniciais
sinasc_lowedu_preterm_share_known_pp,Preterm birth share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,-0.2177888622645716,0.2177888622645716,2.6261751562818136,2,84306,4037,2792,1244,2000,2020,-0.8827616487121438,0.0894679196854947,0.625,1,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_preterm_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_preterm_share_known_pp
inep_transition_total_taxa_evasao_ef_anos_iniciais,Total Taxa Evasao Ef Anos Iniciais,education,dropout_flow,annual,fail,-0.2117780295161843,0.2117780295161843,4.349732305852927,7,52442,4037,2792,1244,2008,2020,-0.6514433930365254,-0.0240379513083658,1.0,7,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_iniciais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_ef_anos_iniciais
sinasc_all_prenatal_adequate_share_known_pp,Adequate prenatal visits share: All mothers,birth_health,sinasc_all,annual,fail,0.2014088528395262,0.2014088528395262,2.963893288355281,2,28252,4037,2792,1244,2014,2020,-0.0827625720126513,0.391625526620889,0.75,2,0,4,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_prenatal_adequate_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_prenatal_adequate_share_known_pp
imun_penta_pp,Pentavalent coverage,birth_health,immunization,annual,fail,-0.1991459910672699,0.1991459910672699,4.996511695813983,2,36308,4037,2792,1244,2012,2020,-2.703440861939881,2.6857472409540244,0.6666666666666666,0,0,6,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/imun_penta_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/immunization/imun_penta_pp
inep_transition_total_taxa_evasao_ef_anos_finais,Total Taxa Evasao Ef Anos Finais,education,dropout_flow,annual,fail,-0.1941235225538757,0.1941235225538757,9.553221379302473,7,52442,4037,2792,1244,2008,2020,-1.1323591939968969,0.2372934918672143,0.625,5,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_ef_anos_finais
sinasc_highedu_low_birthweight_share_total_pp,Low-birthweight share: High education proxy,birth_health,sinasc_highedu,annual,fail,0.1905778806251791,0.1905778806251791,2.487029548626585,3,84584,4037,2792,1244,2000,2020,0.0787366346460844,0.3378655254925963,1.0,5,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu_low_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_highedu/sinasc_highedu_low_birthweight_share_total_pp
sinasc_all_csection_share_known_pp,C-section share: All mothers,birth_health,sinasc_all,annual,fail,-0.1881404109761855,0.1881404109761855,14.152941423267327,8,84608,4037,2792,1244,2000,2020,-1.2609837014795873,1.0908183016511177,0.625,8,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all_csection_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_all/sinasc_all_csection_share_known_pp
ideb_municipal_ef_final_ideb,Municipal Ef Final Ideb,education,achievement,biennial,fail,0.1862644318619646,0.1862644318619646,4.012609472442653,4,17379,4037,1911,701,2004,2018,0.014829960984043,0.3772834492246212,1.0,4,3,4,resources/figures/downstream_bjs_ref0_nonhybrid/education/biennial/ideb_municipal_ef_final_ideb_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/biennial/achievement/ideb_municipal_ef_final_ideb
inep_transition_publica_taxa_evasao_ef_anos_finais,Publica Taxa Evasao Ef Anos Finais,education,dropout_flow,annual,fail,-0.1814597662538756,0.1814597662538756,9.445187186449516,7,52442,4037,2792,1244,2008,2020,-1.1299774094454569,0.2636826484407951,0.625,5,5,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_publica_taxa_evasao_ef_anos_finais_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_publica_taxa_evasao_ef_anos_finais
sinasc_lowedu_high_birthweight_share_total_pp,High-birthweight share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,0.1813218614340388,0.1813218614340388,3.300171780108622,3,84312,4037,2792,1244,2000,2020,-0.1129613523262196,0.4459938311011875,0.875,0,0,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_high_birthweight_share_total_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_high_birthweight_share_total_pp
siconfi_education_share_total_spending_pp,Education Share Total Spending Pp,education,spending,annual,fail,0.1785762378218434,0.1785762378218434,2.803265026298709,3,81882,4037,2790,1244,2000,2020,-0.6414505748000141,1.6228970063350532,0.5,4,2,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/siconfi_education_share_total_spending_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/spending/siconfi_education_share_total_spending_pp
log_municipal_eja_teachers,"EJA teachers, municipal schools",adult_eja,adult_teachers,annual,fail,0.173040003162993,0.173040003162993,2.183431486284237,2,56518,4037,2792,1245,2007,2020,0.0344620060873521,0.3917765135649402,1.0,8,8,8,resources/figures/downstream_bjs_ref0_nonhybrid/adult_eja/annual/log_municipal_eja_teachers_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/adult_eja/annual/adult_teachers/log_municipal_eja_teachers
sinasc_lowedu_congenital_anomaly_share_known_pp,Congenital anomaly share: Low education proxy,birth_health,sinasc_lowedu,annual,fail,0.1704871723694093,0.1704871723694093,2.549343953090066,3,80301,4037,2792,1244,2000,2020,-0.0637223841754191,0.3289201703816161,0.875,4,3,8,resources/figures/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu_congenital_anomaly_share_known_pp_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/birth_health/annual/sinasc_lowedu/sinasc_lowedu_congenital_anomaly_share_known_pp
inep_transition_total_taxa_evasao_ef,Total Taxa Evasao Ef,education,dropout_flow,annual,fail,-0.166687339243234,0.166687339243234,7.940589861275885,7,52442,4037,2792,1244,2008,2020,-0.7699183439289543,0.1077287734231014,0.625,5,4,8,resources/figures/downstream_bjs_ref0_nonhybrid/education/annual/inep_transition_total_taxa_evasao_ef_bjs_ref0_nonhybrid.png,resources/did/downstream_bjs_ref0_nonhybrid/education/annual/dropout_flow/inep_transition_total_taxa_evasao_ef
